address,business_description,company_name,confidence,contact_url,decision,detail_url,evidence_detail,evidence_urls,generic_email,hub_evidence,hub_type,last_verified_at,list_text,maps_url,margin_fit,phone,pool_source_file,reason,recurring_evidence,recurring_relationship,reject_reason,review_status,risk_notes,source_url,status,store_client_access,store_evidence,url,why_fit
〒702-8038 岡山県岡山市南区松浜町3-4,システム開発 WEB/DTPデザイン インターネットメディア運営 広告代理店事業 岡山県のおすすめ制作会社 岡山市のホームページ制作会社 真庭市のホームページ制作会社 新見市のホームページ制作会社 美作市のホームページ制作会社 総社市のホームページ制作会社 岡山県の制作会社一覧 岡山市 倉敷市 津山市 玉野市 井原市 総社市 新見市 備前市 瀬戸内市 赤磐市 真庭市 美作市 小田郡,株式会社メディアクリエイト,B,,,,"[{""url"": ""https://mediacreate.co.jp/"", ""text"": ""あらゆる面で顧客満足を第一に考えています。 詳しく見る 広告代理業 広告 集客対策・WEBマーケティング・各種WEB広告の運用までおまかせください。柔軟な発想とコミュニケーションで、集客のお悩みの解決につながるご提案をいたします。 詳しく見る クリエイティブ・システム開発はもちろん、企画・提案か""}, {""url"": ""https://mediacreate.co.jp/index.php?mode=service"", ""text"": ""のお悩み・ご要望にお応えするため 各分野に特化した専門スタッフがあらゆる問題を解決いたします。 システム開発・WEB制作はもちろん、WEB集客や広告マネジメントの実績もありますので、 その後の販売戦略・運用までをお客様と協力して成果に導くサービスを提供いたします。 様々なビジネスを総合的に""}, {""url"": ""https://mediacreate.co.jp/index.php?mode=service"", ""text"": ""3D 広告掲載・広告配信・SEOについて ADVERTISING 広告 集客対策・WEBマーケティング・ 各種WEB広告の運用までおまかせください。 詳しく見る SEO リスティング広告 ADNW 看板制作について SIGN 看板 サイン広告・看板に関する様々な製品を取り扱っております。 お客様""}]",https://mediacreate.co.jp/ | https://mediacreate.co.jp/index.php?mode=service,,Webマーケティング / webマーケティング / 集客 / ブランディング,ADD_ON_HUB,2026-08-27T14:46:26,,,unknown,0862615001,daily_directory_enriched.csv,,,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%a1%e3%83%87%e3%82%a3%e3%82%a2%e3%82%af%e3%83%aa%e3%82%a8%e3%82%a4%e3%83%88-3/,MEOハブ候補,unknown,,https://mediacreate.co.jp/,公式ページで「あらゆる面で顧客満足を第一に考えています。 詳しく見る 広告代理業 広告 集客対策・WEBマーケティング・各種WEB広告の運用までおまかせください。柔軟な発想とコミュニケーションで、集客のお悩みの解決につながるご提案をいたします。 詳しく見る クリエイティブ・システム開」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒600-8815 京都市下京区中堂寺粟田町93番地 京都リサーチパーク（KRP）6号館204号,WEB・映像・マルチメディア 企画制作,株式会社メディアプラン,B,https://mms.ne.jp/contact,,,"[{""url"": ""https://mms.ne.jp/"", ""text"": ""株式会社メディアプラン | 京都の制作会社メディアプラン。ホームページ制作や動画制作のことなら当社へお任せください。 コンテンツへスキップ ナビゲーションに移動 HOME ウェブ制作 ウェブシステム 動画制作 会社概要 お問い合わせ お客様の「""}, {""url"": ""https://mms.ne.jp/"", ""text"": ""。 また、創業の地「京都」の素晴らしさを日本全国、海外にも広めていくための情報発信も継続して行っております。 ウェブサイト制作から運営までをトータルサポート お客様のウェブサイトを企画から立ち上げまでトータルにサポートいたします。 はじめてのウェブサイトを立ち上げたい! 今までウェブサイトをお持""}, {""url"": ""https://mms.ne.jp/"", ""text"": ""テム開発やカスタマイズなども行っております。 簡易なニュースの更新から、データベースを用いた商品や顧客の管理、ECサイト構築など、様々な案件に対応いたします。 メディアプランオリジナルCMS「QWM」 QWM(Quick Web Manager)とは当社オリジナルのCMS(Contents M""}, {""url"": ""https://mms.ne.jp/#sec-office"", ""text"": ""株式会社メディアプラン | 京都の制作会社メディアプラン。ホームページ制作や動画制作のことなら当社へお任せください。 コンテンツへスキップ ナビゲーションに移動 HOME ウェブ制作 ウェブシステム 動画制作 会社概要 お問い合わせ お客様の「""}, {""url"": ""https://mms.ne.jp/#sec-office"", ""text"": ""。 また、創業の地「京都」の素晴らしさを日本全国、海外にも広めていくための情報発信も継続して行っております。 ウェブサイト制作から運営までをトータルサポート お客様のウェブサイトを企画から立ち上げまでトータルにサポートいたします。 はじめてのウェブサイトを立ち上げたい! 今までウェブサイトをお持""}]",https://mms.ne.jp/ | https://mms.ne.jp/#sec-office,,集客,ADD_ON_HUB,2026-08-27T14:54:52,,,unknown,0753236161,,,保守 / サポート,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/株式会社メディアプラン/,MEOハブ候補,unknown,飲食店 / レストラン / 歯科 / 自動車,https://mms.ne.jp/,公式ページで「株式会社メディアプラン | 京都の制作会社メディアプラン。ホームページ制作や動画制作のことなら当社へお任せください。 コンテンツへスキップ ナビゲーションに移動 HOME ウェブ制作 ウェブシステム 動画制作 会社概要 お問い合わせ お客様の「」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒060-0003 札幌市中央区北3条西18丁目2-10 MMAビル,システム開発 Webサイト制作 アプリ開発 イラスト制作 コンテンツ配信 ECサイト制作 派遣事業 商品開発 サイト運営 賃貸事業,株式会社メディア・マジック,B,https://www.mediamagic.co.jp/contact-us,keep,,"[{""url"": ""https://www.mediamagic.co.jp/"", ""text"": "" バスロケ アプリ開発 コンテンツ配信 アニメーション制作 WEBサイト開発 エヴァ 商品開発 イラスト制作 ECサイト制作 医療法人東札幌病院 ホームページリニューアル #WEBサイト開発 札Navi ランディングページ制作 #WEBサイト開発 お菓子のほんだ ECサイト制作(Shopify""}, {""url"": ""https://www.mediamagic.co.jp/"", ""text"": "" イラスト制作 ECサイト制作 医療法人東札幌病院 ホームページリニューアル #WEBサイト開発 札Navi ランディングページ制作 #WEBサイト開発 お菓子のほんだ ECサイト制作(Shopify) #ECサイト制作 バスキタ!mini #モビリティサービス #システム開発 #バスロケ開発 mis""}, {""url"": ""https://www.mediamagic.co.jp/"", ""text"": ""ージリニューアル #WEBサイト開発 札Navi ランディングページ制作 #WEBサイト開発 お菓子のほんだ ECサイト制作(Shopify) #ECサイト制作 バスキタ!mini #モビリティサービス #システム開発 #バスロケ開発 miseca #アプリ開発 ここキチDo #モビリティサー""}, {""url"": ""https://www.mediamagic.co.jp/"", ""text"": "" 札Navi ランディングページ制作 #WEBサイト開発 お菓子のほんだ ECサイト制作(Shopify) #ECサイト制作 バスキタ!mini #モビリティサービス #システム開発 #バスロケ開発 miseca #アプリ開発 ここキチDo #モビリティサービス #システム開発 #バスロケ開発""}]",https://www.mediamagic.co.jp/,,集客 / コンサルティング,ADD_ON_HUB,2026-08-27T14:46:28,,,unknown,0116212500,pilot_directory_audit_181_360.csv,,コンサルティング,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%a1%e3%83%87%e3%82%a3%e3%82%a2%e3%83%bb%e3%83%9e%e3%82%b8%e3%83%83%e3%82%af/,MEOハブ候補,unknown,飲食店 / レストラン,https://www.mediamagic.co.jp/,公式ページで「 バスロケ アプリ開発 コンテンツ配信 アニメーション制作 WEBサイト開発 エヴァ 商品開発 イラスト制作 ECサイト制作 医療法人東札幌病院 ホームページリニューアル #WEBサイト開発 札Navi ランディングページ制作 #WEBサイト開発 お菓子のほんだ ECサ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒540-0004 大阪府大阪市中央区玉造２－２５－２０ 岡山ビル３０１,【レンタルサーバ運営管理業務】構築・運営・保守管理 【ホームページ作成業務】企画・立案・制作・運営・保守管理 【システム開発業務】企画・立案・制作・運営・保守管理 【ネットワーク関連業務】構築・運営・管理 【コンピュータ関連業務】コンピューターコンサルタント業務 【パソコン販売業務】,株式会社メルネット,B,https://melnet.co.jp/contact/,keep,,"[{""url"": ""https://melnet.co.jp/"", ""text"": ""メルネット|業務システム開発・Web制作・IT顧問支援 会社紹介 コンセプト サービス システム開発・WEBサイト制作 ITコンサルティング・顧問サービス 専用サービス(ODS / GPS) ワークフロー 実績""}, {""url"": ""https://melnet.co.jp/"", ""text"": ""メルネット|業務システム開発・Web制作・IT顧問支援 会社紹介 コンセプト サービス システム開発・WEBサイト制作 ITコンサルティング・顧問サービス 専用サービス(ODS / GPS) ワークフロー 実績紹介 お問い合わせ ITを、もっと身近に。 あなたのビジネスに寄り添うパートナ""}, {""url"": ""https://melnet.co.jp/"", ""text"": ""。 あなたのビジネスに寄り添うパートナー。 株式会社メルネットは、中小企業の皆さまに寄り添い、 システム開発・ウェブサイト制作・IT顧問サービス を通じて 業務の効率化と成長をサポートします。 中小企業に寄り添い、 システム開発・Web制作・IT顧問で 業務効率化と成長を支援します。 CONCE""}, {""url"": ""https://melnet.co.jp/"", ""text"": ""ト制作・IT顧問サービス を通じて 業務の効率化と成長をサポートします。 中小企業に寄り添い、 システム開発・Web制作・IT顧問で 業務効率化と成長を支援します。 CONCEPT メルネットのコンセプト 業務効率を最大化するためのアドバイス 私たちは、業務効率の向上を目指し、最適なシステ""}, {""url"": ""https://melnet.co.jp/"", ""text"": ""援・専用サービスの3つを提供しています。 ITコンサルティング・顧問サービス IT顧問サービス システム開発・WEBサイト制作 システム開発・導入 専用サービス(ODS / GPS) 専用サービス サービス一覧を見る NEWS お知らせ 株式会社メルネットからの最新情報を掲載しています。 サービ""}]",https://melnet.co.jp/,,保守管理,ADD_ON_HUB,2026-08-27T14:46:28,,,unknown,0667739192,pilot_directory_audit_181_360.csv,,保守 / 管理 / サポート,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%a1%e3%83%ab%e3%83%8d%e3%83%83%e3%83%88/,MEOハブ候補,signal_only,飲食店 / レストラン / 自動車,https://melnet.co.jp/,公式ページで「メルネット|業務システム開発・Web制作・IT顧問支援 会社紹介 コンセプト サービス システム開発・WEBサイト制作 ITコンサルティング・顧問サービス 専用サービス(ODS / GPS) ワークフロー 実績」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒337-0001 埼玉県さいたま市見沼区丸ヶ崎1220-205,先端技術研究開発事業 WEBサービス制作事業 スマートフォンアプリ制作事業 セキュリティ診断事業,株式会社モノリスワークス,B,https://monolithworks.co.jp/contact/,,,"[{""url"": ""https://monolithworks.co.jp/"", ""text"": ""サービス開発 アプリ開発 セキュリティ診断 VR拡張現実開発 IoT開発 ドローン開発 ビッグデータ導入支援 Webサイト構築 Pepper開発 情報セキュリティ基本方針 会社概要 採用情報 お問い合わせ サービス Webサービス開発 アプリ開発 セキュリティ診断 VR拡張現実開発 IoT開発 ""}, {""url"": ""https://monolithworks.co.jp/"", ""text"": ""サービス開発 アプリ開発 セキュリティ診断 VR拡張現実開発 IoT開発 ドローン開発 ビッグデータ導入支援 Webサイト構築 Pepper開発 情報セキュリティ基本方針 会社概要 採用情報 お問い合わせ サービス Webサービス開発 アプリ開発 セキュリティ診断 VR拡張現実開発 IoT開発 ""}, {""url"": ""https://monolithworks.co.jp/"", ""text"": ""サービス開発 アプリ開発 セキュリティ診断 VR拡張現実開発 IoT開発 ドローン開発 ビッグデータ導入支援 Webサイト構築 Pepper開発 情報セキュリティ基本方針 会社概要 採用情報 お問い合わせ 機能性の高いサービスの開発を Webサービス開発 インフラ構築からデザイン制作・開発、運用""}, {""url"": ""https://monolithworks.co.jp/"", ""text"": ""用の基盤構築から運用まで総合的にサポート。効率化にむけた事業推進でデータに基づいた戦略作りをお手伝いします。 Webサイト制作 きちんと結果を出せるWebサイト作りを。集客を意識したプランニングとトレンドの技術でブランディングをサポートします。 セキュリティ診断 近年ではITサービスの需要は拡大""}, {""url"": ""https://monolithworks.co.jp/"", ""text"": ""クを基にあるべき姿に改善を重ねます。手厚いメンテナンスサポートで対応します。 まずはお気軽にご相談ください。 Web制作・スマートフォンアプリ開発などに関するお問い合わせ・お見積もり依頼は、問い合わせフォームより受け付けております お問い合わせフォーム""}]",https://monolithworks.co.jp/,,Webマーケティング / webマーケティング / 集客 / コンサルティング / ブランディング,ADD_ON_HUB,2026-08-27T14:56:24,,,unknown,0486827720,,,運用 / コンサルティング,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/株式会社モノリスワークス/,MEOハブ候補,unknown,,https://monolithworks.co.jp/,公式ページで「サービス開発 アプリ開発 セキュリティ診断 VR拡張現実開発 IoT開発 ドローン開発 ビッグデータ導入支援 Webサイト構築 Pepper開発 情報セキュリティ基本方針 会社概要 採用情報 お問い合わせ サービス Webサービス開発 アプリ開発 セキュリティ診断 VR」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒872-0032 大分県宇佐市江須賀2999-2,システム制作 飲食店向けオーダーエントリーシステム 農産物直売所向けPOS タッチレジ 成長曲線シリーズ（園児版） ホームページ制作 デジタルサイネージ提案・販売・設置 防犯カメラ販売・設置 大分県のおすすめ制作会社 宇佐市のホームページ制作会社 豊後大野市のホームページ制作会社 大分市のホームページ制作会社 臼杵市のホームページ制作会社 大分県のホームページ制作会社 大分県の制作会社一覧 大分市 別府市 中津市 日田市 臼杵市 竹田市 豊後高田市 杵築市 宇佐市 豊後大野市 国東市,株式会社ユニックス,B,https://unics-inc.co.jp/contact/,,,"[{""url"": ""http://unics-inc.co.jp/"", ""text"": ""発&OA販売~ ~システム開発&OA販売~ TOP お知らせ 事業案内 システム制作 パソコン販売・サポート ホームページ制作・保守 防犯カメラ 農産物直売所向けPOS オーダーエントリーシステム 遠隔操作を受ける準備手順 会社概要 アクセス お得ショップ マイアカウント お買い物カゴ 採用 お問合せ""}, {""url"": ""http://unics-inc.co.jp/"", ""text"": "" お問合せ ¥ 0 0 Menu 検索 Previous Next 新着記事 2026年8月27日 お知らせ ホームページ制作費が期間限定値引き!! 2026年8月7日 お知らせ 夏季連休の営業案内 2026年6月19日 お知らせ サイトリニューアルのお知らせ 2026年6月9日 お知らせ サイ""}, {""url"": ""http://unics-inc.co.jp/"", ""text"": ""せ サイトリニューアルのお知らせ 2026年6月9日 お知らせ サイトメンテナンス中 検索 検索 最近の投稿 ホームページ制作費が期間限定値引き!! 夏季連休の営業案内 サイトリニューアルのお知らせ サイトメンテナンス中 最近のコメント 表示できるコメントはありません。 0 買い物カゴ カートは""}, {""url"": ""https://unics-inc.co.jp/companyprofile/"", ""text"": ""会社ユニックス ~システム開発&OA販売~ TOP お知らせ 事業案内 システム制作 パソコン販売・サポート ホームページ制作・保守 防犯カメラ 農産物直売所向けPOS オーダーエントリーシステム 遠隔操作を受ける準備手順 会社概要 アクセス お得ショップ マイアカウント お買い物カゴ 採用 お問合せ""}, {""url"": ""https://unics-inc.co.jp/companyprofile/"", ""text"": ""ン(株)大分工場、共栄九州(株)、宇佐ロータリークラブ、宇佐八幡ロ-タリ-クラブ、他 検索 検索 最近の投稿 ホームページ制作費が期間限定値引き!! 夏季連休の営業案内 サイトリニューアルのお知らせ サイトメンテナンス中 最近のコメント 表示できるコメントはありません。 0 買い物カゴ カートは""}]",http://unics-inc.co.jp/ | https://unics-inc.co.jp/companyprofile/,,集客,ADD_ON_HUB,2026-08-27T14:46:31,,,unknown,0978381233,daily_directory_enriched.csv,,,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%a6%e3%83%8b%e3%83%83%e3%82%af%e3%82%b9/,MEOハブ候補,signal_only,,http://unics-inc.co.jp/,公式ページで「発&OA販売~ ~システム開発&OA販売~ TOP お知らせ 事業案内 システム制作 パソコン販売・サポート ホームページ制作・保守 防犯カメラ 農産物直売所向けPOS オーダーエントリーシステム 遠隔操作を受ける準備手順 会社概要 アクセス お得ショップ マイアカウン」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒870-0839 大分県大分市金池南1丁目5番1号ホルトホール2F大分市産業活性化プラザA-5,WEBシステム・WEB制作・アプリ制作・ECサイト構築,株式会社ユニバーサル フロンティアーズ,B,https://uni-fro.jp/contact/,,,"[{""url"": ""https://uni-fro.jp/"", ""text"": ""大分 WEB制作|株式会社ユニバーサル フロンティアーズ 公式サイト WEB制作・WEBシステム・多言語サイト | WEB制作・WEBシステム構築・ECサイト・多言語サイト制作 UNIV""}, {""url"": ""https://uni-fro.jp/"", ""text"": ""大分 WEB制作|株式会社ユニバーサル フロンティアーズ 公式サイト WEB制作・WEBシステム・多言語サイト | WEB制作・WEBシステム構築・ECサイト・多言語サイト制作 UNIVERSAL FRONTIERS 大分-WEB制作・WEBシステム""}, {""url"": ""https://uni-fro.jp/"", ""text"": ""WEB制作|株式会社ユニバーサル フロンティアーズ 公式サイト WEB制作・WEBシステム・多言語サイト | WEB制作・WEBシステム構築・ECサイト・多言語サイト制作 UNIVERSAL FRONTIERS 大分-WEB制作・WEBシステム・ECサイト構築・多言語サイト制作- 大分 W""}, {""url"": ""https://uni-fro.jp/"", ""text"": "" WEB制作・WEBシステム構築・ECサイト・多言語サイト制作 UNIVERSAL FRONTIERS 大分-WEB制作・WEBシステム・ECサイト構築・多言語サイト制作- 大分 WEB制作・WEBシステム・ECサイト構築 ホーム サービス WEB制作 WEBシステム構築 ECサイト構築 ""}, {""url"": ""https://uni-fro.jp/"", ""text"": ""構築・ECサイト・多言語サイト制作 UNIVERSAL FRONTIERS 大分-WEB制作・WEBシステム・ECサイト構築・多言語サイト制作- 大分 WEB制作・WEBシステム・ECサイト構築 ホーム サービス WEB制作 WEBシステム構築 ECサイト構築 多言語サイト制作 会社概要 ショ""}]",https://uni-fro.jp/,,Webマーケティング / webマーケティング / 集客 / コンサルティング,ADD_ON_HUB,2026-08-27T14:55:13,,,unknown,,,,サポート / コンサルティング,unknown,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/株式会社ユニバーサル-フロンティアーズ/,MEOハブ候補,signal_only,クリニック / 病院 / 不動産 / 地域,https://uni-fro.jp/,公式ページで「大分 WEB制作|株式会社ユニバーサル フロンティアーズ 公式サイト WEB制作・WEBシステム・多言語サイト | WEB制作・WEBシステム構築・ECサイト・多言語サイト制作 UNIV」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
8900054 鹿児島県鹿児島市荒田１丁目１６番７号,最終更新日時： 2026/04/22 17:01 法人番号 1340001016547 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ユニマル ユニマル 株式会社ユニマル の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 情報通信業 Webサイト、アプリケーションの開発 ,株式会社ユニマル,B,https://unimal.jp/contact,keep,,"[{""url"": ""https://unimal.jp/"", ""text"": ""気通貫支援。企画・制作・配信・分析をワンストップで効率化。 500+ 導入店舗 40x 作業効率化 View Web制作現場にAI人材を投入。コーディング・デザイン業務をAIで加速。 Global ドバイ・ブラジル登壇 View NEWS ニュース ニュース一覧を見る CAREERS AI""}, {""url"": ""https://unimal.jp/about"", ""text"": ""鹿児島市荒田1丁目16-7 イイテラス10F 事業内容 システム開発 AI導入支援 WEBサービスの運営事業 WEB制作事業 プロモーション・コンテンツ企画制作事業 一緒に、現場を変えませんか。 お仕事のご相談、採用に関するお問い合わせなど、お気軽にご連絡ください。 お問い合わせ""}, {""url"": ""https://unimal.jp/services"", ""text"": ""気通貫支援。企画・制作・配信・分析をワンストップで効率化。 500+ 導入店舗 40x 作業効率化 View Web制作現場にAI人材を投入。コーディング・デザイン業務をAIで加速。 Global ドバイ・ブラジル登壇 View 2つの現場が、AIを強くする。 共通最適の現場 PRODUC""}]",https://unimal.jp/ | https://unimal.jp/about | https://unimal.jp/services,,,ADD_ON_HUB,2026-08-27T14:46:28,,,unknown,,grip_all.csv,,,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://db.grip.website/detail/1340001016547,MEOハブ候補,signal_only,,https://unimal.jp/,公式ページで「気通貫支援。企画・制作・配信・分析をワンストップで効率化。 500+ 導入店舗 40x 作業効率化 View Web制作現場にAI人材を投入。コーディング・デザイン業務をAIで加速。 Global ドバイ・ブラジル登壇 View NEWS ニュース ニュース一覧を見る 」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒162-0814 東京都新宿区新小川町7-17 飯田橋三幸ビル3F,スマホアプリ開発 動画配信システム パソコンスクール 資格・認証 Pマーク,株式会社ユビーネット,B,https://www.ubinet.jp/ja/contact/index,,,"[{""url"": ""https://www.ubinet.jp/ja/introduce/index"", ""text"": ""ム開発・運用 Androidアプリ開発 iOSアプリ開発 モバイルゲームソフト開発 WEBシステム開発・運用 ECサイト開発・運用 教育訓練実施(Android、JAVA、PHP、C#、WEBコース、システム設計・テスト) 海外企業連携相談・翻訳・通訳(韓国) | 理念 ユビーネットは、ITテクノロ""}]",https://www.ubinet.jp/ja/introduce/index,,Webマーケティング / webマーケティング / 集客,ADD_ON_HUB,2026-08-27T14:46:28,,,unknown,,daily_directory_enriched.csv,,運用 / 管理 / 代行,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%a6%e3%83%93%e3%83%bc%e3%83%8d%e3%83%83%e3%83%88/,MEOハブ候補,signal_only,,https://www.ubinet.jp/ja,公式ページで「ム開発・運用 Androidアプリ開発 iOSアプリ開発 モバイルゲームソフト開発 WEBシステム開発・運用 ECサイト開発・運用 教育訓練実施(Android、JAVA、PHP、C#、WEBコース、システム設計・テスト) 海外企業連携相談・翻訳・通訳(韓国) | 理念」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
〒234-0051 横浜市港南区日野2-10-5,・ ホームページ企画・制作・運用保守 ・ 印刷物のデザイン ・ WEBサイトの運営 ・ WEBシステムの制作,株式会社ライズサーチ,B,,,,"[{""url"": ""https://risesearch.co.jp/aboutus/"", ""text"": ""をはじめる。 多くの企業から依頼を受けて、新規事業の立ち上げをサポートし、少ない予算でもアイディアでカバーするWEBサイト制作を行い数多くの実績を残す。 2007年12月株式会社ライズサーチを設立。 横浜の中小企業のWEBサイトの制作を行う傍ら、自分が得意とするクラシック音楽の分野で何か役立てな""}, {""url"": ""https://risesearch.co.jp/aboutus/"", ""text"": ""するWEBサイト制作を行い数多くの実績を残す。 2007年12月株式会社ライズサーチを設立。 横浜の中小企業のWEBサイトの制作を行う傍ら、自分が得意とするクラシック音楽の分野で何か役立てないかという想いから演奏会、イベントで必要になるチラシをインターネット通販する事業として「演奏会のチラシ屋さん""}, {""url"": ""https://risesearch.co.jp/aboutus/"", ""text"": ""25日 資本金 5,000,000円 業務内容 コンサートのチラシ、チケットプログラムなどの印刷物のデザイン WEBサイトの企画・制作・運用保守・コンサルティング 子ども向けビジネス教育事業 TEL&FAX 045-349-5725 URL http://www.risesearch.co.jp Email in""}]",https://risesearch.co.jp/aboutus/,,Webマーケティング / webマーケティング / 集客 / コンサルティング / ブランディング,ADD_ON_HUB,2026-08-27T14:46:27,,,unknown,0453495725,daily_directory_enriched.csv,,運用 / 保守 / コンサルティング,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%a9%e3%82%a4%e3%82%ba%e3%82%b5%e3%83%bc%e3%83%81/,MEOハブ候補,signal_only,,http://risesearch.co.jp/,"公式会社概要で「25日 資本金 5,000,000円 業務内容 コンサートのチラシ、チケットプログラムなどの印刷物のデザイン WEBサイトの企画・制作・運用保守・コンサルティング 子ども向けビジネス教育事業 TEL&FAX 045-349-5725 URL http://www.risesearch.co.jp Email in」を確認。MEO追加提案候補（外注意向・採算は未確認）。"
〒362-0035 埼玉県上尾市仲町1-1-13,システム構築に関するコンサルタント、ソフトウエア開発受託業務 基幹業務管理ソフトウエアの開発・販売・メンテナンス『SUKETTO-KUN』 ホームページの制作およびメンテナンス 会社案内や名刺等のデザイン 事務機器（複合機・ビジネスフォン等）の販売 ペット産業向けソフトウエア『犬索くん』企画・開発・販売,株式会社ライフコミュニケーション,B,https://lifecommunication.co.jp/contact/,,,"[{""url"": ""https://lifecommunication.co.jp/"", ""text"": ""式会社ライフコミュニケーション - オーダーメイド業務管理システム「SUKETTO-KUN」や、オーダーメイドホームページ制作等を提供 Close コンテンツへスキップ ナビゲーションに移動 オーダーメイドシステム オーダーメイドシステム 製造業のお客様 建築工事業のお客様 卸売業のお客様 ホー""}, {""url"": ""https://lifecommunication.co.jp/"", ""text"": ""ンに移動 オーダーメイドシステム オーダーメイドシステム 製造業のお客様 建築工事業のお客様 卸売業のお客様 ホームページ制作 ホームページ制作 制作実績 よくあるご質問 採用コンサルティング 会社案内 会社案内 お知らせ 採用情報 お客様向け (ダウンロード) お問い合わせ 「IT」の力 で、""}, {""url"": ""https://lifecommunication.co.jp/"", ""text"": ""メイドシステム オーダーメイドシステム 製造業のお客様 建築工事業のお客様 卸売業のお客様 ホームページ制作 ホームページ制作 制作実績 よくあるご質問 採用コンサルティング 会社案内 会社案内 お知らせ 採用情報 お客様向け (ダウンロード) お問い合わせ 「IT」の力 で、 中小企業の 効率アップ""}, {""url"": ""https://lifecommunication.co.jp/"", ""text"": ""わせ 「IT」の力 で、 中小企業の 効率アップ をお手伝い 関東エリア限定で、 中小企業専門にシステム開発とホームページ制作を行っています。 2024年9月3日 類似会社名とお間違いのないようご注意ください 製造業・建築工事業・卸売業向け オーダーメイド 業務管理システム開発 既存のシステムは""}, {""url"": ""https://lifecommunication.co.jp/"", ""text"": ""テムは業務に合わない、他社で断られた、 一元管理が出来ないなどありましたらお問い合わせください。 詳しく見る ホームページ制作 名刺がわりのシンプルなホームページから大規模サイト制作、 スマホに対応させたい、自社で更新したいなど、 ホームページに関してお困りの方は、ご相談ください。 採用コーディ""}]",https://lifecommunication.co.jp/,,集客,ADD_ON_HUB,2026-08-27T14:52:07,,,unknown,0120106910,,,管理,signal_only,,EVIDENCE_CHECKED,"営業候補としての仮説。店舗顧客との商流、外注意向、1店舗月額15,000円での採算は商談確認が必要。",https://yuryoweb.com/company_info/株式会社ライフコミュニケーション/,MEOハブ候補,signal_only,飲食店 / レストラン,https://lifecommunication.co.jp/,公式ページで「式会社ライフコミュニケーション - オーダーメイド業務管理システム「SUKETTO-KUN」や、オーダーメイドホームページ制作等を提供 Close コンテンツへスキップ ナビゲーションに移動 オーダーメイドシステム オーダーメイドシステム 製造業のお客様 建築工事業のお」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
