address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,recurring_evidence,source_url,status,url
,best-dayは、群馬県吉岡町に拠点をおくホームページ制作事務所です。地域密着型で、群馬県の一部地域では対面による打ち合わせも依頼できます。実際に現地を見て得た情報をデザインに落とし込むことで、代表の思いや雰囲気がより伝わるホームページの制作が可能です。また同社は、企画からデザイン、開発、運用までワンストップで担っている点も特徴です。クライアントの課題に合わせて最適なカスタマイズを施し、公開後はアクセス数などをもとに適宜改善していくため、長期的にホームページを成長させられます。信頼できる制作事務所と一緒に、Web集客に本気で取り組みたい事業者にぴったりな制作会社です。,best-day,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/best-day,MEOハブ候補,https://best-day.net/works/
,"AGEYOUは、デジタルの力を活用してビジネスの成長をサポートいたします。初期費用0円で始められるサブスクリプション型ホームページ制作では、ノーコードツールのWIXを活用し、SEO対策やWeb広告運用代行など、多彩なサービスを提供しています。
魅力的なデザインとデータに基づいた戦略で、集客力を強化し、ブランド価値の向上を目指します。また、低コストで柔軟性のあるプランにより、どなたでも気軽にプロフェッショナルなWebプレゼンスを実現できます。
クライアント一人ひとりのニーズに寄り添い、結果に繋がるWebソリューションを提案するAGEYOUは、企業の未来を切り拓く信頼のパートナーです。",AGEYOU,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ageyou,MEOハブ候補,https://www.ageyou.jp/
,システム開発・ホームページ制作を行う新潟県長岡市の制作会社。紙媒体（名刺・パンフレットなど）のデザインや、Webデザインのみ・コーディングのみといった一部請負にも対応可能。,株式会社BELLSOFT,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/bellsoft,MEOハブ候補,https://bellsoft.jp/webdesign
,システム開発に強みを持つ制作会社。官公庁から金融、航空、教育機関、IT、エネルギー、製造・メーカーなど幅広い業種に対応。島根県出雲市、東京都品川区などを拠点に事業を展開している。,株式会社プロビズモ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/probizmo,MEOハブ候補,https://www.probizmo.co.jp/
,,株式会社アクリエ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/aqlier,MEOハブ候補,https://www.aqlier.com/
,"大手企業の新規事業推進の支援やスタートアップ企業の事業戦略、マーケティング（SEO/LPO/EFO/広告運用/インサイドセールス/CRM等）の支援をしております。
新規事業の事業特性毎にroadmapをひき、最もROIの高い施策を見極めます。単に方向性を示すだけでなく、施策の実行体制を自ら組成しディレクションを行うことが当社の特徴であり、他社にできない強みです。",Marche株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/mar-che,MEOハブ候補,https://mar-che.com/case/
,京都でホームページ制作をしている合同会社シックスです。業界歴15年と長きにわたり携わってきました。デザインの持つ力は素晴らしく、デザイン一つで人の気持ちを動かすといっても過言ではありません。そのデザインで集客ができるか？人の心を掴めるか？弊社ではそこを強く信念にサービスを提供しております。,合同会社シックス,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/six-6-design,MEOハブ候補,https://six-6-design.com/case-study/
,,株式会社アイポケット,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/i-pocket,MEOハブ候補,https://www.i-pocket.co.jp/
,東京都港区に本社を置き、facebookページの作成、集客、運用をトータルプロデュースしている制作会社です。facebookを知り尽くした専任デザイナーによるデザインの提案や、全国の専門ライターを業態や希望に合わせてアサイン出来る事が強みです。,株式会社ハイウェル,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/hiwell,MEOハブ候補,https://www.hiwell.co.jp/
,アディッシュ株式会社は海外向けSNSマーケティング支援を提供している東京都品川区の会社です。Facebook、Instagram、LinkedIn、Twitterなど海外で普及しているSNSの国内・海外向けアカウントの運用支援を「Front Support」のブランド名で提供しています。,アディッシュ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/frontsupport,MEOハブ候補,https://frontsupport.jp/socialmedia/
,VRやARなどを駆使した最先端のデジタルプロモーションを提供する制作会社。アニメやゲーム・映画業界の実績が多数。Web担当者のホームページ保守・運用をサポートするサービス「フォローアップ」を提供しています。,株式会社Gugenka,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/cs-reporters,MEOハブ候補,https://gugenka.jp/works
,株式会社大倉は、東京都大阪府を拠点に海外向けのプロモーション事業を展開している会社です。WeChat・Weiboのアカウント開設から運用代行、広告配信などをサポートし、多言語サイトの制作にも対応。チラシやポスターなどの販促物にも対応し、海外ユーザー目線でのデザイン・表現を行います。,株式会社大倉,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/okura,MEOハブ候補,https://www.okura.co.jp/kokusaibu/
,NEIT株式会社は大阪を拠点とするSNS運用代行会社です。コンセプト設計〜分析〜運用までを包括的にサポートし、それらのサービスを定額で提供。低価格でも高いパフォーマンスを実現するサービス提供にも注力しており、クライアントの目標達成に向けて、経験豊富な専門スタッフが最適なSNS戦略を提案します。,NEIT株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/neit,MEOハブ候補,https://neit.jp/
,船井総研ロジ株式会社は、物流・ロジスティクス領域において、戦略・戦術の策定から実行までを一貫してサポートする、日本最大級の総合物流コンサルティング企業です。中国市場を知り尽くした、中国出身コンサルタント中心のサポートを展開しています。,船井総研ロジ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/f-logi,MEOハブ候補,https://www.f-logi.com/butsuryu/case_voices/
,グラフィックデザインを軸にブランディングのサポートを行う香川県のサイト制作会社。クライアント企業の課題のヒアリングから、ブランド定義・CI/VI開発などのデザイン展開を行い、リリース後もブランド改善のサポートを行う。,株式会社グリーンフィールドグラーフィク,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/greenfieldgrafik,MEOハブ候補,http://www.greenfieldgrafik.com/works
,"東京に本社を置き、宮崎県にも支社を置くホームページ制作会社。地域活性化を目指し、月々16,500円～「ホームページ制作のサブスクプラン」も提供を開始しました。制作だけでなくSNS連携やアフターフォローなども魅力。",株式会社GoA,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/goa-miyazaki,MEOハブ候補,https://www.goa-corp.com/works/
,企画構想からデザイン・制作・公開までワンストップで提供する愛媛県のサイト制作会社。ECサイト構築を得意とし、商品の登録代行や写真撮影なども対応している。,シャノワークス,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/chatnoir-works,MEOハブ候補,http://chatnoir-works.com/category/works/
,"弊社は、機能的価値と情緒的価値どちらも追求する制作会社です。成果に直結するコンテンツをデザイン性高く制作いたします。以下のようなコンテンツの作成を得意としております。
・Webサイト制作
・システム開発
・デジタルキャンペーンの企画/制作
様々な技術を用いた開発に対応しています。
・デジタルスタンプラリー
・AR
・VR
・メタバース
・3D表現
・ゲーミフィケーション
大手から中小企業まで、幅広いクライアントのコンテンツを制作しています。これまでの制作実績についてはこちらをご確認ください。
https://balance.bz/works",株式会社 BALANCe,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/balance,MEOハブ候補,https://bit.ly/36gYYLL
,"ゼロから「売れる仕組み」を創る。
私たち「ユナイテッドスキーム」はECに特化した専門職のチームです。
ECに関するサービス・対策・改善・お悩みなど課題に対して解決できるようにサポートする集団です。
店舗に合わせたデザインで競合店との差別化！
E C 運用経験のあるデザイナーによる商品画像制作。
マーケティングを考慮し、 コンバージョンに繋げます。
人間の心理に基づいた商品ページの構成から、プロによる画像編集により高品質な画像制作を提供。
ヒアリングシートの記入と素材画像のアップロードのみ 無駄なやりとりは一切不要でスムーズに対応。 
お時間がなくても丸投げで商品画像が仕上がります。",合同会社United scheme,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/unitedscheme,MEOハブ候補,https://unitedscheme.jp/
,自社サービス「EC-Rider B2B」によるECサイト制作を行う愛知県名古屋市に本社を置く会社。従量課金プラン、固定料金プランの2種類を提供し、目的や予算に応じて選ぶことが可能。日本語、英語、中国語（簡体）を標準装備。オプションで各言語への翻訳業務も提供する。,株式会社イーシー・ライダー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ec-rider,MEOハブ候補,https://ec-rider.net/casestudy/
,ホームページの制作、WordPressブログ設置代行サービス、紙媒体のデザイン、グッズ制作等を提供している。ホームページやブログを顧客自身が更新していくにあたっての、ライティングアドバイスや、Googleアナリティクスの解析レクチャーのサービスも提供している。,株式会社ウィザップ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/sksp,MEOハブ候補,https://www.sksp.co.jp/performance/category/web/hp-ordermaid/
,"弊社は愛知・東京・福岡に拠点を置き、全国のクライアント様とお取引をさせていただいております。

ヒアリングをしっかりと行い、結果にコミットしたクオリティの高いサイト制作を行います。
一般的なサイトはもちろん、LPや通販サイトまで様々なサイト制作も豊富に対応しています。
また、サイト制作だけでなく、デザイン制作などにも幅広く力を入れており、名刺やパンフレットなどの印刷物・動画の制作も承ります。",eight Link株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/eightlink,MEOハブ候補,https://eightlink.jp/
,"ECサイト構築は制作会社に一括で頼もうとしていませんか？
弊社はECサイト構築に必須機能であるカートシステム製品を開発・導入・保守サポートまで一貫している企業になります。
さらに弊社グループ会社にはデザイン企業もあるため、ECサイト制作から導入後のサポートまで一貫で実現可能になります。
弊社は大手企業のECサイト構築から15年間の運営と独自にカートシステム製品を作っていることで、安価で有名のECカートシステムではできない機能に実現と共にEC事業の売上を促進します。",W２株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/w2solution,MEOハブ候補,https://www.w2solution.co.jp/Product/value5.html
,"株式会社BMX（株式会社ビーエムエックス）のオンラインマーケティングは企業様のwebサイトを成功に導く総合ソリューションです。
SEM／SEOをはじめとした各種サービスから最適な施策をご提供します。BMX独自のアクセス解析ツールSiteMetrix から得られる高度な分析結果に基づいた効果の見えるマーケティング戦略です。
サービスプロバイダー的観点ではなく企業様と同じ目線での目標を設定し、達成するための包括的ソリューションをご提供いたします。",株式会社BMX,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/bm-x,MEOハブ候補,https://bm-x.jp/
,,ハンドクラップ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/handclap,MEOハブ候補,https://www.handclap.info/index.html
,,PC11株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/pc11,MEOハブ候補,https://pc11.co.jp/
,,株式会社ナカガワウエブ制作所,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/nakagawa-web,MEOハブ候補,https://nakagawa-web.net/
,,アスールデザイン事務所,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/azuldesign,MEOハブ候補,https://azuldesign.jp/
,,株式会社トータルセオリー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/totaltheory,MEOハブ候補,https://totaltheory.biz/
,制作〜コンテンツマーケまで一貫してWEB集客を行えるコンサルティング会社。自社メディアも運用しており、特にSEOやSNSのマーケティングに強いのが特徴。,株式会社Starlight,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/starlight18,MEOハブ候補,https://starlight18.jp/
,"デザイナーが作成した完全オリジナルデザインのサイトを低コストで制作可能です。主に不動産会社を中心に幅広い業種・業態を対象に1000サイト以上の制作実績があります。
あなたのしたいを実現しながら、アニメーションや運用構築を提案させていただき、納品後もページ・バナー作成や追加、各種修正を「無料」で即対応させていただきます。
また、経験豊富な専属ディレクターが、制作時・公開後も徹底的にサポートいたします。",株式会社メイクスビュー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/makes-view,MEOハブ候補,https://makes-view.co.jp/web/works
,"WEBサイト制作では、デザイン制作から実装・構築までを一貫して行うことが可能です。また、インハウスでの制作のため、短納期で納品できることが強みです。
採用サイト制作では、データと経験・実績に基づき、企業ごとに最適なサイトをデザインとシステムの面から提案します。
費用対効果のあるWEBサイトをリーズナブルにご提供いたします。",株式会社AWESOME SE,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/awesomese,MEOハブ候補,https://www.awesomese.co.jp/
,"HRコンサルティング事業・転職サポート事業をメインに展開。企業様の採用に関わるあらゆる課題の解決に尽力します。
・採用媒体選定/運用
・採用業務のBPO
・採用HPの作成
・人事戦略

お任せください！",合同会社あなたのミカタ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/anatanomikata,MEOハブ候補,https://anatanomikata.co.jp/
,"海外でのブランドの認知や自社サイト集客の課題を「海外マーケティング/海外進出支援」で解決します。1,000社以上の海外マーケティング支援実績を持つLIFEP EPPER社が、マーケティング戦略立案・WEB広告運用・WEBサイト制作・インフルエンサーなど20以上の施策をご提供いたします。70%以上がバイリンガルの海外マーケティング専門家集団です。",株式会社LIFE PEPPER,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/lifepepper,MEOハブ候補,https://lp.lifepepper.co.jp/abroad-marketing2
,"弊社は、2009年に小松印刷グループ株式会社のクリエイティブに特化した事業部としてスタートしました。
グループの強みを活かした対応力と高い品質、幅広い制作領域を併せ持ったクリエイティブ集団です。

ユーザーの知りたいことと、クライアントの伝えたいことの本質を理解しカタチにしていくことが、クリエイティブに対する基本姿勢です。

幅広い領域を持つマスメディア全般のクリエイティブ（広告作成、ブランディング、ノベルティー、商品パッケージ、プロモーションツール、展示会・イベント空間作成・運営）を、
デザイン＆プリントの2つのセクションでワンストップにて企画・制作いたします。",CREATIVE TIPS,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/creativetips-tokyo,MEOハブ候補,http://www.creativetips-tokyo.jp/works/
,大手企業グループのハウスエイジェンシーにて培ってきた経験を生かして、Webサイト構築、サイトリニューアル、コンテンツ制作、CMS導入、アプリ制作、デジタルマーケティング支援などを対応させていただきます。まずは、お客さまのお困りごとをヒアリングさせていただき、最適な解決方法をご提案させていただきます。サイト設計、デザイン、コーディングまで一貫して対応させていただきますのでお気軽にご相談ください。,株式会社Alpha Pixel,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/a-px,MEOハブ候補,https://a-px.co.jp/
,"【メディア実績】
https://men.hairdresser-life.com

https://takuyashoji.com

https://color.hairdresser-life.com

https://airchair.co.jp/

https://www.instagram.com/haircare_labo/",合同会社LIC,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/lic-lic,MEOハブ候補,https://hairdresser-life.com
,"佐賀県武雄市を拠点にITサービスを展開する個人事務所です。
ホームページなどのWEBサイト制作を始め、お客様の業務フローにフィットしたシステム開発(スクラッチ開発)や、パソコン・サーバ・ネットワークなどのビジネスに欠かせないITインフラの構築及びサポートを行なっています。",Felfact(フェリファクト),keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/felfact,MEOハブ候補,https://felfact.com/
,"当デザイン事務所では、ロゴデザイン専門企業とのデザイナー契約を結んでおりますので、日本国内のみならず海外の企業のロゴマークまで幅広く手がけています。
豊富な実績と経験で満足いただけるデザインを個人／２万円～・法人／４万円～とローコストでご提供します。

また、ホームページデザインも得意とし、目新しいだけでなくユーザビリティを考えたお客様に優しいウェブサイトづくりをご提案します。
ご予算に応じたウェブサイトの作成から、インターネットの導入アドバイスまで何でもご相談下さい。
30,000円からホームページ制作できる格安プランもご用意してます。",グラフィック・キューブ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/grcube,MEOハブ候補,http://www.grcube.net/works/index.html
,"WEBデザイン・HP/LP/ECサイト構築SNS広告/運用代行によりビジネスを成功へ導く

プロの手によるサービスを提供しています。
新しい店舗や企業、イベント、事務所、個人向けのウェブサイトなど、ジャンルに関係なく幅広く対応可能です。
弊社は10年以上の経験を持つプロフェッショナルが、お客様のWEB制作・マーケティング・を担当いたします。 

修正回数無制限、格安、高品質で、貴社/貴方だけのサイトを作成。（WordPress/Wix/STUDIO対応可能）
某クラウドソーシングサイトにてプラチナランク　販売実績 100件以上。
評価  5.0を頂いております。",デジタルサンセット,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/digital-sunset,MEOハブ候補,https://digital-sunset.studio.site/#portfolio
,"ECサイトの制作に特化した、日本人に馴染みのあるレイアウトとデザインで実績が豊富です。「中小企業の想いを叶える」をコンセプトに、安心のクオリティで数多くの企業からリピートされております。ShopifyのECプラットフォームを使い、より「早く」より「スマート」にサイトを提供できるよう様々なプランをご用意しております。他の企業と比べ、価格帯やプラン、サイトのクオリティが明確なことが特徴です。オーナーのデザイナーがディレクション、デザイン、コーディングの全ての工程を対応しております。
クライアントからリピートいただいている理由の一つにコミュニケーション力と柔軟な対応力を評価いただいております。",Delight Works（デライトワークス）,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/delight-works,MEOハブ候補,http://www.delight-works.jp/
,"株式会社PLAN-Bマーケティングパートナーズは、SEO事業やインターネット広告事業などに強みを持つPLAN-Bと、総合広告会社としてのノウハウや実績を持つADKグループによって設立された会社です。特にWebマーケティング支援を強みとしており、これまで5,000社以上の支援実績を誇っています。",株式会社PLAN-Bマーケティングパートナーズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/plan-b,MEOハブ候補,https://book.plan-b.co.jp/
,今まで様々な業界のWebシステム開発をお手伝いしてきました。その経験を活かし、お客様の要望をヒアリングして要件定義から納品まで一括でサポートいたします。また、要望変更に強い開発スタイル（アジャイル開発）を取り入れることで無駄な予算を削減することもできます。,合同会社ノマドリ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/nomadori,MEOハブ候補,https://listore.app
,"ニッポンの伝統やものづくりを、現代にわかりやすく、そして海外にもPRできるマーケティング・ブランディング力を持ったWeb制作が強みです。

すべてのメンバーが伝統や和が好き、職人技が光るものづくりを広めたいというビジョンを持っています。",つむぎcreation,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/tsumugi-design8670,MEOハブ候補,https://tsumugi-design8670.com/
,"弊社はWeb制作を専門とし、幅広い業界のクライアントと成功事例を重ねて参りました。

できる限りお手頃な価格でお仕事をお引き受けさせていただければと思いますので、ぜひ、皆様の信頼できるパートナーとして、長期的な関係を築いていくことができれば幸いです。

大手広告代理店や外資系コンサルティングファーム出身のスタッフも在籍しており、企画から設計、開発に至るまでの一連のプロセスにおいて、高い専門性と実績を誇っています。

さらに、自社でのサービス構築・運用経験も豊富にあり、これらの知見を貴社プロジェクトの成功に生かすことが可能です。",株式会社Maro,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/maro,MEOハブ候補,https://maro.mu/corporate
,テクノデジタルでは、常に最新の技術を取り入れ、蓄積されたシステム資産を武器に、短期間で高機能の開発を致します。お客様のビジネスにとってより良い結果を出す為に、企画の段階から運営に至るまでコンサルティングを行います。100名を超えるエンジニア集団。ホームページだけでなく、システムやWebサービス、アプリなど包括的に開発・制作できるのが強みです。,株式会社テクノモバイル,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/tcmobile,MEOハブ候補,https://www.tcmobile.jp/4-ffff/works/
,"ファクトマーケティング株式会社は、BtoBマーケティングの分野で豊富な実績を誇る専門企業です。私たちは、企業のマーケティング戦略を強化し、成果を最大化するためのパートナーとして、数多くの企業様を支援しています。

リード獲得のためのホームページ制作、LP制作、Web広告だけでなくHubSpotやSalesforceなどの主要なCRMツール、MAツール導入なども対応しており、リード獲得後のご支援も可能です。

ファクトマーケティング株式会社は、常に最新のマーケティング手法を取り入れ、お客様のビジネスの成功に貢献することを目指しています。是非、私たちと一緒に新たな可能性を開拓しましょう。",ファクトマーケティング株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/fact-marketing,MEOハブ候補,https://fact-marketing.jp/
,"フリーランスのWeb制作者としては10年以上、Web制作会社で5年、インハウスのWeb担当者として3年ほどの実務経験があります。
UI設計、デザインやコーディングなどの実務から、ディレクション/プランニングといった上流行程までWeb制作のキャリアを積んできました。

また、インハウスのWeb担当者としては、自社サイトのマーケティング戦略やグロースハックを担当。

そういった確かなバックグラウンドがあるからこそ、フリーランスでもWeb制作会社と変わらない、むしろそれ以上のWeb制作サービスをお届けできます。",GAMI,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/gami,MEOハブ候補,http://gami.jp/
,"自社運営のトレンドサイト・HowToサイト・動画メディアサイトでのSEOノウハウを活かし、しっかりとSEO設定。

・テンプレートで制作
各業種ごとに豊富なテンプレートがあり、安価で短納期でのサイト制作を実現

・CMSで制作
納品後も御社スタッフが簡単更新できるように設定。
もちろんアフターサポートも徹底",WEB制作毎日,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/webseisakumainichi,MEOハブ候補,https://webseisakumainichi.com/
,弊社代表は、もともとwebメディアの制作・開発に携わっていた人間です。webメディアは、インターネット上で様々なコンテンツを発信することができる素晴らしいツールだと思っています。しかし、webメディアを運営するのは、簡単なことではありません。企画や設計、制作や開発、運営や管理など、多くのノウハウやリソースが必要です。私は、webメディアの運営に困っている人たちに、自分の経験や知識を活かしてサポートしたいと思いました。そこで、「webメディア支援事業」を立ち上げました。,アイテクニック株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/technique,MEOハブ候補,https://www.technique.co.jp/
,"弊社では越境含むECサイト・ホームページ制作からVR/AR技術の導入まで幅広くサービスを提供しております。
得意とするスクロールアニメーションでサイトへの訪問者をしっかり惹きつけ、誰にでも親しまれ一貫性のあるウェブデザインを追求しています。
さらに、サイト製作だけでなく、AR（拡張現実）技術も扱えることが強みの一つです。
3Dモデルの制作からウェブサイトへの導入までワンストップで対応しています。
他にもアプリ開発も行っているため、複雑な機能をウェブサイトに導入することも可能です。
このように、様々なITスキルをもってクライアントのニーズに合わせたサービスを幅広く提供しております。",コーナーズプロダクションズ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/cornerz,MEOハブ候補,https://cornerz.jp/works/
,旅と手仕事にフォーカスしたウェブマガジン「TABITOTE」や産直グルメギフト専門店「ギフチョク」など自社メディアを運営。一定のノウハウを有している。,FAB'S LAB.,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/fabslab,MEOハブ候補,https://fabslab.net/
,,TechSuite株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/techsuite,MEOハブ候補,https://techsuite.co.jp/
,デザインを軸とした大阪府の制作会社であり、キャラクターデザインやWebデザインを得意とする。企業ロゴの制作や各種紙媒体の制作も可能。,汐先デザインファクトリー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/shio40,MEOハブ候補,https://shio40.net/case/
,"今となっては、ビジネスには欠かせない存在となったデジタルの力。
しかし、デジタルとビジネスが切り離されてしまっている状況をよく見かけます。
私たちはお客様のビジネスとデジタルを融合させ、最大化するプロ集団。
お客様のビジネスを見つめ、それに対する戦略を立て、顧客体験を生み出し、解決へと導きます。",ヒューマンデジタルコンサルタンツ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/human-dc,MEOハブ候補,https://www.human-dc.com/
,"ウェブ制作に関する幅広い知見を用いて、上流工程（企画・立案、マーケティング戦略、デザイン等）から、下流工程（コーディング、システム開発、保守・運用サポート等）までワンストップでお任せいただけます。

また、WordPressに非常に強く、過去の実績数は800件超

大規模なウェブシステム開発案件の実績もあり、表面的にWordPressを売りにしているだけの制作会社とは違い、バリバリのLaravelエンジニアによる将来のメンテナンス性、拡張性を考え抜いた設計・開発を行なっております。",株式会社インスパイアデザイン,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/inspire-design,MEOハブ候補,https://inspire-design.net/case/
,"広告制作・デザイン事務所ShakeHandsはwebデザインやグラフィックデザインを中心にお客様のニーズに本気で向き合い、広告制作・デザイン事務所として社会で通用するアイデアとコンテンツをご提供いたします。

弊社は低価格かつスピーディ、そしてクライアント樣の声をしっかりと聞きながら想いを汲み取らせて頂いたHP制作を行なっていきます。立ち上げ間も無い個人事業主や企業様、これからネットに力を入れようとしている企業樣にとってお力になれるよう尽力します！

貴社にとって最高の仕立てとなるよう、培った技術をふんだんに使用して制作して参ります。",広告制作・デザイン事務所ShakeHands,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/syurouiko,MEOハブ候補,https://www.fukurou-care.com/
,"Shopifyの構築、運用支援、物流までご提案可能なECサイトの支援に強みを持つ会社です。また、ウェブマーケティングでご提案できる内容も非常に多く、お気軽にご相談ください。
内部SEOのコーディングも常にGoogleの最新の情報を追いかけております。
集客に最適化されたウェブサイトが初期から構築していただけます。",株式会社KOSHIKI,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/koshikiad,MEOハブ候補,https://koshikiad.com/
,"BtoBマーケティング支援に特化した大阪府大阪市の制作会社。定期更新向けの専門ライティングからメールマガジンの代行ライティングまで、幅広いソリューションを提供。世界4,500以上の企業の導入実績を持つMarketoやスモールスタート向けのMAツールmabotをはじめとした豊富なMAツールの導入支援に対応する。",ワンマーケティング株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/onemarketing,MEOハブ候補,https://www.onemarketing.jp/casestudy/
,全国で1万6千を超える事業所が利用している採用サイト制作システム「採用係長」を提供する大阪府大阪市の制作会社。「採用係長」では、募集職種や会社名、電話番号などを入力するだけでオリジナルの採用サイトが3分で制作可能。ほか、Indeed対策から広告運用、効果測定に基づいた採用サイト改善までワンストップで対応。,株式会社ネットオン,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/neton,MEOハブ候補,https://saiyo-kakaricho.com/wp/voice/
,デザインメインで制作行なっているのでウェブではランディングページやデザイン性の強いウェブサイト、紙媒体では名刺やパンフレットが多い。,MVNS DESIGN,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/mvns,MEOハブ候補,http://mvns.jp/works/
,自社でも定期購買型のECサイトを運営しており、実績に基づいたシステム開発やコンサルティングを行っております。,NOS合同会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/nos-ltd,MEOハブ候補,https://nos-ltd.com/
,"東京都渋谷区に拠点を置き、ホームページ制作事業・WEBセキュリティ事業・医療広告事業などを行う会社。同社では歯科・内科・外科など医療業界を中心に制作。歯科医院だけでも全国40社以上の制作実績を保有している。
また集患成功事例も掲載されており、医院の紹介に加えて集患を目的としたホームページ制作を希望する発注者にも対応可能。
さらにホームページ制作に加えてリスティング広告の運用や、診察券・スタンプカード・チラシなどの紙媒体作成も行っている。Web媒体や紙媒体のデザインを統一することが可能なため、デザインを見るだけで、患者が発注者の会社をイメージできるようにブランディングできる。",株式会社ニジモ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/nijimo,MEOハブ候補,https://breathq.jp/works/
,"ブランディング・各種制作ご相談ください。(※遠方の方のご相談も可能です)
WEB制作 / LP / グラフィックデザイン全般 / オウンドメディア / 動画 / SNS運用代行  他

▪️フリーランスパートナー希望の方は、WEBサイトより詳細をご確認頂いた上で、公式LINEからのみ、お問い合わせお願いしております。",LIVE LAUGH LOVE.,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/livelaughlove-strongbasicbeauty,MEOハブ候補,https://www.livelaughlife.info/projects-livelaughlove-tokyo
,"企業サイト、コーポレートサイト、サービスサイト、LPなど対応しています。

ジャンルは不動産、建築、土木、求人製造などや旅行や飲食店、アパレルなどを中心に制作しています。

また、育毛・脱毛・サプリ・ダイエット系コンプレックス商材やコスメのLPなども得意としています。",NIKSENT株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/niksent,MEOハブ候補,https://niksent.com/
