company_name,url,address,phone,maps_url,status
"株式会社ＡＤＤＹＯＵ","https://addyou.jp","1520031 東京都目黒区中根１丁目６－６","代表者名 代表取締役 志村 松男","",""
"株式会社ＳＥＲＶＥ","https://serveinc.jp","1700013 東京都豊島区東池袋３丁目１番１号サンシャイン６０・４５階","代表者名","",""
"株式会社Ａｅｇｉｓ","https://aegis-service-system.com","1050004 東京都","代表者名 山下 樹","",""
"株式会社ジャストヒューマンネットワーク","https://www.jhn.co.jp","8100001 福岡県福岡市中央区天神１丁目４番２号","代表者名","",""
"株式会社銭家","https://zeni-ya.net","5410041 大阪府大阪市中央区北浜２丁目３番６号北浜山本ビル８階","代表者名 水口 和男","",""
"株式会社サーズ","https://sirs.co.jp","0600809 北海道札幌市北区北九条西３丁目１０番１号小田ビル５Ｆ","代表者名 代表取締役 森永 敬和","",""
"スリーエスコーポレーション株式会社","https://www.maguchi.co.jp","5520022 大阪府大阪市港区海岸通１丁目５番２９号","代表者名","",""
"株式会社ＳＯＲＡ","https://www.sora-inc.co.jp","5500002 大阪府大阪市西区江戸堀１丁目４番２７－４０３号","代表者名","",""
"株式会社グランドマーケティング","http://www.grandmk.com/profile","5330033 大阪府大阪市東淀川区東中島５丁目１８番１７－１０１号","代表者名","",""
"株式会社せとのわ","https://setonowa.co.jp/company","7000901 岡山県岡山市北区本町２番５号ちゅうぎん駅前ビル６０７","086-201-1223","",""
"荻野化成株式会社","https://oginokasei.co.jp","2390836 神奈川県横須賀市内川１丁目６番４号","代表者名 取締役社長 荻野 圭輔","",""
"株式会社フロンティア２１","https://www.frontier21.co.jp","4600008 愛知県名古屋市中区栄１丁目７番２０号","代表者名","",""
"株式会社笑顔アメニティ研究所","https://www.egao.co.jp","1110034 東京都台東区雷門１丁目１４番７号","03-3843-4566","",""
"ＡＬＰＩＮＩＳＭ株式会社","https://alpinism.co.jp","1020074 東京都千代田区九段南４丁目６番１号九段シルバーパレス９０５号","代表者名","",""
"株式会社マーケットヴィヴィッド","https://www.marketvivid.co.jp/company/info","1030027 東京都中央区日本橋２丁目１５番５号ＰＭＯ日本橋二丁目１０階","代表者名 藤井 睦夫","",""
"ＳＡＬＥＳ　ＧＯ株式会社","https://salesgo.co.jp","1040045 東京都中央区築地３丁目１２番５号","代表者名 代表取締役社長 内山 雄輝","",""
"ＳＡＬＥＳＣＯＲＥ株式会社","https://corp.salescore.jp","1500002 東京都","代表者名 中内崇人","",""
"株式会社ヒトシオ","https://hitoshio.co.jp","1790083 東京都練馬区平和台２丁目１６番１７号","-","",""
"株式会社ギガ・システム","https://www.giga-system.co.jp","5320011 大阪府大阪市淀川区西中島７丁目１番５号","代表者名 代表取締役 山本 辰樹","",""
"株式会社Ｙ’ｓ　ｓｏｌｕｔｉｏｎ","https://ys-solution.com","4580022 愛知県名古屋市緑区小坂１丁目２０４番地","代表者名","",""
"株式会社デフィロン","http://www.defilon.co.jp","1040061 東京都中央区銀座７丁目１３番６号サガミビル２階","代表者名 児玉 達郎","",""
