row,company_name,url,reason,evidence
1408,株式会社アトラ,https://attela.jp/,フォーム未確認・要目視, https://attela.jp/contact
1409,株式会社 アンシャル,https://ancial.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://ancial.co.jp/contact
1412,株式会社 Ahora Works（アオラワークス）,https://studioahora.com/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://studioahora.com/inquiry/
1413,株式会社Fifty fifty,https://fiftyfifty.asia/,フォーム未確認・要目視, https://fiftyfifty.asia//
1416,株式会社ACコンサルティング,http://w-just.com/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 http://w-just.com/contact.html
1418,株式会社ブロードトラスト,https://broadtrust.co.jp/,用途・稼働状況の要確認,ページの用途を要確認：お問い合わせ│宿泊予約システム・宿とく https://broadtrust.co.jp/contact/
1419,ビジネスコンピューターサービス合同会社,https://www.bizcs.jp/,用途・稼働状況の要確認,ページの用途を要確認：お問い合わせ・資料請求 | ビジネスコンピューターサービス合同会社 中小企業のICT https://www.bizcs.jp/inquiry_list/
1420,有限会社MURAトレーディング,http://muratra.net/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://muratra.net/contact/
1421,株式会社EANO CREATION,https://eano.jp/,フォーム未確認・要目視, https://eano.jp/contact/
1423,テルウェル西日本株式会社,https://www.telwel-west.co.jp/,フォーム未確認・要目視, https://www.telwel-west.co.jp/contact/
1424,株式会社 ミカ／ファンクション,https://mika-f.co.jp/,用途・稼働状況の要確認,ページの用途を要確認：ご相談･お見積もり依頼｜商業広告・求人広告・ウェブマーケティング全般を取り扱う総合広告代理店　株式会社ミカファンクション https://mika-f.co.jp/contact.html
1425,ウルオイ株式会社,https://uruoi.co/,フォーム未確認・要目視, https://tayori.com/form/0ddde5ba31b6cfd18e14fae1b4bd0d74947aa98e
1428,トラスト株式会社,https://aguadecienega.mx/,002未検出, 
1429,株式会社ファーストニード,https://www.1st-need.co.jp/,フォーム未確認・要目視, https://www.1st-need.co.jp/https://www.1st-need.co.jp/form-contact.php
1433,株式会社夢現,http://yumegen.com/,002未検出, 
1435,株式会社アイリーラボ,https://www.aily-lab.co.jp/,フォーム未確認・要目視, https://www.aily-lab.co.jp/contact/
1444,創屋株式会社,https://www.souya.biz/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.souya.biz/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B
1447,株式会社クロフネ,https://curofune.com/,フォーム未確認・要目視, https://curofune.com/contact/us
1451,株式会社とら,https://www.tora.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.tora.co.jp/inquiry/
1453,株式会社アレヴ,https://www.alev.co.jp/,営業等の制限記載あり・要確認,営業の連絡はご遠慮 https://www.alev.co.jp/contact
1462,株式会社アントアント,https://ant2.co.jp/,フォーム未確認・要目視, https://ant2.co.jp/inquiry/
1463,合同会社ジリキ,https://jiriki.co.jp/,フォーム未確認・要目視,自由記入欄を確認できず、配信登録等と区別するため要目視。 https://forms.gle/6vEPsREnxBX5wcXRA
1464,東京システムリサーチ株式会社,https://www.tsrinet.jp/,002未検出, 
1465,マザー株式会社,https://mother.co.jp/,フォーム未確認・要目視, https://mother.co.jp/contact/
1466,株式会社メディア グラフィックス,https://www.mediagraphics.jp/,フォーム未確認・要目視, https://www.mediagraphics.jp/contact/
1468,有限会社中部レジャー,https://www.cohaku.net/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.cohaku.net/contact/
1470,株式会社アップウェブ,https://upweb.jp/,002未検出, 
1471,株式会社アルファ・ゾーン,https://115059.com/,002未検出, 
1475,日本インサイトテクノロジー株式会社,https://www.insightech.co.jp/,フォーム未確認・要目視, https://www.insightech.co.jp/ContactForm
1477,株式会社GeoDesign,https://www.geodesign.in/,フォーム未確認・要目視, https://www.geodesign.in/#
1479,株式会社日本テレビアート,https://www.ntvart.co.jp/,フォーム未確認・要目視, https://www.ntvart.co.jp/contact/
1482,株式会社 美空海,http://hassoudaiko.com/,002未検出, 
1485,株式会社イーエックス・パートナーズ,https://www.ex-creators.com/,用途・稼働状況の要確認,ページの用途を要確認：無料相談・資料請求 – 病院・クリニックのWeb戦略なら【増患者】 https://www.ex-creators.com/form
1486,有限会社サンエス,https://san-s.jp/,フォーム未確認・要目視,本文に未完成テンプレートの可能性がある文章が残り、実用窓口として要確認。 https://san-s.jp/#contact-us
1487,富士ソフトサービスビューロ株式会社,https://www.fsisb.co.jp/,フォーム未確認・要目視, https://www.fsisb.co.jp/inquiry/
1488,エクシム株式会社,https://exsim.co.jp/,フォーム未確認・要目視, https://www.exsim.co.jp/contact/
1497,株式会社グッドトレードジャパン,https://gtj.co.jp/,フォーム未確認・要目視, https://gtj.co.jp/contact
1501,有限会社デザインスタジオ・シャンティ,http://ds-shanti.com/,002未検出, 
1503,桝井印刷有限会社,https://masui-print.co.jp/,002未検出, 
1505,ワイズディメンション株式会社,https://webs.jp.net/,営業等の制限記載あり・要確認,営業メールはご遠慮 https://webs.jp.net/contact.html
1507,イニシエイト株式会社,https://www.initiate-world.com/,営業等の制限記載あり・要確認,営業・セールス目的の電話、メールは対応致しかねますので、あらかじめご遠慮 https://www.initiate-world.com/contact/
1508,ジャナク株式会社,http://janac.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 http://janac.co.jp/contact/
1509,株式会社東名,https://www.toumei.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.toumei.co.jp/ir/contact/
1511,有限会社スターウイッシュ,https://www.stws.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.stws.co.jp/MailForm01_utf8/MailForm01_utf8/contact.html
1512,株式会社 ThreeB,http://tree-b.net/,002未検出, 
1514,有限会社エスデザイン,https://es-design.jp/,フォーム未確認・要目視, https://es-design.jp/contact/
1517,有限会社セプテット,https://septet.co.jp/,フォーム未確認・要目視, https://www.septet.co.jp/inquiry.html
1518,有限会社スタイル・エイト,http://style-ate.co.jp/,フォーム未確認・要目視, http://style-ate.co.jp/contact.html
1520,有限会社ケイオス,https://www.chaosbox.com/,002未検出, 
1521,有限会社ユアスタイル,https://urstyle.co.jp/,002未検出, 
1523,有限会社ポー,http://www.paw.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 http://www.paw.jp/Inquiry.html
1527,エムシバシステム株式会社,https://www.yoyaku-msystem.com/,営業等の制限記載あり・要確認,営業等のお問い合わせは、お断り https://www.yoyaku-msystem.com/otoiawase/#top
1529,有限会社大分サーバー,http://www.oiss.net/,002未検出, 
1530,有限会社ラポート企画,http://www.rapportplan.co.jp/,用途・稼働状況の要確認,ページの用途を要確認：お問い合わせ | 有限会社ラポート企画｜相模原・愛川・町田の求人情報・WEB制作・印刷物全般 http://www.rapportplan.co.jp/contact/
1532,株式会社思優科,https://struggle-it.com/,フォーム未確認・要目視, https://struggle-it.com/contact.html
1536,株式会社シンクトラスト,https://thinktrust.co.jp/,002未検出, 
1540,バークレイグローバルコンサルティング&インターネット株式会社,http://www.barclay-global.com/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 http://www.barclay-global.com/contact/
1545,株式会社リードエックス,https://lead-x.co.jp/,002未検出, 
1546,株式会社クラブアライアンス,https://clab-alliance.com/,フォーム未確認・要目視, https://clab-alliance.com/contact
1547,株式会社ビビッドソウル,https://vividsoul.co.jp/,フォーム未確認・要目視, https://vividsoul.co.jp/contact/
1558,RichForward株式会社,https://rich-forward.jp/,フォーム未確認・要目視, https://rich-forward.jp/about#contact
1561,有限会社エイ・シー・アイ,https://aci-t.com/,002未検出, 
1562,株式会社エフ・ソルト,https://www.f-salt.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.f-salt.co.jp/%E8%A4%87%E8%A3%BD-%E6%9B%B4%E6%96%B0%E4%BE%9D%E9%A0%BC%E3%83%95%E3%82%A9%E3%83%BC%E3%83%A0
1564,ロジスト株式会社,https://logist.bz/,営業等の制限記載あり・要確認,営業・セールス目的の送信はお断り https://logist.bz/contact/
1565,ウミガメ株式会社,https://umy-game.com/,フォーム未確認・要目視, https://umy-game.com/contact/
1566,株式会社改築工房,https://www.kaichiku-kobo.co.jp/,フォーム未確認・要目視, https://www.kaichiku-kobo.co.jp/form.html
1567,Wizus株式会社,https://www.northoita.com/,フォーム未確認・要目視, https://www.northoita.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B
1568,合同会社コラレイトデザイン,https://correlate.design/,フォーム未確認・要目視, https://correlate.design/contact/
1570,株式会社インタラクティブ,https://interactive-d.com/,フォーム未確認・要目視, https://interactive-d.com/contact/
1571,株式会社ジャムセッション,https://jam2010.jp/,営業等の制限記載あり・要確認,営業目的のメッセージ送信は一切お断り https://jam2010.jp/otoiawase/
1572,株式会社 One’s Smile,https://hp4.me/,営業等の制限記載あり・要確認,営業・協業目的のお問い合わせは固くお断りいたします - Select - 無料相談 見積依頼 制作のご依頼 サービスに関するお問い合わせ その他 ※営業・協業目的のお問い合わせは固くお断り https://hp4.me/laptop-28/
1574,合同会社FUNSOBI,https://funsobi.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://funsobi.co.jp/about#contact
1575,株式会社カチカ｜CACHiCA Inc.,https://it.cachica.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://it.cachica.co.jp/contact
1576,株式会社FLY KAGAWAS FLY,https://www.team-flykagawasfly.com/,002未検出, 
1578,株式会社クロダシステムズ,https://chroco-design.com/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://chroco-design.com/contact.html
1579,みらいね株式会社,https://corp.miraine.jp/,営業等の制限記載あり・要確認,営業はご遠慮 https://corp.miraine.jp/contact/
1580,トースター株式会社,https://toaster-inc.com/,フォーム未確認・要目視, https://toaster-inc.com/contact.html
1583,株式会社ビーアンドピー,https://www.bandp.co.jp/,フォーム未確認・要目視, https://www.bandp.co.jp/contact/
1585,株式会社ビッグビート,https://www.bigbeat.co.jp/,フォーム未確認・要目視, https://www.bigbeat.co.jp/contact
1587,株式会社ブルーマークコンフィデンス,https://bm-c.co.jp/,営業等の制限記載あり・要確認,営業のお電話はお断り https://bm-c.co.jp/contact/
1588,株式会社ストライドウェブ,https://www.stride-web.co.jp/,002未検出, 
1590,株式会社リーディング・ソリューション,https://www.leading-solutions.co.jp/,フォーム未確認・要目視, https://www.leading-solutions.co.jp/inquiry/
1598,株式会社アスプロジェクト,https://www.asupro.co.jp/,フォーム未確認・要目視,自由記入欄を確認できず、配信登録等と区別するため要目視。 https://www.asupro.co.jp/#15
1606,株式会社レイワンダッシュ,https://www.reionedash.com/,002未検出, 
1608,株式会社Ｗｅプラス,https://ideanext.jp/index.php,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://ideanext.jp/contact.php
1609,株式会社アプライド・マーケティング,https://www.appliedmarketing.co.jp/index.html,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.appliedmarketing.co.jp/script/mailform/inquiry.html/
1610,株式会社デジタルチェンジ,https://www.digitalchange.co.jp/,フォーム未確認・要目視, https://www.digitalchange.co.jp/contact/
1611,株式会社エボリューション,https://www.evolution.co.jp/,フォーム未確認・要目視, https://www.evolution.co.jp/#contact
1612,スタイルプラス株式会社,https://www.style-plus.co.jp/,002未検出, 
1613,株式会社ウイズ,https://www.wiznet.co.jp/,営業等の制限記載あり・要確認,営業やセールスを目的としたご連絡はご遠慮 https://www.wiznet.co.jp/contact/
1615,株式会社アイ・エム・エフ,https://www.imf.co.jp/index.html,フォーム未確認・要目視, https://www.imf.co.jp/contact/
1618,株式会社ディービジョン,https://sitesearch.asahi.com/sitesearch/?Keywords=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%87%E3%82%A3%E3%83%BC%E3%83%93%E3%82%B8%E3%83%A7%E3%83%B3,002未検出, 
1623,株式会社サークル・オブ・フレンズ,https://cof-ltd.co.jp/,用途・稼働状況の要確認,ページの用途を要確認：お問い合わせ | お問い合わせ | 株式会社サークル・オブ・フレンズ｜集客・認知拡大・顧客管理・広告運用・求人の悩みに応えます｜福岡県北九州市の中小企業をサポートする会社 https://cof-ltd.co.jp/contact/
1628,株式会社大和印刷社,https://daiwa-printing.co.jp/,用途・稼働状況の要確認,ページの用途を要確認：販売促進に関する資料請求・お問い合わせ – 小売・メーカーに特化した販売促進支援「大和印刷社」 https://daiwa-printing.co.jp/contact/
1629,株式会社カーツメディアワークス,https://www.kartz.co.jp/,フォーム未確認・要目視, https://www.kartz.co.jp/contact/
1630,株式会社ｐｕｚｚｌｅ,https://www.pa-zu-ru.jp/,営業等の制限記載あり・要確認,営業支援ツールや当社の事業に関連しない商材などに関してのお問い合わせはご遠慮 https://www.pa-zu-ru.jp/contact/
1631,株式会社ＤｒｅａｍＣａｔｃｈｅｒ,https://dreamcatcher.jp/,002未検出, 
1632,株式会社ＡＤ　ＥＸＰＲＥＳＳ,https://adexpress.co.jp/,フォーム未確認・要目視, https://adexpress.co.jp/index.html#sec03
1634,カジュアルダイニング株式会社,https://casual-dining.jp/,フォーム未確認・要目視, https://casual-dining.jp/contact.php
1635,株式会社ティーオーエイチ,https://www.toh-group.co.jp/,用途・稼働状況の要確認,ページの用途を要確認：求人応募 https://www.toh-group.co.jp/entry
1636,株式会社縁ＴＥＲＴＡＩＮＭＥＮＴ,https://enttmt.com/,フォーム未確認・要目視, https://enttmt.com/contact
1638,株式会社ラヴァーグ,https://www.lavague-ltd.jp/,002未検出, 
1646,ＴＯＹＮＯＶＡ株式会社,https://toynova.co.jp/#concept,フォーム未確認・要目視, https://toynova.co.jp/contact/
1648,プロトライブ株式会社,https://protrive.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 http://protrive.jp/company/contact
1649,ストレリチアデジタルコンサルティング合同会社,https://strelitziadigitalconsulting.com/,フォーム未確認・要目視, https://strelitziadigitalconsulting.com/contact
1654,グリーエックス株式会社,https://gree-x.com/,002未検出, 
1661,株式会社大元堂,https://www.daigendo.co.jp/,フォーム未確認・要目視, https://www.daigendo.co.jp/contact
1664,株式会社旭ビジョン,https://www.asahivision.co.jp/index.php,フォーム未確認・要目視, https://www.asahivision.co.jp/index.php/contact
1665,株式会社メイクユアハピネス,https://makeyourhappiness.net/,営業等の制限記載あり・要確認,営業の提案は、成果報酬型以外、お断り https://makeyourhappiness.net/contact/
1666,株式会社パワー・インタラクティブ,https://www.powerweb.co.jp/,フォーム未確認・要目視, https://pages.powerweb.co.jp/inquiry.html
1667,株式会社ｅｓｐｒｏｔ,https://www.esprot.co.jp/,フォーム未確認・要目視, https://www.esprot.co.jp/contact/
1668,株式会社ニシビサンライズ,https://nishibi-sr.co.jp/,フォーム未確認・要目視, https://nishibi-sr.co.jp/#contact
1670,株式会社Ｐ＆Ａ,https://www.panda-inc.co.jp/,002未検出, 
1673,株式会社エルエスプランニング,https://lsplan.co.jp/,フォーム未確認・要目視, https://lsplan.co.jp/contact/
1675,インクリメントラボ株式会社,https://www.incrementlab.com/,フォーム未確認・要目視, https://www.incrementlab.com/contact.html
1682,ＫＫＢＣジャパン株式会社,https://kkbc.co/location/japan/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://kkbc.co/contact-us/
1688,木ノ葉株式会社,https://konohainc.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://konohainc.co.jp/contact/
1690,株式会社ビカムエース,https://become-ace.co.jp/,営業等の制限記載あり・要確認,営業のご提案はお断り https://become-ace.co.jp/contact/
1691,株式会社メディアアーキテクト,https://media-architect.co.jp/,フォーム未確認・要目視, https://media-architect.co.jp/contact
1695,株式会社ＳＯＬ,https://samplenavi.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://samplenavi.jp/contact
1696,株式会社日本未来戦略研究所,https://www.trinity-btc.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.trinity-btc.co.jp/contact/
1697,インタークルー株式会社,https://www.intercrew.jp/,フォーム未確認・要目視, https://www.intercrew.jp/contact/
1704,有限会社フジコーポレーション,https://www7b.biglobe.ne.jp/~fujicorp/,フォーム未確認・要目視, https://www7b.biglobe.ne.jp/~fujicorp/inquiry.html
1707,株式会社Ｂａｌ　Ｇｒｏｕｐ,https://balgroup.net/,フォーム未確認・要目視, https://balgroup.net/index.php#contact
1708,ＲＡＲＥ　ＴＥＫＴ株式会社,https://rare-tekt.co.jp/,フォーム未確認・要目視, https://rare-tekt.co.jp/contact/
1709,株式会社ｍｔ．,https://mtdot.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://mtdot.jp/contact/
1711,サンドグラス株式会社,https://www.sandglass.jp/,フォーム未確認・要目視, https://www.sandglass.jp/contact
1713,株式会社Ｒａｙｌｅｉｇｈ,https://rayleigh.jp/,フォーム未確認・要目視, https://rayleigh.jp/contact
1715,株式会社アデレック,https://adelec-inc.com/,フォーム未確認・要目視, https://adelec-inc.com/contact
1716,株式会社ＬＥＯＮＯＩＲ,https://leonoir.co.jp/,営業等の制限記載あり・要確認,営業・セールス・サービス紹介を目的としたお問い合わせはお断り https://leonoir.co.jp/contact/
1717,株式会社アドモット,https://www.admotto.co.jp/,002未検出, 
1719,ＡＭＡＮＤ株式会社,https://amand.jp/,フォーム未確認・要目視, https://amand.jp/contact
1720,株式会社ＧｉｖｉｎｇＢａｃｋ,https://givingback.jp/,フォーム未確認・要目視, https://givingback.jp/contact
1721,株式会社つぶだてる,https://www.tsubudateru.com/,002未検出, 
1723,合資会社ドットラボ,https://dotlab.jp/,フォーム未確認・要目視, https://dotlab.jp/#contact
1725,デザインルーツ株式会社,https://www.designro-ts.com/index.html,002未検出, 
1729,株式会社ＣＯＭＰＡＳＳ,https://comps.jp/,ページ取得不可・要再確認, https://comps.jp/?page_id=34
1734,株式会社メタバースパートナーズ,https://www.metaversepartners.biz/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.metaversepartners.biz/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/
1738,株式会社ＥＮＯＧＵ,https://enogu.co.jp/,002未検出, 
1739,株式会社ネクストスケール,https://nextscale.co.jp/,フォーム未確認・要目視, https://nextscale.co.jp/contact
1746,株式会社リヴィタス,https://www.livittus.com/,フォーム未確認・要目視, https://www.livittus.com/#dear_customer
1747,株式会社アカツキソリューションズ,https://aktsk.jp/,フォーム未確認・要目視, https://aktsk.jp/contacts/
1749,ぴあ朝日ネクストスコープ株式会社,https://www.panx.co.jp/,フォーム未確認・要目視, https://data.pia.co.jp/contact/
1753,株式会社ＳＩＤＥ,https://sideinc.jp/,フォーム未確認・要目視, https://sideinc.jp/contact
1754,株式会社レン,https://renn.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://renn.co.jp/contact/
1757,株式会社ＳＡＴＴＯＵ,https://sattou.jp/,002未検出, 
1760,Ｆａｖｏｒ株式会社,https://favor.inc/,営業等の制限記載あり・要確認,営業目的での利用を禁止 https://favor.inc/contact
1762,ファーストデータテクノロジーズ株式会社,https://firstdata-tech.jp/,フォーム未確認・要目視, https://firstdata-tech.jp/contact
1764,ＨＵＭＡＬＩＮＫＳ株式会社,https://humalinks.com/,用途・稼働状況の要確認,ページの用途を要確認：資料請求・お問い合わせ | HUMALINKS株式会社 https://humalinks.com/contact/
1765,株式会社ＤＳＫ,https://dsk-ltd.my.canva.site/,002未検出, 
1767,Ｄｅｔｈｉｎｋ株式会社,https://dethink.jp/,フォーム未確認・要目視, https://dethink.jp/contact
1771,株式会社ｔｉｉｔ,https://official.tiit.co.jp/,フォーム未確認・要目視, https://official.tiit.co.jp/contact
1772,株式会社ワンチューブ,https://onetube.jp/,002未検出, 
1774,株式会社ＲＥＸＩＡ,https://rexia-official.jp/,フォーム未確認・要目視, https://rexia-official.jp/thanks/
1776,Ｐｒｉｍｅ　Ｇｕｉｌｄ株式会社,https://primeguild.co.jp/,フォーム未確認・要目視, https://primeguild.co.jp/contact
1781,株式会社ＣＯＤＥ　Ａｓｓｉｓｔ　Ｐｒｏｊｅｃｔ,https://code-assist-project.co.jp/,フォーム未確認・要目視, https://code-assist-project.co.jp/contact.html
1782,株式会社ＳＯ−ＡＩ　Ｊａｐａｎ,https://so-ai-japan.com/,フォーム未確認・要目視, https://so-ai-japan.com/index.html#contact
1784,物語運輸株式会社,https://monoun.jp/,フォーム未確認・要目視, https://monoun.jp/contact
1788,Ｈａｓｕｍｍｙ株式会社,https://www.hasummy.com/,フォーム未確認・要目視, https://www.hasummy.com/#js-anchor-contact
1790,株式会社グラムラフタースタンダード,https://glamlaughter-standard.com/,フォーム未確認・要目視, https://glamlaughter-standard.com/#get-in-touch
1791,株式会社ＷＡＫＵ　Ｗｏｒｋｓ,https://wakuworks.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://docs.google.com/forms/d/e/1FAIpQLScSNSUj3I-eXajKB-Ndpz3VcQqroDRVDOokm7PKrjB5vgLtXg/viewform
1792,株式会社ＬＩＦＴＲＹ,https://liftry.net/,002未検出, 
1794,株式会社Ｆｉｒｓｔ　ｏｎｅ,https://www.menkyo-johou.jp/,フォーム未確認・要目視, https://www.menkyo-johou.jp/application-form.html
1796,株式会社ｗｅｂ　ｈａｃｋ,https://w-hack.com/,フォーム未確認・要目視, https://w-hack.com/contact
1797,株式会社クレーバー,https://kra-ber.co.jp/,002未検出, 
1799,株式会社Ｏｔｈｅｌｌｏ,https://othello.work/,フォーム未確認・要目視, https://othello.work/contact
1802,ＰＵＳＨ　ＪＡＰＡＮ株式会社,https://push.xyz/,フォーム未確認・要目視, https://push.xyz/inquiry.html
1805,カゾクエスト株式会社,https://www.kazoquest.jp/,営業等の制限記載あり・要確認,営業・勧誘目的のお問い合わせについては対応致しかね https://www.kazoquest.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/
1809,株式会社ＩＭＡＤＯＫＩ,https://imadoki.co.jp/,フォーム未確認・要目視, https://imadoki.co.jp/contact
1810,イントロダクション株式会社,https://intd.jp/,フォーム未確認・要目視, https://intd.jp/#contact-us
1815,株式会社ＦＩＫＡ,https://fika-medialab.com/,002未検出, 
1822,株式会社ストレングス,https://strength-inc.studio.site/,フォーム未確認・要目視, https://strength-inc.studio.site/contact
1825,ＤＣマネジメント株式会社,https://dental-cm.com/,フォーム未確認・要目視, https://dental-cm.com/contact/
1828,株式会社ＮｅｗＲｏｏｔｓ,https://newroots.co.jp/,フォーム未確認・要目視, https://newroots.co.jp/contact
1829,１３４メディア株式会社,https://134media.com/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://134media.com/contact/
1830,Ｎ＆Ｓグローバルパートナーズ株式会社,https://www.ns-gp.com/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://www.ns-gp.com/#FORM
1832,株式会社Ｃｈａｍｏ,https://chamo.co.jp/,002未検出, 
1833,株式会社ホンシツシコウ,https://essential-thinking.jp/,営業等の制限記載あり・要確認,営業を目的としたお問い合わせはお控え https://essential-thinking.jp/contact
1834,福岡ＥＣサイト株式会社,https://fukuoka-ecsite.co.jp/,フォーム未確認・要目視, https://fukuoka-ecsite.co.jp/ai-search-lab/ai-search/increase-inquiries/
1835,株式会社纏,https://matoi.fashion/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://matoi.fashion/contact/
1836,株式会社ＳＯＫＫＡ,https://sokka.ltd/,002未検出, 
1842,株式会社ＵＮＣＨＡＩＮ,https://ooo-unchain-ooo.xyz/,フォーム未確認・要目視, https://ooo-unchain-ooo.xyz/contact
1846,株式会社ＥＳＳＥＯＴＩＡ,https://www.esseotia.com/,フォーム未確認・要目視, https://www.esseotia.com/?page_id=142
1847,株式会社Ｘ‐ｒａｄｉｏｓ,https://lylife.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://lylife.co.jp/contact/
1849,ＲＵＦＵ株式会社,https://corp.rufu.io/,フォーム未確認・要目視, https://corp.rufu.io/contact
1852,株式会社ＥＭＧ,https://emg-media.co.jp/,002未検出, 
1853,株式会社ＲＥＣＯＲ,https://recor-inc.com/,フォーム未確認・要目視, https://recor-inc.com/contact
1854,ＣＶＴ‐ＭＴ株式会社,https://cvt-mt.com/,002未検出, 
1855,株式会社ＩＣＨＩＢＡＮ,https://1ban.tokyo/,フォーム未確認・要目視, https://1ban.tokyo/#Contact
1856,十方株式会社,https://jippou.co.jp/,会社との対応未確認・要目視,取得したフォーム本文で登録会社名との対応を確認できないため保留。表記違い・文字化け・改称の可能性を含み、別会社とは断定しない。 https://jippou.co.jp/enquiry
1861,株式会社ＮＩＫＩ,https://nikisdotjp.wordpress.com/,フォーム未確認・要目視, https://nikisdotjp.wordpress.com/contact
1862,日本デジタライズ株式会社,https://digitalise.co.jp/,002未検出, 
1864,株式会社Ｅ．Ｎ,https://en-pr.co.jp/,フォーム未確認・要目視, https://en-pr.co.jp/contact
