display_name,url,contact_url,evidence,source_url,company_name,fetch
はじめての卓球,https://hajitaku.com/,https://hajitaku.com/#mail,初心者特化型の会員制卓球教室「はじめての卓球」が本格FC展開を開始。世界卓球選手権元日本代表・德村智彦氏をメインインストラクターに迎え、初心者から競技者育成まで指導体系を確立。幼稚園課外教室や中学校部活動受託実績に加え、SNS登録者数1万人超の発信力で幅広い層に訴求。「お酒の美術館」を日本最大級BARチェーンに築き上げたNBGが挑む新時代のスポーツ事業である,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25037/,は株式会社,ok
もつ焼きばん,https://ban-inc.jp/,https://ban-inc.jp/contact/,創業68年、レモンサワー発祥の店、伝説のもつ焼き居酒屋「もつ焼きばん」が満を持してフランチャイズ展開をスタート ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25791/,株式会社ばん,ok
もみかる,https://www.momikaru.com/,https://www.momikaru.com/contact/,【事業継続率84%以上!!】【利益率20%以上を実現!!】圧倒的な低額固定費により、赤字になりにくい、それがもみかる独自のビジネスモデル! その大きな特徴は【固定費の低さ】+【損益分岐点の低さ】+【リスクの低さ】の3点セット。これにより、多くの店舗で利益率20%以上を実現。オーナー様の中には1店舗にとどまらず、複数店舗経営している方も! ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25146/,,ok
やる気,http://www.yaruki.co.jp/,http://www.yaruki.co.jp/fc/form/,カルビ丼ブームの火付け役。雑誌・テレビにも紹介された京都の老舗焼肉屋が手掛ける「カルビ丼とスン豆腐専門店 韓丼」。 オーダー後、秘伝のタレを絡ませて強火で一気に焼きあげるカルビ丼は香ばしくジューシー。自家製の調味料と丁寧にとった出汁で作るスン豆腐は、具材の味を最大限に生かしながら口当たりの良いフワフワの豆腐との絶妙なコラボレーション。2024年から商業施設へ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25408/,株式会社やる気グループ従業員感謝祭,ok
やる気スイッチグループ,https://www.yarukiswitch.jp/fc/,https://www.yarukiswitch.jp/inquiry/,やる気スイッチグループは、総合教育グループとして以下の8つのブランドを展開している。「スクールIE」「チャイルド・アイズ」「忍者ナイン」「WinBe」「Kids Duo」「Kids Duo International」「i Kids Star」「HALLO」の各ブランドを展示。さらに、拡大を続ける教育市場の魅力やフランチャイズビジネスの安定性、やる気スイッチ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25257/,,ok
アクアネット フランチャイズ経営研究所,https://aqnet.co.jp/,https://aqnet.co.jp/toiawase/,フランチャイズ本部構築(FC本部立上げ)、本部体制の整備、企業のフランチャイズ加盟による新規参入のご相談を受け付けている。 FC本部へのコンサルティング経験が豊富なコンサルタントが相談に応じている。 【主な相談内容】 フランチャイズ本部構築(自社事業でフランチャイズ展開) のれん分け制度の構築 FC本部体制の改善 スーパーバイザー、FC本部社員向け研修 法人,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25311/,株式会社アクアネット,ok
アメリカパビリオンBurgerFi/ CHILI’S GRILL & BAR/CRUNCH FITNESS/I. FUJITA INTERNATIONAL/LATITUDE FOOD GROUP/MFV EXPOSITIONS/TEXAS ROADHOUSE/TOCA SOCIAL,https://www.ifujita.com/,https://www.ifujita.com/contact,米国を代表するのカジュアルステーキハウスTexas Roadhouse、本物志向の新進ブランドBurgerFi、フォーカスメニューでカムバックをはたした老舗ファミレスチェーンChili's、さらにフレッシュなメキシコメニューのTijuana Flatsと&ピザが新たに登場!サービスFC関係ではサッカーとホスピタリティ合体のTOCA Social、再登場の総合,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25312/,,ok
アロミックスタイル,https://aromicstyle.com/,,100%天然フレグランス&アロマ取扱店 アロマ関連製品の企画・開発・販売 天然アロマの力で、暮らしの悩みを解決することを使命とする。ストレスや不安、睡眠、ニオイ、感染、虫よけなど、日常に潜む問題に対し、植物由来成分の効果・効能を活かしてアプローチする。ケミカルな製品に頼らず、自然の恵みを最大限に活用し、天然アロマの価値を創造・進化させるリーディングカンパニー,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25471/,,ok
アーバンフィット24,https://urbanfit.jp/,,アーバンフィット24は、24時間利用できるフィットネスジムで、ブルックリンスタイルのおしゃれな空間、テクノジム社製の最上級マシン、スタッフ常駐によるサポートが特徴です。従来の24時間ジムとは異なり、上質な空間とホスピタリティを重視し、パーソナルなボディケアやアプリ連携も提供することで「最高のフィットネスライフ」を提供することを目指しています。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25022/,商号株式会社,ok
イナバクリエイト / 収納事業 トランクルーム 小規模店舗建築,https://www.inaba-create.co.jp/,https://www.inaba-create.co.jp/company/contact/,CMでおなじみ。実績と信頼のブランド「イナバ物置、倉庫」を使用したトランクルーム、小規模建築を提案している。トランクルームは自社運営での『イナバボックス』、販売のみの提案、小規模建築は頑強な躯体とスピーディーな施工で店舗建築のサポートを行う。また、建築に伴う確認申請や現場調査も行っている。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24860/,イナバクリエイト株式会社,ok
ウィズリンク,https://www.with-link.co.jp/,,日本食の代表として、世界中に広がりを見せる日本のラーメン。 ウィズリンクは4つのブランドで国内42店舗、そして、シンガポール(直営1店)、マレーシア、インドネシア、イギリス、香港、オーストリア、フィリピンにて計30店舗を展開中。 ハワイ、ロサンゼルス、オーストラリア、ドバイ、タイ、フィリピンへの出店にご興味をお持ちの方、ウィズリンクの海外進出パッケージをぜひ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25253/,株式会社ウィズリンク,ok
ウェンディーズ・ファーストキッチン,https://wendys-firstkitchen.co.jp/,https://wendys-firstkitchen.co.jp/contact/,アメリカと日本、2つの国で育まれたブランドが「お客様への更なる感動」を提供するため、国境を越えコラボレーション。本場で培われたWendy’sのハンバーガー、日本発のファストフード店として多彩なメニューが魅力のファーストキッチン。 2つの想いが新しい「価値」を生み出す。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25212/,ファーストキッチン株式会社,ok
エム・ワイ・ケー/美容室イレブンカット,https://www.11cut.com/,https://www.11cut.com/fc/fc-contact,従来型の美容室・美容院へのお客様の不満を解消し、もっと気軽にヘアスタイルを楽しんでいただけるよう、美容技術の基本であるヘアカット工程の無駄や過剰なサービスを見直し、短時間であっても高品質なサービスを提供している内容を紹介。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25232/,社名株式会社,ok
エンパワー,https://www.kaitori-daikichi.jp/fc/,https://www.kaitori-daikichi.jp/fc/form,未経験で始める方が9割以上の買取専門店で、年間店舗継続率97.9%(※)を誇る「買取大吉」。 継続率FC業界No.1の秘訣を紹介する。 ※ 対象期間:2024月10月～2025年9月 計算式:100-(閉店数÷(閉店数+総店舗数))×100=店舗継続率 閉店数:当該場所での買取大吉としての営業が終了した数 総店舗数:2025年9月末時点の店舗数(直営+FC),https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25181/,株式会社エンパワー,ok
エーイーシー,https://aec-co.net/,https://aec-co.net/contact,"ECOFIT24は、月額2,980円(税抜)という手頃な価格で、最先端のITシステムと高品質なマシン、充実したフリーウェイトを備えた次世代型の無人ジムである。年間契約や違約金のないシンプルな料金体系により、誰でも気軽に入会でき、無理なく継続できる点が特長である。FCショーでは、こうしたECOFIT24ならではの特長や、低投資で始められるフランチャイズの魅力を",https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24768/,エーイーシー株式会社,ok
ガチャガチャの森,https://www.luluarq.co.jp/,https://www.luluarq.co.jp/cgi-bin/contact/form.cgi?arg=capsule-toy,カプセルトイビジネスの新しい形として、専門ショップを展開。 フランチャイズ加盟店募集中。 カプセルトイ専門ショップ「ガチャガチャの森」を一緒に運営しましょう。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25188/,,ok
ギア,https://www.g-gear.jp/,https://www.g-gear.jp/contact/,"「最短30分～特急修理」「高品質かつリーズナブルな価格」でお客様のiPhoneトラブルをサポートするリペアショップ『iPhone修理アイサポ』のFC募集。既存店導入・既存スタッフ活用で年商2,160万円の収益。買取り・補償・スマホ破壊処分サービス付加し収益拡大も可。「既存店坪効率、人件費率改善」「WEB戦略による新規集客拡大」で最短6カ月～12カ月で初期投資",https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24951/,株式会社ギアは,ok
クレッセント,https://www.salondegres.co.jp/,https://www.salondegres.co.jp/contact/,婦人靴ブランド「SALON DE GRES(サロンドグレー)」、高級ケアシューズ「100年シューズ」などの婦人靴を販売している。創業37年の靴メーカー【サロンドグレー】の職人手作りによる国内生産の商品は、熟練された技術と厳選された本革素材を主に扱うことにより、高級感溢れるデザインと足に優しい履き心地が人気。それらの商品を仕入リスクゼロで小売店様へ提供している,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24579/,,ok
グリーン・ポケット,https://www.kokudoryokuka.co.jp/,https://www.kokudoryokuka.co.jp/inquiry/,グリーン・ポケットは全国60店舗を展開する観葉植物レンタルサービスFC事業である。 FC本部を運営する国土緑化株式会社は創業48年で、業界では老舗の企業。 38年前よりFC加盟店募集を開始しており、FC業界では国内唯一の業態。 未経験の方でもすぐに開業できるスキームを構築し、全国1万社の企業と取引のある、信頼のFC事業である。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24427/,,ok
グロービート・ジャパン,https://www.globeat.jp/,https://www.globeat.jp/contact/index.html,お客様が麺、スープ、野菜などの具材を選びオーダーメイドで楽しめると話題の麻辣湯。創業33年「らあめん花月嵐」のノウハウを集結した新業態「麻辣日和」。調理はシンプルオペレーション化を追求しアルバイトでも短期間でマスターできます。グループ220店舗以上の運営実績が証明する手厚いフォローがあります。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25701/,,ok
グーテライゼ,https://www.big-advance.site/c/192/1368/profile,https://www.big-advance.site/c/192/1368/contact,重症心身障がい児向け放課後等デイサービスは、重度の知的障がいや身体障がい、重度な発達障がいを抱える児童を対象としたサービスを提供している。事業所設立から毎年、新事業所を開所している弊社がビジネスパートナーとして徹底的にノウハウを提供する。また、経験豊富なスタッフが在籍していることや、きめの細かい行き届いたサービス内容で、高い評価を得ているので、高品質なサービ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25467/,グーテライゼ合同会社,ok
コミュニティヘアサロン デューポイント,https://www.dewpoint.jp/,https://www.dewpoint.jp/information/,東海地方を中心に80店舗展開している 「コミュニティヘアサロン デューポイント」。 他美容室とは違い、ターゲットは「地域にお住いの皆様」。 ショッピングセンター・商業施設に出店し、「みんなでお気軽にお立ち寄りいただけるヘアサロン」をコンセプトに、男女問わず、お子様～お年寄りの方まで通える地域密着型美容室。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25169/,,ok
コメダ,https://fc.komeda.co.jp/,https://fc.komeda.co.jp/information/,1968年に名古屋で創業した「コメダ珈琲店」は、地域密着型のフルサービス喫茶チェーンである。 多くのお客様に「くつろぐいちばんいいところ」を感じていただけるよう、温かみのある内装、居心地の良い空間、ボリュームのあるメニューを提供している。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24653/,,ok
ゴルファーズデイ,https://maekawa-care.recruitsite.net/,https://maekawa-care.recruitsite.net/contact,ゴルフに特化した革新的なデイサービス。①介護保険による安定した経営②競合がいない新しいスタイルのサービス③地域から必要とされる公共性の高い社会貢献事業である。安定経営の土台を築くスタートアップ支援として、開業後1年間のロイヤリティは0%。異種業界からも安心して参入頂けるよう、開業前の新規施設立ち上げの指定申請から開業後の運営支援まで継続したサポートを提供する,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25041/,,ok
サザンメイドドーナツ・ジャパン,https://www.southernmaiddonuts.jp/,https://www.southernmaiddonuts.jp/contact/,アメリカテキサスで1937年創業のドーナツチェーン。創業時から変わらず愛され続けるオリジナルレシピのドーナツ粉を直輸入し日本で当社が唯一製造・販売をしております。ひとつひとつ手作りの卵不使用、ふわふわもちもちのドーナツ。当社運営のカフェでの販売の他、美味しさを閉じ込めたまま冷凍出荷での卸をしております。そのまま解凍し販売が可能です。是非、展開商品のひとつとし,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25731/,,ok
シニアライフクリエイト / 高齢者専門宅配弁当 宅配クック ワン・ツゥ・スリー,https://www.slc-123.co.jp/,https://www.slc-123.co.jp/contact,<心と体の健康をケア> 高齢者の自宅へ健康と安心をお届けする、高齢者専門宅配弁当「宅配クックワン・ツゥ・スリー」を紹介。実際に高齢者宅へお届けしている食材も展示する。体の栄養はもちろん、心の栄養も大切と考えている、ちょっとお節介な弁当屋。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25072/,株式会社シニアライフクリエイト,ok
ジモティー,https://jmty.jp/about/privacy,,ジモティースポットは、ITプラットフォーム・リアル店舗・官民連携を融合した循環型リユース事業である。自治体と協定を結び、地域住民が不要品を無料で持ち込める拠点を設置し、ジモティー上で即時掲載・販売を行う。再販価値の低い品も対象とすることで、ごみ減量と経済性を両立し、社会的インフラとしての拡大を目指している。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25343/,株式会社ジモティー,ok
スケッチャーズ,https://www.skechers.jp/,https://www.skechers.jp/performance/,世界有数のフットウェアブランド「スケッチャーズ」のフランチャイズビジネス。2つの異なる店舗形態(コンセプト、アウトレット)のお店の写真、取り扱い商品、担当者によるプレゼンテーションを開催。ご覧いただければスケッチャーズの急成長の理由が垣間見える。ぜひ一度お立ち寄りいただきたい。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25407/,,ok
スペースチャンス,https://www.spacechance.co.jp/,https://www.spacechance.co.jp/contact/,トレカショップの開業・運営支援において業界屈指の導入実績を誇る当社の圧倒的なノウハウ、「トレカ×DX(デジタルトランスフォーメーション)」をテーマに開発・最適化された革新的なショップの運営システムについて、数々の店舗様より今もなお支持され続けるその秘訣、事例を紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25474/,株式会社スペースチャンス,ok
スマホ修理工房,https://u-solutions.jp/,https://u-solutions.jp/company/contact/privacy/,「スマホ修理工房」を全国約150店舗展開中。リーズナブルな価格とスピード対応でお客様に安心・安全なリペアサービスを提供。また、修理以外にも、中古端末の買取販売、携帯アクセサリー等の販売、自社会員サービス等、お客様へのサービスを拡大。今後は店舗網を活用し、総合リペアチェーンとして今まで以上に顧客満足度を追求。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25425/,ユウソリューションズ株式会社,ok
スーパーホテル,https://www.superhotel.co.jp/,https://www.superhotel.co.jp/top_information/,全国173店舗(海外1店舗含む)を展開するビジネスホテルチェーンのスーパーホテル。今回は土地有効活用をお考えのオーナー、ホテル経営が初めてで不安をお持ちの方に、儲かる仕組みを紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25100/,,ok
セブン-イレブン・ジャパン / コンビニエンスストア セブン-イレブン,https://www.sej.co.jp/owner/,https://www.sej.co.jp/owner/contact/,コンビニエンスストア「セブン-イレブン」の加盟に関する案内を行う。また、個別の相談も受け付ける。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24534/,株式会社セブン,ok
タコとハイボール,https://tako-hai.jp/,https://tako-hai.jp/information,本格的な店舗拡大・FC募集に向けて、タコとハイボールの「味」を知っていただくため、今回はフードコートにて、タコとハイボールのメインメニューである「たこ焼き」を販売する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25721/,社名株式会社,ok
タックルベリー,https://www.tackleberry.co.jp/,https://www.tackleberry.co.jp/inquiry,タックルベリーは、『フィッシングライフのトータルプランナー』として、47都道府県に200店舗以上の店舗を有する日本最大級の中古釣具チェーン店である。また海外への出店、管理釣り場の運営などネットワークを広げている。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25723/,,ok
タンスプデチゲ (韓国),https://www.tsbudae.com/,,プデチゲは、ハムやソーセージ、野菜、チーズ、ラーメンを使った、韓国を代表する伝統料理のひとつだ。コクがあり旨味豊かなスープが特徴で、日本の鍋料理に似た韓国風の鍋料理である。 また、当社はトッポッキもご提供しており、トッポッキは、餅(トック)や魚の練り物、野菜を使った人気の韓国屋台料理で、しっかりとした味付けと食べ応えのあるボリュームが魅力。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25837/,,ok
ダスキン,https://www.duskin.co.jp/privacy/,https://www.duskin.co.jp/inquiry/,「お掃除のプロ」としての確かな技術と品質で優位性のある展開を行う。 プロの技術で一般家庭から事業所まで、業種業態問わず多種多様な要望に応えるサービスマスター事業。1971年のスタートから50年以上の実績で培われた信頼と品質の高さで、安定した成長を続けている。技術を提供する人そのものが商品であり、サービスの品質として「人を教育し、育てること」も大切にしている。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24837/,,ok
ティップネス,https://www.tipness.co.jp/,,「空間× ジム × カフェ」のそれぞれの価値が掛け合わさったライフスタイル型ジムのMiiBA(ミィーバ)と、「低価格で24時間使える」シンプルで効率的なトレーニング特化型ジムのFASTGYM24(ファストジム24)は、いずれも株式会社ティップネスが展開するジムブランドである。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25410/,,ok
テナントの窓口,https://www.tenpo-commerce.jp/,,事業用不動産仲介に特化した不動産フランチャイズ。住宅の仲介をメインとして扱わず、商業、オフィス、倉庫などの事業用不動産におけるノウハウを加盟企業様に提供している。 住宅の売買や賃貸を行うフランチャイズは多数存在するが、事業用不動産に特化したフランチャイズは極めて珍しく、立ち上げたった2年で全国加盟30店舗を展開中。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24370/,,SSLError
テンポスホールディングス,https://www.tenpos.jp/contact.php,https://www.tenpos.jp/contact.php,飲食店の開業から運営までを総合的に支援するテンポスグループの共同出展。 <展示内容> ●フードプレイス:FC本部構築・加盟店募集運営サポート ●テンポスバスターズ:レンタル厨房機器 ●キッチンテクノ:厨房設計・施工 ●ディースパーク:外国人採用サポート ●テンポス情報館:飲食店に特化したPOSレジと券売機 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25267/,,ok
トイポ,https://toypo.me/,,「toypo」は、アプリとLINEを活用した店舗向けリピーター集客サービスである。新規顧客誘致よりもハードルの高いといわれる既存顧客の管理やコミュニケーション、再来店を促す施策及び属性・行動情報データの分析を、アプリを活用して実行。従来のサービスと異なり、アプリでありながら高品質と低コストを両立し、自動配信など店舗の負担を削減する機能により、手軽にリピーター,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25521/,,ok
トライ・インターナショナル,https://misoya.net/,https://misoya.net/contact,日本古来より慣れ親しんだ「健康食“味噌”」を主役とした「味噌らーめん専門店」の暖簾分け希望者を募集する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25284/,,ok
トランス東京,https://trans-tokyo.studio.site/,,LGBTのスタッフが働くBARでLGBT同士のコミュニティの場を提供できる。 商標登録された“一度聞いたら忘れない”インパクトのある店名が最大の特徴。 独自のブランド力で高い話題性を生み、誰もが「一度行ってみたい」と思う集客力を実現している。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25368/,トランス東京株式会社,ok
トレカ専門店ドラゴンスター,https://jfood.co.jp/,https://jfood.co.jp/contact,株式会社ジェイフードは、トレーディングカード専門店「ドラゴンスター」を運営しており、実店舗運営で培った買取・販売・イベント運営のノウハウと、トレカ・リユース業態に特化したPOSレジシステムにより、トレカ店舗の立ち上げから日々の運営までをトータルでサポートいたします。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25060/,社名株式会社,ok
ナシエルホールディングス,https://naciel-holdings.co.jp/privacy/,https://naciel-holdings.co.jp/contact/,店舗ビジネスの立ち上げから成長、そして進化に至る一連のプロセスを包括的にサポートし、事業計画から店舗開発、人材採用、DX化、M&Aによる事業承継や拡大まで支援。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24720/,,ok
ネイス,https://ne-is.com/franchise/,https://ne-is.com/contact/,常設型子ども向け体操教室として日本最大の専門チェーン! 子ども達の「すこやかなカラダ、しなやかなココロ」を育てる事を目的とした知育体操教室『ネイス体操教室』のフランチャイズ募集。元体操選手が代表を務め、フランチャイズ加盟社の65%が複数店舗を展開している。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25058/,ネイス株式会社,ok
ネコロボマン,https://selectyell-nekoroboman.com/fc/,https://selectyell-nekoroboman.com/contact/,ネコロボマンは、介護業界を「きつい・続かない」から「誇れる・選ばれる仕事」へ再定義する訪問介護フランチャイズである。 仕組み化された運営モデルと本部の伴走支援により、未経験でも安定経営と賃金向上を実現。 現場が続き、人が育つ持続可能な介護事業の形を提案する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25441/,商号株式会社,ok
ハウスドゥ住宅販売 / 不動産売買仲介 ハウスドゥ,https://fc.housedo.co.jp/,,不動産FCで粗利益1億円超が狙え、直営店があり、月額固定ロイヤリティなのはハウスドゥだけ!不動産ビジネスは、物件情報が商品のため無在庫で仕入原価はゼロ、売上=100%粗利益で高収益である。さらに、イメージキャラクターに古田敦也氏を起用し、売反響数が約7.6倍に急増。高いブランド力で集客に強いと定評がある。景気に左右されにくい不動産事業で、未経験からでも高収益,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25544/,,ok
ハピネット,https://gashacoco.jp/,,「gashacoco」とは? 「こころおどるが、ココにある」をコンセプトにしたカプセルトイショップです。 子供も大人も、欲しかったものや思わず欲しくなってしまうものに出会える、皆さんの日常にちょっとした楽しみや喜びを提供するショップです。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25512/,,ok
パーソナルトレーニングジム ティーバランス,https://t-balance-gym.com/,https://t-balance-gym.com/contact/,業界最安水準の初期費用と最短5ヶ月の投資回収実績を誇る、パーソナルジム「ティーバランス」のフランチャイズである。サブスク型による安定収益と在庫リスクゼロの運営に加え、トレーナー採用から集客まで本部の手厚いサポートが充実。未経験でも参入しやすく、1店舗で月商100万円以上を目指せる高収益モデルを提案する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24850/,会社名株式会社,ok
ビアードパパ,https://www.daytolife.co.jp/,https://www.daytolife.co.jp/contact/,「ビアードパパ」は国内250店舗、海外で200店舗以上展開する、「できたて・作りたて」のシュークリーム専門店で、駅ビル、SCを中心に展開している。定番スイーツならではの安定した収益と、25年の実績によるきめ細かなフォローが強みである。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24986/,Name株式会社,ok
ビズライズ,https://biz-rise.com/,https://biz-rise.com/form/,フランチャイズ加盟相談、国内外の有望ビジネスの紹介、フランチャイズ本部構築、マーケティング支援などフランチャイズビジネス全般の相談を承る。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25371/,商号株式会社,ok
ファイテン,https://www.phiten.com/,https://www.phiten.com/contact/,ファイテンは全国152店舗の専門店を持ち独自の技術・商品を提供するボディーケアカンパニーです。 美容・健康・スポーツなど、お客様の多様なニーズに応える幅広い分野の商品や健康機器を取り扱っています。 全ての人の健康なカラダ、夢見ることをやめないカラダづくりに貢献し続けます。 今回は代理店、他社製品へのファイテン加工、OEM、コンパクトショップを希望する企業様も,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25802/,,ok
ファイブハンズ,https://5hands.world/,,本展示では、ネオ中華バル/カフェ業態「Mao Cha Ro(マオチャロ)」と、ミニピザ専門業態「5inch PIZZA」の2ブランドを紹介する。実演調理と試食を通じて、小坪数・少人数でも成立するオペレーションや高い再現性を体感できる構成である。昼夜や立地に応じて使い分け可能な、新しい飲食事業モデルの可能性を提示する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25470/,株式会社ファイブハンズ,ok
ファミリア,https://www.food-yamato.co.jp/,,絶品タコスを提供するメキシカンダイニング業態で地域づくりをしたい企業様をサポートする。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25531/,ファミリア株式会社,ok
ファミリーマート,https://www.family.co.jp/,https://www.family.co.jp/other/faq.html,①加盟相談:資金面や条件面などの希望に合わせて選べる4つの契約タイプに加え、単身者の開業支援制度、開業後も複数店経営を奨励する制度を用意。また、新規事業を計画している法人など他業種からの参入も可能。 ②豆の挽き目を9段階に挽き分けることができるようになった新型コーヒーマシンの展示や大ヒットのコンビニエンスウェア商品展示、加盟店利益の推移展示など最新の情報をも,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25087/,,ok
フィットイージー,https://fiteasy.jp/,,FIT-EASYは月会費の範囲内で最新鋭のジムマシンやゴルフシミュレーター、酸素ルーム、セルフエステマシンなど様々な設備が利用できるアミューズメントフィットネスクラブである。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25164/,,ok
フランチャイズの窓口,https://www.fc-mado.com/,https://www.fc-mado.com/application2/input,掲載件数460件を突破、日本最大級のFC加盟募集サイト「フランチャイズの窓口」が当日のご来場者様に向けて、フランチャイズに関する相談窓口と情報提供を完全無料で実施し、来場者様のサポートを行う。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25417/,会社名株式会社,ok
フランチャイズサロン,https://franchise-salon.com/,https://franchise-salon.com/#contact,加盟につながる「質の高い資料請求」を成果報酬で集めるフランチャイズ募集専門のWebマーケティングサービス。従来のポータルサイトに掲載する手法とは異なり、必ずハイクオリティの貴社専用ページ(LP)を無料で制作。FC募集に特化した圧倒的なノウハウを用いてターゲティング精度に長けているSNS広告を配信。加盟検討度の高いアツい資料請求を獲得できることが特徴。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24990/,,ok
フランチャイズ比較ネット,https://zigexn.co.jp/privacy/,https://zigexn.co.jp/ir/ir_contact/,フランチャイズ比較ネットは、多様な業種・業態のフランチャイズ本部情報を網羅的に掲載し、開業・事業投資を検討する法人・個人と本部を結ぶマッチングプラットフォームである。資料請求データや独自分析に基づく比較機能により、最適な加盟先選定を支援し、効率的かつ質の高いマッチングを実現する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24753/,株式会社じげん,ok
ブレイバンス,https://www.bravance.co.jp/,https://www.bravance.co.jp/inquiry/,新規事業立ち上げ支援「Reboot TECH (リブートテック)」を紹介。 社内人材をIT収益化する最短プログラムで、非IT企業 × 人材資本活用 × エンジニア育成 × SES事業による収益化。 人材資本を再起動し、IT資本へ! ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25964/,株式会社ブレイバンステクノ,ok
プログラミングスクールSwimmy,https://swimmy-school.jp/,https://swimmy-school.jp/contact.php,IoT×AIプログラミング専門スクール『Swimmy(スイミー)』として第1校目を2018年に開校。他のスクールとは異なる世界観「リアルワールド志向」「CS for All」を教育理念とし、現実世界での課題解決、論理的思考、自分の考えを他人に伝える力(プレゼン力)、プログラミング言語「Python」が書ける・読める、を子どもたちが養えるオリジナルのカリキュラ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25118/,,ok
プロジェクトセレネ,https://projectserene.jp/,https://projectserene.jp/contact/,東京・名古屋・沖縄で15店舗を展開する株式会社プロジェクトセレネによるメイドカフェFCブランド「BLUE EGG」である。 成長を続けるコンセプトカフェ市場において、直営店で培った運営ノウハウを基盤に、未経験者でも開業を目指せる伴走型フランチャイズモデルを提案する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24719/,株式会社プロジェクトセレネ,ok
プロントコーポレーション,https://www.pronto.co.jp:443/,https://www.pronto.co.jp:443/company/contact/,プロントは「昼はカフェ、夜はサカバ。」の二面性を持つ他にはない唯一無二の業態である。駅など人通りの多い一等立地戦略で、一日を通して幅広い客層を集客できることが強みである。ワインの酒場。Di PUNTO(ディプント)、和カフェ Tsumugi(ツムギ)をご紹介。サントリーとUCCのグループ会社として確かなブランド力と運営ノウハウを提供。研修システムなど充実した,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25301/,株式会社プロントコーポレーション,ok
