display_name,url,contact_url,evidence,source_url,company_name,fetch
Shenzhen WestarPOS Technology,https://westarpos.com/,,本展示会では、18.5インチおよび24インチ大型画面を搭載した最新デザインのPOS&セルフオーダーキオスク端末、CRS001を紹介する。本機は90度の画面回転に対応しており、設置環境に応じて画面角度を自由に変更することが可能である。また、CRS001は80mmプリンター、スキャナー、NFCカードリーダー、カメラ、PINパッドホルダーを一体化しており、開封後す,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24366/,,HTTPError
Shopify Japan,https://www.shopify.com/jp,https://www.shopify.com/jp/download-information,ECから実店舗までを統合する世界No.1コマースプラットフォーム「Shopify」。POS連携によるオムニチャネル、AIを活用した業務効率化、越境EC対応など、小売DXに必要な機能を一つのプラットフォームで提供。ブースでは管理画面のハンズオンデモ、日本の大手ブランド導入事例を紹介。専門スタッフが貴社の課題に合わせた活用方法を提案する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24571/,,ok
SmartHR,https://smarthr.jp/,https://smarthr.jp/contact/form/,SmartHRは、労務管理クラウド7年連続シェアNo.1のクラウド人事労務ソフトである。雇用契約や入社手続き、年末調整などの手続きをペーパーレス化し、あらゆる労務業務をミスなく、カンタンに。従業員・管理者にも使いやすい設計で、誰もが働きやすい環境づくりを後押しする。また、業務を通じて最新で正確な人事データを手間なく収集。蓄積された従業員データもとに成果を実感,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25106/,株式会社SmartHR,ok
SpaceVision AI,https://www.space-vision.ai/en,https://www.space-vision.ai/en/products/spatial-analysis,最先端のVision AI技術を融合したインストアリテールメディア ソリューションおよびストアフロントデジタルサイネージソリューションを提供している。インストアメディアは、店舗内の通路をデータドリブンな広告空間へと転換する。ストアフロントサイネージは、通行人の動線をリアルタイムで分析し、注目度の高いコンテンツを特定するとともに、配信を最適化することで、来店へ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25708/,,ok
Stripe,https://stripe.com/jp,https://stripe.com/jp/contact/sales,オンライン決済のStripeが、昨年発表した対面決済端末を中心に展示する。年間決済額230兆円(2025年)のテクノロジーにより、オンラインとオフラインをシームレスに統合したユニファイドコマースを実現。OMOの次のステージとして、デジタルとリアルの境界を超えたユニファイドコマースの顧客体験と、世界195ヶ国で展開する決済インフラが実店舗とデジタル空間を融合さ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24801/,,ok
Sunmi Technology Japan,https://www.sunmi.com/,https://www.sunmi.com/zh-CN/warranty-inquiry/,世界最大級のビジネス向けIoTプラットフォームを持つSUNMIが、ハイコスパなIoTスマートデバイスを日本市場の皆さまに提供し、より便利で豊かな暮らしの実現に貢献していきたい。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24659/,,ok
Suzhou SuperMax Smart System,https://www.isuperlead.com/,https://www.isuperlead.com/contact/,当社は現在、幅広いスキャニング用途に対応する7つの製品シリーズを提供している。ハンディ型イメージャー、固定式イメージャー、組込み型イメージャー、卓上型イメージャー、産業用イメージャー、ワイヤレスイメージャー、そしてPDAデバイスである。 これらの製品は、小売、セルフサービス、物流、製造業、その他さまざまな商業環境において、高速・高信頼・高精度なバーコード読み,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25393/,,ok
TBグループ,https://www.go-dx.jp/,https://www.go-dx.jp/#contactus,キャッシュレス決済に対応したキャッシュハイブリッド型セルフ・セミセルフ端末やロケーションフリー多目的セルフターミナルによる様々な業種向けソリューションを展示。また、最新のPOS端末、サブスク型クラウドサービス、電子レジスターを展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24731/,,ok
TBグループ,https://www.go-dx.jp/,https://www.go-dx.jp/#contactus,屋外サイネージで国内トップクラスの実績を持つTBグループが、今回は屋内の高精細LEDビジョンに特化した展示を行う。至近距離でも圧倒的な映像美を誇る最新機種や、空間演出の可能性が広がる高精細両面シースルービジョンを展示。多様なコンテンツを通じ、建築設計やデザイン担当者、販売代理店へ新たな活用シーンを提案。用途が広がるLED映像機器の最新トレンドと、空間演出のイ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24732/,,ok
TIプランニング,https://paymentnavi.com/,https://paymentnavi.com/contact,当社ではカード情報ポータルサイト「payment navi(ペイメントナビ)」を運営している。本展示会では、冊子「決済・金融・流通サービスの強化書2026」(新刊)を配布する。また、プレミアム情報「Paymentnavi Pro2024」、会員制度「Paymentnavi Dream Member2026 」、レポート「ペイメント&カードビジネス年鑑2026,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25008/,,ok
TOPWISE,https://www.topwisesz.com/,,Topwiseは、より速く、賢く、柔軟な店内決済を提供するAndroidおよびRTOS対応POS端末のフルラインナップを展示する。顧客体験の向上と、日本の小売市場におけるデジタルトランスフォーメーションの加速を目的に設計された、最新のセルフサービスキオスクや小売向けPOSソリューションをぜひご覧いただきたい。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24348/,,ok
Tebiki,https://tebiki.co.jp/,,物流・小売業の現場では、OJTや紙のマニュアルを利用したスタッフ教育が実施されていますが、繰り返し教育の負荷や実際の動きが伝わらないことから、動画マニュアル活用の需要が高まっています。 Tebiki株式会社は、現場のスタッフが簡単に動画マニュアルを作成できる教育システムを展示いたします。スマホなどを活用した動画撮影をもとに、簡易な編集機能、習熟度チェック機能,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24583/,Tebiki株式会社,ok
U-NEXT HOLDINGS,https://unext-hd.co.jp/,https://unext-hd.co.jp/contact/,USEN & U-NEXT GROUP(USEN / USEN-ALMEX / USEN Camera Solutions / USEN MEDIA PROMOTION)による共同出展。 DX支援を中心とした総合サービスの提供を通じて、 飲食・小売などの店舗、ホテル・医療機関・レジャー施設などの施設の生産性向上に貢献する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25515/,株式会社U-NEXT,ok
UROVO,https://en.urovo.com/,https://en.urovo.com/Partner/feedback.html,UROVOは、様々な業界のデジタル変革を推進し、各分野の業務効率向上に取り組んでいる。本展示会では、小売・物流分野のお客様に向けて、カスタマイズソリューションと、耐久性・信頼性に優れた高効率のIoT・RFIDデバイスを提供する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24506/,,ok
Uber Eats Japan,https://merchants.ubereats.com/jp/ja/services/uber-direct/,,Uber Eatsは、飲食業界を超え、小売業界に新たなデリバリーの革新を提案。新サービス「PPP」では、配達パートナーが配達に加えて店舗内での商品のピッキング作業も行い、店舗スタッフの負担を軽減。Uber Directは、自社サイトやアプリにオンデマンド配達を導入可能に。全国10万人の配達ネットワークと最先端テクノロジーで、迅速な配送を実現し、顧客満足度とブ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25326/,,HTTPError
VMFi,https://www.vmfi.net/,https://www.vmfi.net/contactusform,"5GとAIを融合した翻訳ソリューションを提供するVMFiは、1,000回以上の国際イベント実績を誇る字幕翻訳「TranSpeech」と、透明パネル越しに相手の顔を見て自然な会話ができる「TransDisplay」を紹介。32言語に対応し、空港やホテルのインバウンド対応を支援する最新ソリューションを展示する。 ",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25304/,,ok
VTIジャパン,https://vtijapan.co.jp/terms-of-use,https://vtijapan.co.jp/microsoft-power-platform-development-services,VTIは、オムニチャネル統合・POS・在庫管理・AIデータ活用までを一貫して設計・開発する小売DXパートナーです。 業界知識とAI導入実績を活かし、日本の小売企業における業務改革と顧客体験向上を支援します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24840/,株式会社,ok
Vesca,https://www.vesca.co.jp/,https://www.vesca.co.jp/contact/,マルチ決済プラットフォーム「Ark」とマーケティングプラットフォーム「Seeds」を提供するVesca。米国Verifoneの新Android決済端末を展示するとともに、生体認証などAndroid OS搭載の決済端末で実現できる先進技術を公開予定。Vescaの決済基盤と会員基盤で実現するユニファイドコマースのデモのほか、IoTなどの先端技術を用いて開発した多,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25066/,ベスカ株式会社,ok
VusionGroup,https://www.vusion.com/ja/,https://www.vusion.com/ja/contact/,VusionGroup株式会社は、電子棚札からAI/IoT/クラウドを駆使した統合ソリューションまでを展開する、小売・実店舗のデジタル化を牽引するグローバル企業である。世界的に著名な小売業者との実績や急成長を背景に、テクノロジーの力でリテールの未来を創るお手伝いできるソリューションを紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24452/,,ok
WUUZY,https://www.wuuzy.jp/,https://www.wuuzy.jp/#Contact,株式会社WUUZYが運営する「ECのプロ」は、EC運営経験豊富なプロ人材と、成長を目指す事業者をつなぐマッチングサービスです。楽天・Amazon・自社ECなど各チャネルに精通した人材が、戦略設計から実行・改善までを伴走支援。課題に応じた最適なプロをアサインし、売上拡大と運用効率化を実現します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25406/,株式会社WUUZYの共同創業メンバーとして参加,ok
Xprinter Group,https://www.xprintertech.com/,https://www.xprintertech.com/information.html,"Xprinter Group is a leading international printer enterprise integrating R&D, production, sales and service for 20 years. We provide receipt printer, label printer, portable printe",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25035/,,ok
ZKONG,https://www.zkong.com/,https://www.zkong.com/products/esl-cloud-platform/,ZKONG - 自社で製造施設を持つ電子棚札(ESL)サプライヤーとして、小売業向けDXソリューション電子棚札(ESL)を提供し、トータル・リテールソリューションのプロバイダーである。価格や表示変更に自動化によって、業務効率化と人手不足への対策へ貢献できる。小売業界における業務効率化・コスト削減・働き方改革の実現、デジタル変革を支援します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24606/,,ok
any,https://qast.jp/privacy/,https://qast.jp/document/,「ナレッジプラットフォーム Qast」は、社内に散在するファイルや書類などの情報や、属人化したノウハウを蓄積・一元化して、社内の誰もが業務に活かせる「ナレッジ」にするクラウドサービスです。 生成AIも活用し、スピーディなナレッジの蓄積・活用を実現。業務の効率化やベテランのナレッジ継承といった課題を解決します。 会場ブースではQastの最新機能デモや事例をご紹,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24450/,any株式会社,ok
dunnhumby,https://www.dunnhumby.com/,https://www.dunnhumby.com/contact-us/,業界トップクラスのサイエンスを駆使した品揃え最適化ツール dunnhumby Assortmentのデモンストレーションをはじめ、世界中で効果が実証されている数々のリテールソリューションを紹介。世界トップリテーラーが運用中のリテールメディアプラットフォームや”超”個別化プラットフォームについても問い合わせ受付中。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24580/,,ok
i-PRO,https://i-pro.com/products_and_solutions/ja/surveillance,https://i-pro.com/products_and_solutions/ja/surveillance/contact-us,セキュリティカメラを使い多拠点にまたがる複数の店舗の一括管理、運営をサポートするi-PRO Remo.やAI機能内蔵のAIカメラを使ったマーケティング活用などを展示。大規模店舗から小規模無人店舗など、さまざまな環境下での活用が可能。カメラは屋内、屋外設置モデルや店内で双方向コミュニケーションを1台で実現できるAIプロセッサー搭載の小型スピーカーカメラなど、設,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24306/,i-PRO株式会社,ok
iTAN,https://itans.jp/,https://itans.jp/contact/,スマホアプリ開発サービス『iSIN』の提供・運営。 通常、数千万近くかかるアプリ開発を初期費用/開発費用を抑えて実現できるアプリ開発サービス。 マーケティングチャネル、エンゲージメント向上、新ソリューション提供など多種多様なニーズに応えるサービス提供。 BtoCアプリのみならず、BtoBのアプリとしてもご活用いただける。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25363/,株式会社iTAN,ok
illdefined,https://www.illdefined.jp/,https://www.illdefined.jp/#contact,小売・外食チェーンの本部企画・販促・マーケティング・経営企画部向けに、施策を「やるか・やらないか」だけはなく、「どのパターンを、どの店舗に、どう展開すべきか」を判断するための効果検証システムのデモを展示する。店舗販促、広告、改装等の施策効果を高精度に特定し、利益を最大化する施策設計と展開方法を即断できるデータ活用プロセスを示す。あわせて、MMM分析システムに,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25753/,会社名株式会社,ok
infonerv,https://www.infonerv.com/,https://infonerv.com/contact/,東京大学発のAIスタートアップ(株)infonervが提供する、自動発注AI「α-発注」を展示する。実際の管理画面を見たり、操作することができる。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24280/,,ok
kiwami,https://xr-cast.com/,https://xr-cast.com/request,店舗の省力化を目指したVR店員ソリューション「xR Cast 」における、遠隔接客システム及び自動応対システムを紹介。独自のホログラムデバイス「HoloVase」を活用した裸眼VRソリューションも展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24828/,会社名株式会社,ok
mov,https://mov.am/,,「口コミコム」は、店舗のインバウンド対策、口コミ活用・分析、集客を支援する店舗支援ツールである。国内外31の口コミ・情報媒体と連携し、店舗情報管理やMEO対策を一元化できる点を特長とする。Google「AIスタートアッププログラム」採択により、AIを活用した口コミ分析や業務効率化を実現し、さらに多言語対応のインバウンドオプションにより海外媒体の管理・分析にも,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24765/,株式会社mov,ok
unerry,https://www.unerry.co.jp/,https://www.unerry.co.jp/contact/,人流ビッグデータ、AIを駆使した、リテール向け・消費財メーカー向けの売上アップを支援するリテールテックサービスを紹介。 ●全国4.6万店舗の商圏・消費者を自由に分析できるダッシュボード「ショッパーみえーる」 ●商圏データや消費者の日常行動データ、購買データなどに基づき、来店・売上で効果計測できる広告サービスBeacon BankAD ●人流データも活用した出,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24590/,株式会社unerry,ok
あけぼの印刷社,https://www.akebono-print.co.jp/,https://www.akebono-print.co.jp/download/,スーパーマーケットやホームセンター、ドラッグストアなど小売量販店の企業様向けに、店頭販促物の製造をご提案。トップボードやタペストリー、スポッター、スイングPOP、腰巻、フロアシートなど、店舗で使用されるあらゆる販促物の印刷が可能。さらにデザインから加工、複数拠点ごとの仕分け、保管・発送まで対応するので、自社スタッフの業務負荷軽減や販促物の短納期を実現する。さ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25367/,会社名株式会社,ok
アイアンドディ,https://www.aidi.co.jp/,https://www.aidi.co.jp/contact/?target=contact_form,オリジナルIDカード発行管理システム「ID Maker Ver.6⁺」をメインに、対応カードプリンタも多数展示。また、ICカードを再利用できる「ID Sheet」、オフラインで二要素認証を構築できる「KAOKEY」を展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24553/,株式会社,ok
アイティアクセス,https://www.itaccess.co.jp/fintech/,https://www.itaccess.co.jp/fintech/contact/,無人店舗・自販機向けのキャッシュレス決済端末及び決済サービスを紹介。当社の製品は、電子マネー、コード決済、非接触クレジットカード、職域決済(顔認証/社員証カード)に対応しており、幅広いニーズに対応可能。また、高速・安全・簡単な決済を実現し、無人店舗・自販機の利便性を向上させる。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24286/,アイティアクセス株式会社,ok
アイドママーケティングコミュニケーション,http://www.e-aidma.co.jp/,https://www.e-aidma.co.jp/contact/,■創業40年、流通小売の統合型販促支援を行ってきている当社は、各小売業と向き合い目線を合わせ、売価アンマッチ・人手不足(働き方改革)などの課題に対して明日から導入できるITソリューション、未来の新小売店を紹介。 ■主に電子棚札(電子ペーパー)・デジタルサイネージ・ダイナミックプライシング・棚効率を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24803/,,ok
アイニックス,https://www.ainix.co.jp/,https://www.ainix.co.jp/contact/,次世代電子棚札(ESL):Newtonシリーズや電子ペーパーを使ったデジタルサイネージ等を導入事例を交えて製品紹介する。Meferi社製品:Android15を搭載しAER認証を取得した最新の業務用モバイル端末、ME40K(キー付きモデル)&ME6(フルタッチモデル)を中心に業務改革を推し進める様々な製品を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25025/,アイニックス株式会社,ok
アイブリッジ,https://ibridge.co.jp/,https://ibridge.co.jp/#contact,セルフ型アンケートツール「Freeasy」は、調査設計から配信・回収・集計までをすべてオンラインで完結できるサービスです。低コストかつスピーディーにアンケートを実施でき、企画段階の仮説検証やアイデア検討にも最適。専門知識がなくても直感的に使える操作性で、マーケティングや商品企画、人事など幅広い部門で活用されています。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24614/,アイブリッジ株式会社,ok
アイブリー,https://ivry.jp/,https://ivry.jp/ivry-inquiry-form/c/,24時間365日稼働するAIが、電話応答を自動化・標準化し、業務効率と顧客体験の質向上を同時に実現するプロダクトである。 通話内容を自動で文字起こし・要約・分析し、FAQの自動生成や意図分類、KPIモニタリング・指標化まで対応。SalesforceなどのSFAやCRM、主要データウェアハウスとの即時連携も可能で、データ活用が難しい非構造化データを「経営資源」,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24722/,,ok
アイ・オー・データ機器,https://www.iodata.jp/,https://www.iodata.jp/news/2026/information/caretex-tokyo2026.htm,大手コンビニなどでよく見かける『3面デジタルサイネージ』や、カフェなどで使用される『スタンドアロンサイネージ』を展示。 デジタルサイネージ単体だけではなく、運用に必要なネットワーク機器の電源管理、日々の運用コストや電力消費を抑えるご提案を展示&実演。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25292/,株式会社アイオーデータ,ok
アクテック,https://actec1972.co.jp/,https://actec1972.co.jp/inquiry/,業務用ハンディーターミナル・タブレットPCがより便利にご使用いただけるソフトケースを、 オーダーメイドで承ります。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24867/,アクテック株式会社,ok
アジアクエスト,https://www.asia-quest.jp/,https://www.asia-quest.jp/,スマホの撮影画像をもとにAIを活用して商品や部屋を再現。仮想店舗で購買体験ができる小売業向けソリューション。3Dモデル化した実際の商品をバーチャル店舗で販売する「AQバーチャルストア360」、チャット入力で部屋の模様替えをシミュレーションし、顧客が生成した家具に類似の商品を販売する「AQ Room Makeover」。どちらも没入型体験によるUX向上で、顧客,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25567/,アジアクエスト株式会社,ok
アスタリスク,https://www.asx.co.jp/,https://www.asx.co.jp/important/,スマートフォンに装着するだけのアタッチメント型業務端末AsReader。 デバイスの機能をそのまま活用した汎用端末としてバーコードリーダーや2次元コードリーダー、RFIDリーダライター各種が勢揃い。 他にも顔認証装置やAIカメラ、スマホを使ったPOSシステムなど、現場のDX化を推進する機器を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24441/,株式会社アスタリスク,ok
アスタリスク,https://www.asx.co.jp/,https://www.asx.co.jp/important/,置くだけでタグを読み取るReading Tubをはじめ、RFIDを活用したソリューションを紹介。また、昨年末発表の、国内初出展の、高速で大量一括読み取り可能な二次元コード「AsCode」のデモも展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24442/,株式会社アスタリスク,ok
アドインテ,https://adinte.co.jp/,https://adinte.co.jp/contact/,アドインテが強みとするIoTとAIの技術融合の取り組みとして、イベント初公開となるリテールメディア×AIエージェント『Retail Analysis Agent』の展示ブースに加え、サイネージ型IoT自動販売機「AIICO(アイコ)」によるサンプリング体験を予定している。 認知から購買までをフルファネルで支援する、アドインテのマーケティングDXソリューション,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24688/,社名株式会社,ok
アルプス システム インテグレーション,https://www.alsi.co.jp/,https://www.alsi.co.jp/iot/ai-contact/,店舗DXを支えるAI・アバター・サイネージを活用したリモート接客システムを紹介。本部スタッフが複数店舗をリモートで対応し、人手不足や業務効率化の課題を解決する。 リモート接客の利用者マスキング機能により、お客様のプライバシー保護とカスタマーハラスメント対策を支援し、従業員が安心して接客できる環境を提供する。更に、防災アラートサービスで地震速報など災害時の迅速,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24721/,インテグレーション株式会社,ok
イシダ,https://www.ishida.co.jp/ww/jp/,https://www.ishida.co.jp/ww/jp/contact-us/,イシダはダイナミックな動画配信が可能なデジタルサイネージを出展し、店内の訴求力向上と紙POP関連作業の90%削減を実現する。表示器のLED点灯との連携で商品位置把握を容易にし、品出しやネットピッキングを効率化する。また、価格とコンテンツのまとめ表示、売り場での更新、クラウド配信によるスケジュール管理、リモート更新機能により、複数店舗の一括管理と作業効率の大幅,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24671/,株式会社イシダ,ok
イーソル,https://www.esol.co.jp/,https://www.esol.co.jp/inquiry/,店舗の生産性と効率を最大化する3つのソリューションを展示する。 実績あるハンディターミナル用レジアプリは、外付けバーコードスキャナ対応と決済端末一体化により、レジ周りの配線を整理し、全決済に対応する。また、従業員のモチベーション向上を図る「eSOL Wellceed」サービスに加え、アルバイトから社員まで幅広い採用面接を効率化する「AI面接官」を参考出品する,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24310/,イーソル株式会社,ok
イートル,https://www.etgtag.com/,,・当社の電子棚札システムは、あらゆるシーンに適応する小売デジタル化の中核ツールである。 ・多色電子棚札製品 (ESL) は、超低消費電力を実現。 ・革新的な2.4インチフルカラー販促棚札を展開し、生鮮売り場における高頻度な価格変更ニーズに正確に対応。スーパーマーケットの売上向上に大きく貢献する。 ・ワイヤレスピッキングタグ(PTL)は、中国市場において常にト,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24398/,,ok
ウイングアーク1st,https://www.wingarc.com/,https://www.wingarc.com/contact/index.html,業績予測や経営の可視化から、店舗別売上分析や店舗運営の改善まで、小売・流通業のさまざまなシーンで高い導入効果を上げているデータ活用ソリューションを紹介。 POSなどの大量データを高速に集計できるデータ分析基盤「Dr.Sum」と、多様なデータを可視化し、生成AIを搭載した自動分析が可能なBIツール「MotionBoard」を活用し、販売・在庫管理や発注業務の効,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24651/,,ok
エイチビーラボジャパン,https://hblab.co.jp/,https://hblab.co.jp/contact-us/,ベトナムのトップ理系大学を卒業した500名近くの経験豊富なIT技術者と、ビジネス日本語に精通したブリッジSEを擁するHBLABは、お客様に安価かつ高品質なサービスをご提供し、DX成功に向けてサポートする。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24918/,,ok
エスシーエスプロ,http://www.rayposww.com/,,SCSproは、決済システムの革新的な変革を先導する企業であることを目指している。今年は新ブランド「RAYPOS」を立ち上げ、ブースでは「RAYPOS」の名で展示を行う。 Android決済端末 Android POSシステム 統合端末管理プラットフォーム SCSproは単なる決済ソリューション提供者ではなく、貴社の成功を支えるトータルソリューションパートナ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24308/,,ok
エス・アイ・シー,http://www.sic-net.com/,,iPadを利用したPOSレジを展示する。レシートプリンタはBluetooth接続。 お客様の要望に合わせた機能にカスタマイズして提供できる。 店舗在庫・売上管理システムとの連携も可能。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24561/,,ok
エナスピレーション,https://enaspiration.com/,https://enaspiration.com/contact.html,買い切り型スマートロック。API連携で予約、顧客管理、POS、決済連携等が可能。本体・アプリ・クラウド(APIも含む)すべて月額無料。省人化は低コストシステムで実現。スマートソリューションの入口となる鍵。顔/交通系IC/暗証番号/指紋/リモコン/QR/API等さまざまな認証方式に対応。電池/ACアダプタどちらも可。店舗・施設・オフィス等のコストを大幅削減しな,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24508/,株式会社エナスピレーション,ok
エフケイシステム,https://www.fksystem.co.jp/,https://www.fksystem.co.jp/inquiry,施設案内、セルフ精算、店舗業務管理、サイネージなど多様な用途に対応し、10.1～43インチまでサイズ展開を備えたタッチパネルPC、持ち運び可能で多様なシーンに柔軟に活用できるポータブルタッチパネルPC、セルフ券売機や入退場システムとして使用可能なKIOSK端末を展示。 高いコストパフォーマンスと弊社だからこそご案内できるハードウェア、ソフトウェアを見て、触っ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24281/,株式会社エフケイシステムへ商号変更,ok
オスティアリーズ,https://ostiaries.co.jp/,https://ostiaries.co.jp/contact.php,世界150の国と地域、5億会員が利用するワンコール(電話発信)認証。 ・本人確認が義務付けられた電話番号による確実な本人性 ・スマホ/固定/海外などマルチデバイス対応可能な汎用性 ・ワンコールのみの簡易的な認証操作による利便性向上 ・与信機能やガイダンス機能による更なる認証強化 ・パスワードレスによる問い合わせ/業務コスト削減 (API版/ASP版で提供) ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24888/,会社名株式会社,ok
オゼットクリエイティブ,https://www.oz-h.com/,,『DX・AIよりもビジネスをENJOY』 西麻布で40年以上続く広告会社が企業とユーザーの新たな関係性をご提案。 ①成熟市場の困ったを解決 消費者が強い時代、リアル体験を通したファンづくり。 ②未来戦略の困ったを解決 これからの消費シーンの主役となるZ世代女子のリアルマーケティング。 ③人手不足の困ったを解決 40年以上培ってきた知見とノウハウで、人材戦略を,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25372/,,ok
オーディーエス,https://ods.co.jp/,https://ods.co.jp/contact1.html,AndroidタブレットのTA2C-NF8は、画面中央にFeliCa Mクラス取得のNFCリーダー/ライターを搭載。キャッシュレス決済、マイナンバーカード読取り、入退室管理、ホテルのカードキーや施設のICタグ等との連動での事後決済テーブルトップオーダーシステム等、さまざまなシーンで活用。特許取得済みの業務効率化アプリは、複数機能をワンタッチで実行可能。別途、,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24715/,オーディーエス株式会社,ok
オートバックスデジタルイニシアチブ,https://abdi.co.jp/,,【リテールDXを加速する次世代ソリューション】 ■tagEL:スマレジ連携可能な電子棚札・電子ペーパー ■Owleye:GPS動態管理プラットフォーム ■AXCS:統合型アクセス管理・セキュリティシステム ■リテールメディア:オートバックスが持つ顧客、店舗サイネージやアプリなど様々なコンテンツに広告配信が出来る仕掛けを小売業界向けに初公開 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24979/,株式会社オートバックスデジタルイニシアチブ,ok
カオナビ,https://www.kaonavi.jp/,https://www.kaonavi.jp/contact/?link=glonavi,"「カオナビ」は、社員の個性・才能を発掘し、戦略人事を加速させるタレントマネジメントシステムである。 企業の人材情報をクラウド上で一元管理し、社員の顔や名前、経験、評価、スキル、才能などの人材情報を可視化することで、最適な人材配置や抜擢といった戦略的なタレントマネジメントの実現を支援している。現在では4,000社を超える企業・団体に活用いただいている。 ",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25357/,運用の工夫で引き出すカオナビの可能性株式会社,ok
カンリー,https://jp.can-ly.com/,https://jp.can-ly.com/contact/,Googleビジネスプロフィール(旧:Googleマイビジネス)、ホームページ、SNSアカウントを一括で管理・運用・分析できるSaaSサービス「カンリー店舗集客」の紹介。店舗情報の運用工数を削減し、集客向上を実現。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25017/,株式会社カンリー,ok
クラスメソッド,https://classmethod.jp/,https://classmethod.jp/inquiry/,顧客エンゲージメントを高め戦略的なOMOを実現するEC基盤構築やCRMとしてポイント・クーポン・会員・認証基盤の導入、また各種フロントアプリやデータ分析基盤構築など、小売企業が抱える様々な課題に対し包括的に支援するソリューションとサービスをご紹介。LINEヤフーパートナープログラム認定を取得、飲食・小売業界を中心にLINEミニアプリ、LIFFアプリの実績あり,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24890/,クラスメソッド株式会社,ok
クロスビット,https://rakushifu.jp/,https://rakushifu.jp/contact/,"「らくしふ」は導入事業所数20,000越えのシフト管理システムだ。人員配置を最適化し、人件費や採用コストの適正化を実現・利益率向上を実現する。 「らくしふタレントプール」は自社専用の人材プール活用型スキマバイトサービスである。 ",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24751/,,ok
