company_name,url,contact_url,区分,検出ワード,source_url,address,phone,profile_url,company_confirmed,fetch
有限会社ベーシックジム,http://www.basicgym.co.jp/,http://www.basicgym.co.jp/MailForm/contact.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：サイン・ディスプレイ デザイン・製作・施工まで,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,http://www.basicgym.co.jp/about/,yes,ok
有限会社ミナミ工芸,http://m-kogei.co.jp/,https://m-kogei.co.jp/toiawase/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：カッティングシート加工・シルク印刷・各種看板・企画・デザイン・製作・取付・ホームページ制作,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://m-kogei.co.jp/m_kaian/,yes,ok
東洋広告株式会社,https://toyokokoku.co.jp/,https://toyokokoku.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：近鉄・京阪の広告取扱指定代理店・その他交通媒体全般取扱(JR、交通局、奈良交通バス、近鉄バス等)・屋外広告企画製作,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://toyokokoku.co.jp/company/,yes,ok
東邦宣伝株式会社,https://toho-senden.com/,https://toho-senden.com/information/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業・看板製作・賃貸マンション,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://toho-senden.com/,yes,ok
株式会社TOC,https://www.toc25.co.jp/,https://www.toc25.co.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：看板製作・施工,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://www.toc25.co.jp/company,yes,ok
株式会社アドしん,https://adoshin.com/,https://adoshin.com/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：屋外広告物、サイン、ディスプレイ、美術看板等の企画、設計、製作、販売、施工等,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://adoshin.com/about/,yes,ok
株式会社アド南海,https://www.adnankai.co.jp/,https://www.adnankai.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://www.adnankai.co.jp/company/,yes,ok
株式会社オガワ,https://www.sign21.co.jp/,https://www.sign21.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：装飾サイン制作・販売、ステンレス・真鍮・銅・アルミ加工、アルミシステムサイン、触知案内板、マルティメディアシステム販売,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,https://www.sign21.co.jp/about/,yes,ok
株式会社クラフト,https://mydocraft.com/,https://mydocraft.com/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：サイン・看板・ディスプレイの企画、設計、製作、施工,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://mydocraft.com/about/,yes,ok
株式会社サン企画,https://www.sankikaku.jp/,https://www.sankikaku.jp/inquiry.php,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通(大阪市交通局、他電鉄各社)、屋外等,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,https://www.sankikaku.jp/company.html?id=1,yes,ok
株式会社シーマ,https://www.cima-net.co.jp/,https://www.cima-net.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：博物館・美術館等の映像・音響・照明、情報通信の設計・施工・機器開発・メンテナンス・運営・販売 他,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://www.cima-net.co.jp/about,yes,ok
株式会社ダイカン,https://www.daikan.ne.jp/,https://www.daikan.ne.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：LEDサイン・金属切文字・箱文字、金属腐蝕銘板、金属切文字銘板、システムサイン、タフライトサイン、キューブレター&レリーフ、キャストサイン、木彫サイン、石彫サイン、モニュメント,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://www.daikan.ne.jp/company/,yes,ok
株式会社ビソーコーポレーション,https://www.sign-display.co.jp/,https://www.sign-display.co.jp/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：サイン・装飾展示・店舗企画設計・施工・ショールーム工事・ネオン設計・施工・各種陳列什器製作,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://www.sign-display.co.jp/,yes,ok
株式会社フィール,https://www.feelweb.net/,https://www.feelweb.net,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：屋外広告制作施工、印刷全般,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://www.feelweb.net/,yes,ok
株式会社フォトクラフト社,https://www.photocraft.co.jp/,https://www.photocraft.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告・ディスプレイ用等大型画像製作,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,https://www.photocraft.co.jp/company/,yes,ok
株式会社フジモト工芸,https://www.fk-tec.co.jp/,https://www.fk-tec.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：インクジェット出力、ラミネート加工、カッティングシート販売･施工、パネル製品販売、アクリル板加工、アクリルディスプレイ、レーザー加工、アクリル切り文字,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,https://www.fk-tec.co.jp/company/,yes,ok
株式会社フジ・アート,https://fuji-art.net/,https://fuji-art.net/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：大型電飾看板・建築装飾陳列金物の設計･製作･施工,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://fuji-art.net/company/,yes,ok
株式会社ユニオンアート・プロダクト,https://www.unionart.co.jp/,https://www.unionart.co.jp/enquiry/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業、私鉄・地下鉄・バス・地下街・屋外広告取扱、阪急電鉄・阪急バス・北大阪急行指定、サイン・ディスプレイ・宣伝企画・製作全般,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://www.unionart.co.jp/company/,yes,ok
株式会社レンテック,http://rentech.flips.jp/,http://rentech.flips.jp/?page=menu5,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：イベント、展示会物品レンタル、会場設営、看板製作,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,http://rentech.flips.jp/?page=menu1,yes,ok
株式会社交通アドセンター,https://www.kotsuadcenter.jp/,https://www.kotsuadcenter.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業(ＪＲ西日本・ＪＲ東海指定),https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://www.kotsuadcenter.jp/company.html,yes,ok
株式会社京阪エージェンシー,https://www.keihan-ag.co.jp/,https://www.keihan-ag.co.jp/contact/index.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告・テレビ・ラジオ・新聞・雑誌等の広告、デザイン・印刷、イベント、屋外広告、サイン製作、インターネット広告製作,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://www.keihan-ag.co.jp/company/,yes,ok
株式会社光誠社,https://www.koseisha-ad.jp/,https://www.koseisha-ad.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,https://www.koseisha-ad.jp/about-us,yes,ok
株式会社南海廣告社,http://www.nankaiad.co.jp/,https://www.nankaiad.co.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告(南海・ＪＲ・大阪市交通局・京阪・泉北)、屋外広告(屋上広告塔・ロードサイン)・電柱広告(関電柱・電話柱),https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://www.nankaiad.co.jp/company,yes,ok
株式会社古川広告社,https://www.ad-furukawa.co.jp/,https://www.ad-furukawa.co.jp/pq,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業・屋外広告総合請負・諸看板製作・上記に付帯する一切の事業,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://www.ad-furukawa.co.jp/company/,yes,ok
株式会社大阪オリコミ,https://www.osakaorikomi.co.jp/,https://www.osakaorikomi.co.jp/inquiry/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告・屋外広告・展示装飾・ＰＯＰ・ＤＭ・新聞折込・広告用品・企画・調査,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://www.osakaorikomi.co.jp/company/,yes,ok
株式会社大阪実業広告社,https://osk-jitsugyo-ad.co.jp/,https://osk-jitsugyo-ad.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告(地下鉄・ＪＲ・阪急・京阪)地下街・電柱広告・展示装飾・スコッチプリント,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://osk-jitsugyo-ad.co.jp/company/,yes,ok
株式会社広告商事,http://ks-ad.co.jp/,http://ks-ad.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：屋外広告・交通広告・ネオンサイン・店舗展示装飾・映画演劇広告,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,http://ks-ad.co.jp/company/,yes,ok
株式会社日本宣交社,https://www.nihonsenkousha.co.jp/,https://www.nihonsenkousha.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業、交通広告、屋外広告業,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://www.nihonsenkousha.co.jp/access/,yes,ok
株式会社日本電装,https://nippondenso.co.jp/,https://nippondenso.co.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：ネオン・LED・ビジュアルサイン設計･施工 広告媒体,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://nippondenso.co.jp/profile,yes,ok
株式会社日邦,https://www.nippo-rental.co.jp/,https://www.nippo-rental.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：展示会、イベント用備品の総合レンタル及び各種ディスプレイ施工,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://www.nippo-rental.co.jp/company/,yes,ok
株式会社星光,http://hoshimitsu.co.jp/,https://hoshimitsu.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：鉄道用案内表示機器・サイン器具製作・交通広告代理店,https://www.daikokyo.or.jp/meibo_list.php?parts=06,,,https://hoshimitsu.co.jp/about/,yes,ok
株式会社桃太郎,https://www.momosign.com/,https://www.momosign.com/contact/contact.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：看板・サイン・屋外広告物全般・製作・施工・メンテナンス,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://www.momosign.com/profile.html,yes,ok
株式会社総合廣告社,https://www.sog.jp/,https://www.sog.jp/contact/index.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：媒体広告業,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://www.sog.jp/company/index.html,yes,ok
株式会社鉄道広告社,https://tetsudo.co.jp/,https://tetsudo.co.jp/information/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通・屋外広告宣伝代理業,https://www.daikokyo.or.jp/meibo_list.php?parts=03,,,https://tetsudo.co.jp/about-us/,yes,ok
株式会社青木工務所,https://aokikoumusho.com/,https://aokikoumusho.com/information,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：鳶、屋外看板取付・撤去、高所足場工事,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://aokikoumusho.com/company,yes,ok
株式会社風光社,https://fukosha.co.jp/,https://fukosha.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：屋外広告･交通広告等の都市広告専門代理店,https://www.daikokyo.or.jp/meibo_list.php?parts=05,,,https://fukosha.co.jp/,yes,ok
第一工芸株式会社,https://www.daiichi-kohgei.jp/,https://www.daiichi-kohgei.jp/form.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：サイン・ディスプレイ・デザイン制作施工,https://www.daikokyo.or.jp/meibo_list.php?parts=07,,,https://www.daiichi-kohgei.jp/company.html,yes,ok
