address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,risk_notes,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
,株式会社光伸プランニング,B,https://koshin-p.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://koshin-p.jp/company/"", ""text"": ""981年10月20日 資本金 1,000万円 事業内容 サイン、ディスプレイの企画・制作・施工 屋外広告、交通広告の企画・制作・施工 フォントベンダー事業(砧書体制作所) 取引銀行 三井住友銀行 恵比寿支店 みずほ銀行 恵比寿支店 三菱UFJ銀行 恵比寿支店 西武信用金庫 原宿支店 従業員数 3""}]",https://koshin-p.jp/company/,,ADD_ON_HUB,2026-08-27T16:07:21,,unknown,0367126687,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/5011001007747,MEOハブ候補,signal_only,https://koshin-p.jp/,20260827-service-pages-v3,"公式ページで「981年10月20日 資本金 1,000万円 事業内容 サイン、ディスプレイの企画・制作・施工 屋外広告、交通広告の企画・制作・施工 フォントベンダー事業(砧書体制作所) 取引銀行 三井住友銀行 恵比寿支店 みずほ銀行 恵比寿支店 三菱UFJ銀行 恵比寿支店 西武信用金」を確認。MEOの追加提案候補（外注意向・採算は未確認）。"
,株式会社光洋ネオン電装,B,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://kouyouneon.com/"", ""text"": ""い、 要望や様々な要因を熟慮した上で計画案を提示します。 会社概要 社長挨拶 光洋ネオン電装は、屋内外の様々な看板の製作、取り付け、メンテナンス、安全点検など広告物に関する業務全般を行っており、創業以来様々な用途の看板を作り続けてまいりました。 看板他宣伝広告の方法は近年更に多様化し、材料""}, {""url"": ""https://kouyouneon.com/#destination1"", ""text"": ""い、 要望や様々な要因を熟慮した上で計画案を提示します。 会社概要 社長挨拶 光洋ネオン電装は、屋内外の様々な看板の製作、取り付け、メンテナンス、安全点検など広告物に関する業務全般を行っており、創業以来様々な用途の看板を作り続けてまいりました。 看板他宣伝広告の方法は近年更に多様化し、材料""}]",https://kouyouneon.com/ | https://kouyouneon.com/#destination1,kouyou@hyper.ocn.ne.jp,ADD_ON_HUB,2026-08-27T15:32:21,,unknown,,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/8470001008013,MEOハブ候補,signal_only,https://kouyouneon.com/,20260827-service-pages-v2,公式ページで「い、 要望や様々な要因を熟慮した上で計画案を提示します。 会社概要 社長挨拶 光洋ネオン電装は、屋内外の様々な看板の製作、取り付け、メンテナンス、安全点検など広告物に関する業務全般を行っており、創業以来様々な用途の看板を作り続けてまいりました。 看板他宣伝広告の方法は近」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
東京都港区麻布台３丁目４番１１号,株式会社全新企画社,B,https://www.zenshinkikakusha.co.jp/service/contact.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.zenshinkikakusha.co.jp/service/dcs.html"", ""text"": ""なコミュニケーションです。企業が社会に存在、永続し、事業活動を展開していく上での欠かせない仕組みです。 商品や広告のデザインは見た目のアピールだけではなく、上手に活用することで企業にとって大きなメリットを生み出すことができます。短期的な集客や売り上げアップだけでなく、顧客ターゲットへ継続・発信""}]",https://www.zenshinkikakusha.co.jp/service/dcs.html,info@zenshinkikakusha.co.jp,ADD_ON_HUB,2026-08-27T16:08:01,,unknown,0335853846,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/9010401015736,MEOハブ候補,signal_only,https://www.zenshinkikakusha.co.jp/,20260827-service-pages-v4,公式ページで「なコミュニケーションです。企業が社会に存在、永続し、事業活動を展開していく上での欠かせない仕組みです。 商品や広告のデザインは見た目のアピールだけではなく、上手に活用することで企業にとって大きなメリットを生み出すことができます。短期的な集客や売り上げアップだけでなく、顧」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社北関スクリーン,B,https://www.hokkaninc.co.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.hokkaninc.co.jp/"", ""text"": ""わって参りました。デザインから現場施工まで全て自社で行なえるため、短納期、高品質、低価格を実現しています。各種看板製作から車両ラッピング、LEDライティング、さらにはイルミネーションの企画~施工まで幅広く承ります。 目を引く、心を動かす、貴社ビジネスをより魅力的に演出し、集客アップのサポ""}, {""url"": ""https://www.hokkaninc.co.jp/"", ""text"": ""ノウハウからクライアント様の様々なニーズにお応えします。 短納期 50年に及ぶノウハウの蓄積から自社工場で行う看板製作はとってもスピーディー!驚くほどの短納期に対応致します。 低価格 企画・設計から施工まで全て自社で行い、設置も自社で行うので余分なコストを徹底的にカット。低価格を実現して""}, {""url"": ""https://www.hokkaninc.co.jp/"", ""text"": ""ハウから クライアント様の 様々なニーズにお応えします。 短納期 50年に及ぶノウハウの蓄積から自社工場で行う看板製作はとってもスピーディー!驚くほどの短納期に対応致します。 低価格 企画・設計から施工まで全て自社で行い、設置も自社で行うので余分なコストを徹底的にカット。低価格を実現して""}, {""url"": ""https://www.hokkaninc.co.jp/"", ""text"": ""に沿ったデザインをご提案致します。もちろんデータ入稿にも対応致します。 SERVICE 北関スクリーンは 各種看板製作をはじめ 様々な 事業を行なっております 各種看板製作 店舗や事業所の看板、ロードサイドの野立て看板、切り文字の看板等、様々な看板のご提案をさせて頂きます。 詳しくはこち""}, {""url"": ""https://www.hokkaninc.co.jp/"", ""text"": ""も対応致します。 SERVICE 北関スクリーンは 各種看板製作をはじめ 様々な 事業を行なっております 各種看板製作 店舗や事業所の看板、ロードサイドの野立て看板、切り文字の看板等、様々な看板のご提案をさせて頂きます。 詳しくはこちら 車両ラッピング 車両・バス・トラック・電車等、1ポ""}]",https://www.hokkaninc.co.jp/,,ADD_ON_HUB,2026-08-27T16:02:46,,unknown,0279592255,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/6070001017923,MEOハブ候補,signal_only,https://www.hokkaninc.co.jp/,20260827-service-pages-v3,公式ページで「わって参りました。デザインから現場施工まで全て自社で行なえるため、短納期、高品質、低価格を実現しています。各種看板製作から車両ラッピング、LEDライティング、さらにはイルミネーションの企画~施工まで幅広く承ります。 目を引く、心を動かす、貴社ビジネスをより魅力的に演出し」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社協和総商,B,https://www.kyowasousho.co.jp/contact.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kyowasousho.co.jp/"", ""text"": ""株式会社協和総商【総合広告代理業】広告計画企画/他 広告全般 株式会社協和総商 全国広告会社コンソーシアム 「 Maces(メイシス) 」加盟社 Home About Us 会社概要 メッセージ Wor""}, {""url"": ""https://www.kyowasousho.co.jp/about.html"", ""text"": ""会社概要【株式会社協和総商】総合広告代理業 株式会社協和総商 Home About Us 会社概要 メッセージ Works 事業内容 法人向けWEB名刺発注システム Contact 会社概要 社    名 株式会""}, {""url"": ""https://www.kyowasousho.co.jp/about.html"", ""text"": ""本金 9,000万円 代表者 代表取締役社長  石崎 仁康 従業員 9名(グループ全体15名) 事業内容 総合広告代理業 テレビ/ラジオ/新聞/雑誌/web/各種イベント/各種印刷物/広告計画企画 他広告全般 取引銀行 北陸銀行高岡広小路支店、高岡信用金庫駅前支店 富山銀行鴨島支店、富山第""}, {""url"": ""https://www.kyowasousho.co.jp/works.html"", ""text"": ""事業内容【株式会社協和総商】総合広告代理業 株式会社協和総商 Home About Us 会社概要 メッセージ Works 事業内容 法人向けWEB名刺発注システム Contact 実績 昭和57年 7月 置県1""}]",https://www.kyowasousho.co.jp/ | https://www.kyowasousho.co.jp/about.html | https://www.kyowasousho.co.jp/works.html,,ADD_ON_HUB,2026-08-27T15:27:44,,unknown,,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/2230001009932,MEOハブ候補,signal_only,https://www.kyowasousho.co.jp/,,公式ページで「株式会社協和総商【総合広告代理業】広告計画企画/他 広告全般 株式会社協和総商 全国広告会社コンソーシアム 「 Maces(メイシス) 」加盟社 Home About Us 会社概要 メッセージ Wor」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社向文堂,B,https://kobundo-prt.com/contact.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://kobundo-prt.com/pg1710.html"", ""text"": ""ン担当。中小規模、個人事業主の販促イベント、ファミリー向けセール、新作発表会等のパンフレットやリーフレット等の販促物印刷の企画からイメージ構成の立案、大学授業で使用するオリジナル教材作り等々使用目的、お客様の好み等をヒアリングした上で提案することでお客様の業務向上に貢献します。 スタイリッシュコ""}, {""url"": ""https://kobundo-prt.com/pg1710.html"", ""text"": ""ン担当。中小規模、個人事業主の販促イベント、ファミリー向けセール、新作発表会等のパンフレットやリーフレット等の販促物印刷の企画からイメージ構成の立案、大学授業で使用するオリジナル教材作り等々使用目的、お客様の好み等をヒアリングした上で提案することでお客様の業務向上に貢献します。 スタイリッシュコ""}]",https://kobundo-prt.com/pg1710.html,,ADD_ON_HUB,2026-08-27T16:08:18,,unknown,0523655266,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/5180001035799,MEOハブ候補,signal_only,https://kobundo-prt.com/,20260827-service-pages-v4,公式ページで「ン担当。中小規模、個人事業主の販促イベント、ファミリー向けセール、新作発表会等のパンフレットやリーフレット等の販促物印刷の企画からイメージ構成の立案、大学授業で使用するオリジナル教材作り等々使用目的、お客様の好み等をヒアリングした上で提案することでお客様の業務向上に貢献」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社堺マネキン工芸,B,https://www.sakai-manekin.com/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.sakai-manekin.com/company/"", ""text"": ""X 072-232-8089 営業時間 9:00〜18:00 定休日 土曜、日曜、祝祭日 事業内容 会場設営、看板製作、陳列用ケース、ディスプレイ業、マネキン人形、レンタルショップ 対応エリア 大阪府 大阪市阿倍野区、大阪市旭区、大阪市港区、大阪市此花区、大阪市住吉区、大阪市住之江区、大""}, {""url"": ""https://www.sakai-manekin.com/company/#qanda"", ""text"": ""X 072-232-8089 営業時間 9:00〜18:00 定休日 土曜、日曜、祝祭日 事業内容 会場設営、看板製作、陳列用ケース、ディスプレイ業、マネキン人形、レンタルショップ 対応エリア 大阪府 大阪市阿倍野区、大阪市旭区、大阪市港区、大阪市此花区、大阪市住吉区、大阪市住之江区、大""}, {""url"": ""https://www.sakai-manekin.com/first/#service"", ""text"": ""トを実施できます。 Example 一例 独自のノウハウを盛り込んだ企画書作成 レイアウト図面の制作 サイン・看板の制作 イベント用品や機材の選定・準備設置・設営・撤去 イベント用品や機材の選定・準備 シーンから探す View More 商品から探す View More サービス Serv""}, {""url"": ""https://www.sakai-manekin.com/first/#service"", ""text"": ""スト・ワンストップを実現できます。 忙しい担当者様に代わり、プロが段取りよく進めさせていただきます。 サイン・看板製作 自社製作・自社施工でイベントの概要・コンセプト・テーマなどに合ったデザインをご提案いたします。 多機能な大型プリンター、カッティングプロッタ、ラミネーターを用いてサイン""}]",https://www.sakai-manekin.com/first/#service,,ADD_ON_HUB,2026-08-27T15:42:31,,unknown,0722213929,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/1120101060013,MEOハブ候補,signal_only,https://www.sakai-manekin.com/,20260827-service-pages-v2,顧客イベントの企画・表示物のデザイン等を提供。販促顧客へのMEO追加提案候補で、レンタルだけを根拠にせず、外注意向は未確認とする。
,株式会社大塚孔版,B,https://www.ohtuka-kouhan.com/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.ohtuka-kouhan.com/service/"", ""text"": ""ジェット出力機1 EPSON SC-P9550(水性顔料インク) 出力有効幅:1,100 mm 【制作事例1】ポスターデザイン展 【制作事例2】村上登志彦様作品 【制作事例3】グラフィックラフト展 インクジェット出力機2 Mimaki JV300-130plus(溶剤インク) 出力有効幅:1,3""}, {""url"": ""https://www.ohtuka-kouhan.com/service/#service_01"", ""text"": ""ジェット出力機1 EPSON SC-P9550(水性顔料インク) 出力有効幅:1,100 mm 【制作事例1】ポスターデザイン展 【制作事例2】村上登志彦様作品 【制作事例3】グラフィックラフト展 インクジェット出力機2 Mimaki JV300-130plus(溶剤インク) 出力有効幅:1,3""}, {""url"": ""https://www.ohtuka-kouhan.com/service/#service_02"", ""text"": ""ジェット出力機1 EPSON SC-P9550(水性顔料インク) 出力有効幅:1,100 mm 【制作事例1】ポスターデザイン展 【制作事例2】村上登志彦様作品 【制作事例3】グラフィックラフト展 インクジェット出力機2 Mimaki JV300-130plus(溶剤インク) 出力有効幅:1,3""}, {""url"": ""https://www.ohtuka-kouhan.com/service/#service_03"", ""text"": ""ジェット出力機1 EPSON SC-P9550(水性顔料インク) 出力有効幅:1,100 mm 【制作事例1】ポスターデザイン展 【制作事例2】村上登志彦様作品 【制作事例3】グラフィックラフト展 インクジェット出力機2 Mimaki JV300-130plus(溶剤インク) 出力有効幅:1,3""}]",https://www.ohtuka-kouhan.com/service/,,ADD_ON_HUB,2026-08-27T15:42:27,,unknown,0665847058,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/1120001028696,MEOハブ候補,signal_only,https://www.ohtuka-kouhan.com/,20260827-service-pages-v2,顧客向けに店舗看板・店舗装飾・ポスター等の制作を提供。店舗の表示物を通した接点はあるが、MEOの提案権限・外注意向は未確認。
滋賀県東近江市五個荘石塚町２０２番地,株式会社大橙社,B,https://www.daitousya.co.jp/contact.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.daitousya.co.jp/corporate.html"", ""text"": ""成2年4月に株式会社大橙社に改組いたしました。 その後、今日まであらゆる精進を重ね皆様のニーズにお応えすべく 看板制作以外にも営業範囲を広げて参りました。 多くの方々には既に大変お世話になっておりますが、 改めてより一層のご支援を賜りますよう心からお願い申し上げます。 会社概要 COMP""}]",https://www.daitousya.co.jp/philosophy.html,,ADD_ON_HUB,2026-08-27T15:40:56,,unknown,0748482121,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/9160001010032,MEOハブ候補,signal_only,https://www.daitousya.co.jp/,20260827-service-pages-v2,店舗サインのプロデュースに加えマーケティング支援・販促計画を提案。店舗顧客へのMEO追加提案候補で、外注意向・採算は未確認。
,株式会社安部工芸,B,https://abekougei.com/contact.html,名簿ロゴ画像の配信元。公式性は別途確認必須,"[{""url"": ""https://abekougei.com/"", ""text"": ""だいております。店舗・イベントなどで使用する看板を『高品質・低価格・短納期』で製作する事で投資対効果を意識した販売促進のサポートをして参ります。 看板やカッティングシートの製作に関する『企画・デザイン・製作・施工』を 自社で一貫してサービスをご提供させていただく事で、中間マージンの発生を抑止した看""}, {""url"": ""https://abekougei.com/#cont4"", ""text"": ""だいております。店舗・イベントなどで使用する看板を『高品質・低価格・短納期』で製作する事で投資対効果を意識した販売促進のサポートをして参ります。 看板やカッティングシートの製作に関する『企画・デザイン・製作・施工』を 自社で一貫してサービスをご提供させていただく事で、中間マージンの発生を抑止した看""}, {""url"": ""https://abekougei.com/#cont3"", ""text"": ""だいております。店舗・イベントなどで使用する看板を『高品質・低価格・短納期』で製作する事で投資対効果を意識した販売促進のサポートをして参ります。 看板やカッティングシートの製作に関する『企画・デザイン・製作・施工』を 自社で一貫してサービスをご提供させていただく事で、中間マージンの発生を抑止した看""}]",https://abekougei.com/ | https://abekougei.com/#cont4 | https://abekougei.com/#cont3,,ADD_ON_HUB,2026-08-27T15:19:26,,unknown,0223767203,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",,https://houjin.goo.to/corporations/8370001017107,MEOハブ候補,signal_only,https://abekougei.com/,,公式ページで「だいております。店舗・イベントなどで使用する看板を『高品質・低価格・短納期』で製作する事で投資対効果を意識した販売促進のサポートをして参ります。 看板やカッティングシートの製作に関する『企画・デザイン・製作・施工』を 自社で一貫してサービスをご提供させていただく事で、中」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社宮崎製作所,B,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kanban-style.com/company_info.html"", ""text"": ""取引銀行 三菱東京UFJ銀行 守山支店 東春信用金庫 志段味支店 十六銀行 多治見駅前支店 ■ 会社概要 重軽看板の設計・製作・施工 店舗改装の設計・施工 展示会の企画・施工 懸垂幕・横断幕・のぼりの製作 大型インクジェット出力サービス ■ 主要取引先 愛知県・愛知県住宅供給公社・愛知県道路公社""}, {""url"": ""https://www.kanban-style.com/company_info.html"", ""text"": ""ーン カッティングマシーン(ミマキCG-130FX)・PC 4台 昭和42年に「ライトデザイン」を設立し様々な広告デザインを手掛け、昭和45年「宮崎工芸」として、広告サイン・店舗改装・展示会の立案・設計から施工までを行うようになりました。平成7年に法人化し、現在の「(株)宮崎製作所」となりま""}]",https://www.kanban-style.com/company_info.html,info@kanban-style.com,ADD_ON_HUB,2026-08-27T16:08:15,,unknown,0527362300,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/8180001042553,MEOハブ候補,signal_only,https://www.kanban-style.com/,20260827-service-pages-v4,公式ページで「取引銀行 三菱東京UFJ銀行 守山支店 東春信用金庫 志段味支店 十六銀行 多治見駅前支店 ■ 会社概要 重軽看板の設計・製作・施工 店舗改装の設計・施工 展示会の企画・施工 懸垂幕・横断幕・のぼりの製作 大型インクジェット出力サービス ■ 主要取引先 愛知県・愛知県住」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社寒山,B,https://www.kanzan.jp/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kanzan.jp/about/"", ""text"": "" 10,000,000円 代表取締役 村上克彦 スタッフ数(契約スタッフ含む) 10名(2021年9月現在) 広告企画・制作、動画企画・制作、webサイト企画・制作、グラフィックデザイン制作、雑誌/広報誌等の編集・制作、CI VI開発、 販促キャンペーン企画・制作、店舗スペース開発、ツール(小""}, {""url"": ""https://www.kanzan.jp/about/"", ""text"": ""締役 村上克彦 スタッフ数(契約スタッフ含む) 10名(2021年9月現在) 広告企画・制作、動画企画・制作、webサイト企画・制作、グラフィックデザイン制作、雑誌/広報誌等の編集・制作、CI VI開発、 販促キャンペーン企画・制作、店舗スペース開発、ツール(小物)企画・制作、各種映像制作、メディア開""}]",https://www.kanzan.jp/about/,,ADD_ON_HUB,2026-08-27T16:03:14,,unknown,0354562401,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/1011001067299,MEOハブ候補,signal_only,https://www.kanzan.jp/,20260827-service-pages-v3,"公式ページで「 10,000,000円 代表取締役 村上克彦 スタッフ数(契約スタッフ含む) 10名(2021年9月現在) 広告企画・制作、動画企画・制作、webサイト企画・制作、グラフィックデザイン制作、雑誌/広報誌等の編集・制作、CI VI開発、 販促キャンペーン企画・制作、店舗」を確認。MEOの追加提案候補（外注意向・採算は未確認）。"
,株式会社川島商会,B,https://www.kawashima-s.com/contact/,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.kawashima-s.com/company/"", ""text"": ""ットティッシュ・シール・メモ帳・ パンフレット・フライヤー・Tシャツ・特殊印刷・名札・オリジナルカレンダーなど販売促進品の企画・デザインから印刷までお届けします。 社員紹介 弊社は1984年に設立し、おかげさまで現在のインターネットショップ「川島通販」を展開するまでに至りました。 当初のライター印刷から始""}, {""url"": ""https://www.kawashima-s.com/company/"", ""text"": ""ットティッシュ・シール・メモ帳・ パンフレット・フライヤー・Tシャツ・特殊印刷・名札・オリジナルカレンダーなど販売促進品の企画・デザインから印刷までお届けします。 社員紹介 弊社は1984年に設立し、おかげさまで現在のインターネットショップ「川島通販」を展開するまでに至りました。 当初のライター印刷から始""}]",https://www.kawashima-s.com/company/,,ADD_ON_HUB,2026-08-27T16:08:18,,unknown,0534554616,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/9080401001358,MEOハブ候補,signal_only,https://www.kawashima-s.com/,20260827-service-pages-v4,公式ページで「ットティッシュ・シール・メモ帳・ パンフレット・フライヤー・Tシャツ・特殊印刷・名札・オリジナルカレンダーなど販売促進品の企画・デザインから印刷までお届けします。 社員紹介 弊社は1984年に設立し、おかげさまで現在のインターネットショップ「川島通販」を展開するまでに至」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,株式会社帆風,B,https://www.vanfu.co.jp/inquiry/?inquiry_kind=0,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.vanfu.co.jp/"", ""text"": ""見本帳 Web編集サービス デザインテンプレート 学生印刷プロジェクト 推し活グッズ特集 インサツコラム 学会ポスター印刷 そっくり名刺・そっくり封筒 製版用フイルム&印画紙 データサポートダイヤル 画面共有サポート おた助 データ修正無料サービス サイトからのお知らせ 2026/08/19""}, {""url"": ""https://www.vanfu.co.jp/"", ""text"": "" 即日・当日サービス 【最速2時間】即日・当日印刷 【最速2時間】即日・当日名刺印刷 【最速2時間】即日・当日チラシ印刷 即日・当日ポストカード印刷(店舗受取) 即日・当日カード印刷(店舗受取) 即日・当日ポスター印刷/インクジェット出力(店舗受取) 即日・当日パネル印刷(店舗受取) 即日""}, {""url"": ""https://www.vanfu.co.jp/"", ""text"": ""間】即日・当日チラシ印刷 即日・当日ポストカード印刷(店舗受取) 即日・当日カード印刷(店舗受取) 即日・当日ポスター印刷/インクジェット出力(店舗受取) 即日・当日パネル印刷(店舗受取) 即日・当日印刷(東京23区配送) 即日・当日チラシ印刷(東京23区) 即日・当日名刺印刷(東京23区)""}, {""url"": ""https://www.vanfu.co.jp/"", ""text"": ""インクジェット出力(店舗受取) 即日・当日パネル印刷(店舗受取) 即日・当日印刷(東京23区配送) 即日・当日チラシ印刷(東京23区) 即日・当日名刺印刷(東京23区) 即日・当日封筒印刷(東京23区) 即日・当日ポストカード印刷(東京23区) 即日・当日ポスター印刷(東京23区) 即日・""}, {""url"": ""https://www.vanfu.co.jp/"", ""text"": ""名刺印刷(東京23区) 即日・当日封筒印刷(東京23区) 即日・当日ポストカード印刷(東京23区) 即日・当日ポスター印刷(東京23区) 即日・当日ポスター印刷/インクジェット出力(東京23区) 即日・当日パネル印刷(東京23区) 印刷サービス チラシ印刷・フライヤー印刷 チラシ印刷・フライ""}]",https://www.vanfu.co.jp/,,ADD_ON_HUB,2026-08-27T15:46:50,,unknown,,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/1011101019654,MEOハブ候補,signal_only,https://www.vanfu.co.jp/,20260827-service-pages-v2,ショップ用品や販促・イベント用ノベルティ等を顧客向けに制作販売。自社店舗での受取案内を顧客店舗の証拠とは扱わない。 MEO追加提案または外部運用協力の候補。ただし採用意向・採算・案件数は未確認。
,株式会社教通,B,https://www.iandk.co.jp/contact.html,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.iandk.co.jp/"", ""text"": ""間でネット上の風評・誹謗対策を致します。 詳細はこちら 2021.5.17 マーケティングソリューション部が【MEO対策】(Googleマップ上位表示化)ビジネスを始めました。 資料はこちら 2021.5.14 「緊急事態宣言」延長に伴い弊社では更に5月31日まで、社員の交代勤務を延長させ""}, {""url"": ""https://www.iandk.co.jp/"", ""text"": ""カー/ヨガ教室/本品化粧室設置 携帯サイト運営会社/イベント用配布物アッセンブリ 2017.06~ 介護施設/チラシ制作 酒造会社/CS通販CM出稿 家庭向けサービス/郵便局/ポスター掲出 旅行会社/遊具施設/ツアーチラシ配布 日用品消費財メーカー/スパ・サロン/スプレー本品設置 日用品消""}, {""url"": ""https://www.iandk.co.jp/"", ""text"": ""稚園保育園サンプリング 家庭用品トイレタリーメーカー 食洗機専用洗剤 不動産物件ルートサンプリング 介護施設 チラシ印刷 雑貨販売会社 香り系雑貨 女性誌広告出稿 酒造会社 CS番組広告出稿 食品メーカー ヨーグルト グルメイベントでのブース出展サンプリング 食品メーカー ヨーグルト 温浴""}, {""url"": ""https://www.iandk.co.jp/"", ""text"": ""リーム試供品 医療機関サンプリング プリペイドカード新規入会促進 プリクラ関連施設でのイベント実施 介護施設 チラシ印刷 酒造会社 CS番組広告出稿 食品メーカー ヨーグルト グルメイベントでのブース出展サンプリング 食品メーカー ヨーグルト 温浴施設ルートサンプリング 2016.10~ ""}, {""url"": ""https://www.iandk.co.jp/"", ""text"": ""サンプリング 証券会社 大学書籍袋チラシ封入 通信教育 大学書籍袋チラシ封入 介護施設 サービス紹介チラシ -チラシ印刷 不動産会社 郵便局 ポスター掲出 製薬メーカー 小学校虫よけ対策出張講座 食品メーカー ヨーグルト 温浴施設ルートサンプリング 酒造会社 CS放送 通販CM出稿 201""}]",https://www.iandk.co.jp/,kyotsu@iandk.co.jp,ADD_ON_HUB,2026-08-27T15:59:45,,unknown,,unknown,,EVIDENCE_CHECKED,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。",200,https://houjin.goo.to/corporations/8010401007899,MEOハブ候補,signal_only,https://www.iandk.co.jp/,20260827-service-pages-v2,公式トップで、現行のルートサンプリング、キャンプ場・夏祭り等の販促相談、配信広告出稿の対応を確認。販促支援にMEOを追加する提案候補。過去のMEO開始告知だけで現在の外注需要は判断せず、外注意向・採算は未確認。
