_row,_row,company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分,検出ワード,official_name,name_source,audit_state,audit_reason,category,evidence,resolved_url
229,229,IDEA株式会社採用サイト,https://recruit.ideajapan.com,〒541-0042 大阪府大阪市中央区今橋2,06-6121-2027,,,,,,,,,,,,,株式会社採用サイト,root_jsonld,exclude,target_service_unconfirmed,,,https://recruit.ideajapan.com
230,230,株式会社七保,https://www.nanaho.co.jp,〒400-0813 山梨県甲府市向町 2,055-222-7001,,https://www.nanaho.co.jp/contact/,,,,,,,,,,,株式会社七保,existing,exclude,target_service_unconfirmed,,,https://www.nanaho.co.jp
231,231,株式会社 楽将,https://www.xn--pet362a.com,〒007-0803 北海道札幌市東区東苗穂3,011-887-0069,,https://www.xn--pet362a.com/top/,,,,,,,,,,,株式会社 楽将,company_label,exclude,target_service_unconfirmed,,,https://www.xn--pet362a.com
232,232,㈱ビッグバングループ,https://bigbang-group.jimdofree.com,〒980-0803 宮城県仙台市青葉区国分町2,022-224-7751,,https://bigbang-group.jimdofree.com/お問い合わせ/,,,,,,,,,,,株式会社ビッグバングループ,company_label,exclude,target_service_unconfirmed,,,https://bigbang-group.jimdofree.com
233,233,有限会社HAPPY ISLAND(ハッピー アイランド),https://www.jtua.or.jp,〒101-0031 東京都千代田区東神田2,03-5820-2071,,https://www.jtua.or.jp/about/contact/,,,,,,,,,,,有限会社HAPPY,existing,exclude,target_service_unconfirmed,,,https://www.jtua.or.jp
234,234,2023 ORIS Inc,https://roomonearth.org,〒939-8003 富山県富山市西公文名町3,076-481-8032,,https://roomonearth.org/contact/,,,,,,,,,,,有限会社 オリス,company_label,exclude,target_service_unconfirmed,,,https://roomonearth.org
235,235,ミツイコーポレーション株式会社,https://www.mitsui-corp.co.jp,〒420-0803 静岡県静岡市葵区千代田6,054-261-3185,,https://www.mitsui-corp.co.jp/contact/,,,,,,,,,,,株式会社 創業,company_label,exclude,target_service_unconfirmed,,,https://www.mitsui-corp.co.jp
236,236,デザインハウスPR株式会社,https://dp-solution.net,〒400-0118 山梨県甲斐市竜王1,055-287-6198,,https://dp-solution.net/why_choose_us/high_performance.html,,,,,,,,,,,株式会社 ハイグレード,company_label,exclude,target_service_unconfirmed,,,https://dp-solution.net
237,237,"2025 サンプロ不動産株式会社 co.,ltd All rights reserverd.",https://www.sunpro-estate.jp,〒399-0036 長野県松本市村井町南4,0120-503-650,,https://www.sunpro-estate.jp/contact/sell#form,,,,,,,,,,,株式会社 co,existing,exclude,target_service_unconfirmed,,,https://www.sunpro-estate.jp
238,238,株式会社デザインオフィス・スイッチ,https://design-switch.jp,〒320-0844 栃木県宇都宮市菊水町6,028-601-4144,,,,,,,,,,,,,株式会社デザインオフィス・スイッチ,company_jsonld,exclude,target_service_unconfirmed,,,https://design-switch.jp
239,239,株式会社ビッグファイブ,https://www.bigfive.jp,〒108-0075 東京都港区港南2,03-6450-3341,,https://www.bigfive.jp/contact/,,,,,,,,,,,株式会社ビッグファイブ,company_label,exclude,target_service_unconfirmed,,,https://www.bigfive.jp
240,240,株式会社グリーンメチル,https://greenmethyl.com,〒330-0854 埼玉県さいたま市大宮区桜木町1,,,https://greenmethyl.com/contact/,,,,,,,,,,,株式会社グリーンメチル,company_label,exclude,target_service_unconfirmed,,,https://greenmethyl.com
241,241,東葉アメニティ株式会社,https://toyoamenity.co.jp,〒274-0825 千葉県船橋市前原西7,047-478-1040,,https://toyoamenity.co.jp/contact,,,,,,,,,,,東葉アメニティ株式会社,existing_english,exclude,target_service_unconfirmed,,,https://toyoamenity.co.jp
242,242,日商メディカル株式会社,https://nissho-medical.com,〒556-0011 大阪府大阪市浪速区難波中3,06-4396-6072,,https://nissho-medical.com/contact/,,,,,,,,,,,日商メディカル株式会社,existing_english,exclude,target_service_unconfirmed,,,https://nissho-medical.com
243,243,株式会社 CSA不動産,https://csa-re.co.jp,〒420-0857 静岡県静岡市葵区 御幸町3,054-205-1212,,https://csa-re.co.jp/contact/,,,,,,,,,,,株式会社CSA不動産,company_label,exclude,primary_industry_mismatch,,,https://csa-re.co.jp
244,244,2015 INSENSE MUSIC WORKS INC. All Rights Reserved.,https://www.insense.co.jp,〒108-0073 東京都港区三田5,03-3453-5699,,https://www.insense.co.jp/contact/,,,,,,,,,,,株式会社インセンス,company_label,exclude,target_service_unconfirmed,,,https://www.insense.co.jp
245,245,2023 AIR WATER HOKKAIDO INC. All Rights Reserved.,https://airwater-souen.jp,〒060-0008 北海道札幌市中央区北8,,,https://airwater-souen.jp/contact/,,,,,,,,,,,AIR WATER HOKKAIDO INC,existing_english,exclude,target_service_unconfirmed,,,https://airwater-souen.jp
246,246,株式会社北海道住宅通信社,https://www.juu-tsuu.jp,〒003-0023 北海道札幌市白石区南郷通6,011-211-8064,,https://www.juu-tsuu.jp/contact/,,,,,,,,,,,株式会社北海道住宅通信社,company_label,exclude,primary_industry_mismatch,,,https://www.juu-tsuu.jp
247,247,LIFE QUARTET.Inc,https://lifequartet.jp,〒514-0004 三重県津市栄町三丁目,059-253-8826,,https://lifequartet.jp/media/3626/,,,,,,,,,,,株式会社LIFE,company_label,exclude,target_service_unconfirmed,,,https://lifequartet.jp
248,248,株式会社パソナ農援隊,https://chiikishigen-renkei.jp,〒107-0062 東京都港区南青山三丁目,,,https://chiikishigen-renkei.jp/contact,,,,,,,,,,,株式会社パソナ農援隊,existing,exclude,target_service_unconfirmed,,,https://chiikishigen-renkei.jp
249,249,キッチンテクノ株式会社 KITCHEN TECHNO CORPORATION,https://www.kitchen-t.co.jp,〒162-0052 東京都新宿区戸山3,03-5285-3301,,https://www.kitchen-t.co.jp/contact/,,,,,,,,,,,株式会社 KITCHEN,company_label,exclude,target_service_unconfirmed,,,https://www.kitchen-t.co.jp
250,250,nattoku住宅株式会社,https://arc-style.co.jp,〒416-0952 静岡県富士市青葉町5,0545-62-7119,,https://arc-style.co.jp/inquiry/,,,,,,,,,,,nattoku住宅株式会社,existing_english,exclude,target_service_unconfirmed,,,https://arc-style.co.jp
251,251,株式会社 家元,https://kanazawaiemoto.jp,〒920-0061 石川県金沢市問屋町1,076-238-0201,,https://kanazawaiemoto.jp/contact/#request,,,,,,,,,,,株式会社 家元,company_label,exclude,target_service_unconfirmed,,,https://kanazawaiemoto.jp
252,252,TAD株式会社 福井の店舗・住宅設計施工,https://tad-inc.jimdoweb.com,〒910-0067 福井県福井市新田塚1,0776-60-1144,,https://tad-inc.jimdoweb.com/inquiry/,,,,,,,,,,,株式会社 福井の店舗・住宅設計施工,existing,exclude,primary_industry_mismatch,,,https://tad-inc.jimdoweb.com
253,253,株式会社信州未来づくりカンパニー,https://shinshu.miraidukuri.jp,〒390-1501 長野県松本市安曇大野田1,0263-94-2323,,,,,,,,,,,,,株式会社信州未来づくりカンパニー,company_label,exclude,target_service_unconfirmed,,,https://shinshu.miraidukuri.jp
254,254,株式会社 古川ちいきの総合研究所,https://chiikino.jp,〒532-0011 大阪府大阪市淀川区西中島4,06-6829-7276,,https://chiikino.jp/contact/?kind=lecture,,,,,,,,,,,株式会社古川ちいきの総合研究所,company_jsonld,exclude,weak_incidental_keyword,,,https://chiikino.jp
255,255,株式会社アゲート,https://agate.work,〒310-0015 茨城県水戸市宮町1,029-350-2932,,https://agate.work/contact/,,,,,,,,,,,株式会社 アゲート,company_label,exclude,target_service_unconfirmed,,,https://agate.work
256,256,株式会社歯科サポート,https://shikasapo.net,〒276-0031 千葉県八千代市八千代台北６,03-6823-2358,,https://shikasapo.net/company/#tel-point,,,,,,,,,,,株式会社歯科サポート,company_label,exclude,target_service_unconfirmed,,,https://shikasapo.net
257,257,ナックハウスパートナー株式会社,https://www.acehome.co.jp,〒160-0022 東京都新宿区新宿1,03-5944-0830,,https://www.acehome.co.jp/contact,,,,,,,,,,,ナックハウスパートナー株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.acehome.co.jp
258,258,サントリーマーケティング＆コマース株式会社,https://www.inshokuten-youhin.jp,〒104-6231 東京都中央区晴海1,0120-599-310,,,,,,,,,,,,,サントリーマーケティング＆コマース株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.inshokuten-youhin.jp
259,259,株式会社鶴と学び,https://tsurutomanabi.com,〒305-0047 茨城県つくば市千現2,,,https://tsurutomanabi.com/contact/,,,,,,,,,,,株式会社鶴と学び,company_jsonld,exclude,target_service_unconfirmed,,,https://tsurutomanabi.com
260,260,株式会社栃木ブレックス,https://www.utsunomiyabrex.com,〒320-0066 栃木県宇都宮市駒生2,028-612-6735,,https://www.utsunomiyabrex.com/inquiry/,,,,,,,,,,,株式会社栃木ブレックス,company_label,exclude,target_service_unconfirmed,,,https://www.utsunomiyabrex.com
261,261,株式会社静和堂,https://www.seiwado.co.jp,〒151-0053 東京都渋谷区代々木3,03-3370-7181,,https://www.seiwado.co.jp/toiawase/,,,,,,,,,,,株式会社静和堂,existing,exclude,target_service_unconfirmed,,,https://www.seiwado.co.jp
262,262,株式会社アイデン,https://aiden-one.com,〒370-0075 群馬県高崎市筑縄町6,,,https://aiden-one.com/contact,,,,,,,,,,,株式会社アイデン,company_label,exclude,target_service_unconfirmed,,,https://aiden-one.com
263,263,INOMARKETINO INC. ALL RIGHTS RESEARVED.,https://inomarketino.com,〒150-0045 東京都渋谷区神泉町1,03-4231-9201,,https://inomarketino.com/network/rengo-branding-network,,,,,,,,,,,INOMARKETINO INC. ALL RIGHTS RESEARVED,existing_english,exclude,weak_incidental_keyword,,,https://inomarketino.com
264,264,2026 © Creww Inc.,https://creww.me,〒150-0043 東京都渋谷区道玄坂2,03-6455-1816,,https://creww.me/contact/,,,,,,,,,,,Creww Inc,existing_english,exclude,target_service_unconfirmed,,,https://creww.me
265,265,合同会社ＧＭＩセミナー事業部（埼玉県さいたま市）,https://gmi-workshop.jimdofree.com,〒336-0926 埼玉県さいたま市緑区東浦和7,048-764-8911,,https://gmi-workshop.jimdofree.com/お問い合わせ/,,,,,,,,,,,合同会社ＧＭＩセミナー事業部（埼玉県さいたま市,existing,exclude,weak_incidental_keyword,,,https://gmi-workshop.jimdofree.com
266,266,株式会社ARTECS（アルテクス）,https://www.advance1997.co.jp,〒114-0024 東京都北区西ケ原4,048-978-7942,,https://www.advance1997.co.jp/contact/,,,,,,,,,,,株式会社ARTECS,existing,exclude,target_service_unconfirmed,,,https://www.advance1997.co.jp
267,267,ホワイトエッセンス株式会社,https://www.whiteessence.co.jp,〒150-0002 東京都渋谷区渋谷 3,03-6434-1331,,https://www.whiteessence.co.jp/contact/,,,,,,,,,,,ホワイトエッセンス株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.whiteessence.co.jp
268,268,株式会社東横インIT集客ソリューション,https://www.toyokoinn-itshuukyaku.com,〒144-0054 東京都大田区新蒲田1,03-5711-7400,,https://www.toyokoinn-itshuukyaku.com/contact/,,,,,,,,,,,株式会社東横インIT集客ソリューション,company_jsonld,exclude,target_service_unconfirmed,,,https://www.toyokoinn-itshuukyaku.com
269,269,株式会社 丸ヨ池内,https://www.ikeuchigroup.com,〒060-0061 北海道札幌市中央区南1,011-281-6160,,https://www.ikeuchigroup.com/contact/,,,,,,,,,,,株式会社 丸ヨ池内,existing,exclude,target_service_unconfirmed,,,https://www.ikeuchigroup.com
270,270,2019年 4月 インパクトホールディングス株式会社へ商号変更,https://field.impact-h.co.jp,〒107-6023 東京都港区赤坂1,03-6636-0957,,https://field.impact-h.co.jp/contact/,,,,,,,,,,,株式会社へ商号変更,existing,exclude,weak_incidental_keyword,,,https://field.impact-h.co.jp
271,271,称 株式会社インテージテクノスフィア,https://www.intage-technosphere.co.jp,〒188-0001 東京都西東京市谷戸町2,042-423-1156,,https://www.intage-technosphere.co.jp/contact/,,,,,,,,,,,株式会社インテージテクノスフィア,existing,exclude,target_service_unconfirmed,,,https://www.intage-technosphere.co.jp
272,272,株式会社郡中トラベル,https://gunchu-t.co.jp,〒963-0101 福島県郡山市安積町日出山1,024-953-4887,,https://gunchu-t.co.jp/_contact/,,,,,,,,,,,株式会社郡中トラベル,company_label,exclude,target_service_unconfirmed,,,https://gunchu-t.co.jp
273,273,東京中小企業投資育成株式会社,https://www.sbic.co.jp,〒150-0002 東京都渋谷区渋谷3,03-5469-1811,,https://www.sbic.co.jp/contact/,,,,,,,,,,,東京中小企業投資育成株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.sbic.co.jp
274,274,株式会社リライト,https://c.re-write.co.jp,〒184-0002 東京都小金井市梶野町5,03-5368-0297,,https://c.re-write.co.jp/contact/,,,,,,,,,,,株式会社リライト,company_label,exclude,target_service_unconfirmed,,,https://c.re-write.co.jp
275,275,廣川株式会社,https://hirokawa.holdings,〒411-0858 静岡県三島市中央町3,049-293-5205,,https://hirokawa.holdings/contact/,,,,,,,,,,,廣川株式会社,existing_english,exclude,target_service_unconfirmed,,,https://hirokawa.holdings
276,276,2013-2026 FYEO BRAIN inc.,https://fyeo-brain.com,〒101-0054 東京都千代田区神田錦町2,03-5879-2213,,https://fyeo-brain.com/contact/,,,,,,,,,,,株式会社フィーオ・ブレイン,company_label,exclude,target_service_unconfirmed,,,https://fyeo-brain.com
277,277,"静岡ブルーレヴズ株式会社 (SHIZUOKA BlueRevs Co., Ltd. )",https://www.shizuoka-bluerevs.com,〒438-0071 静岡県磐田市今之浦３,050-3354-0315,,https://www.shizuoka-bluerevs.com/contact,,,,,,,,,,,"静岡ブルーレヴズ株式会社 (SHIZUOKA BlueRevs Co., Ltd",existing_english,exclude,target_service_unconfirmed,,,https://www.shizuoka-bluerevs.com
278,278,位置情報マーケティングのシナラシステムズジャパン株式会社,https://cinarra.co.jp,〒105-7511 東京都港区海岸1,,,https://cinarra.co.jp/contact/,,,,,,,,,,,位置情報マーケティングのシナラシステムズジャパン株式会社,existing_english,exclude,target_service_unconfirmed,,,https://cinarra.co.jp
279,279,株式会社タナカ,https://www.tanakanet.co.jp,〒300-4115 茨城県土浦市藤沢3,03-3255-4880,,https://www.tanakanet.co.jp/contact/,,,,,,,,,,,株式会社タナカ,company_jsonld,exclude,target_service_unconfirmed,,,https://www.tanakanet.co.jp
280,280,合同会社アズーロ,https://azzuro.jp,〒060-0062 北海道札幌市中央区南2,,,https://azzuro.jp#contact,,,,,,,,,,,合同会社アズーロ,existing,exclude,target_service_unconfirmed,,,https://azzuro.jp
281,281,リロの賃貸 株式会社ナカミチ,https://www.e-nakamichi.co.jp,〒980-0802 宮城県仙台市青葉区二日町3,022-393-4661,,https://www.e-nakamichi.co.jp/info/page_114.html,,,,,,,,,,,株式会社ナカミチ,company_label,exclude,target_service_unconfirmed,,,https://www.e-nakamichi.co.jp
282,282,株式会社クリフ,https://c-r-f.jp,〒960-8053 福島県福島市三河南町1,024-531-8120,,https://c-r-f.jp/contact/,,,,,,,,,,,株式会社クリフ,company_jsonld,exclude,weak_incidental_keyword,,,https://c-r-f.jp
283,283,株式会社マーケッティングインターナショナル,https://mkt-int.co.jp,〒160-0011 東京都新宿区若葉1,03-3357-7707,,https://mkt-int.co.jp/お問合せ/,,,,,,,,,,,株式会社マーケッティングインターナショナル,company_label,exclude,target_service_unconfirmed,,,https://mkt-int.co.jp
284,284,株式会社マツザキ,https://www.1887.co.jp,〒350-1156 埼玉県川越市中福5,049-243-4022,,,,,,,,,,,,,株式会社マツザキ,company_jsonld,exclude,target_service_unconfirmed,,,https://www.1887.co.jp
285,285,株式会社エイトノットアンドカンパニー,https://www.gyxis.jp,〒107-0051 東京都港区元赤坂1,0800-800-9710,,https://www.gyxis.jp/contact/index.php,,,,,,,,,,,株式会社 英文表記,company_label,exclude,target_service_unconfirmed,,,https://www.gyxis.jp
286,286,ナガセキトーヨー住器株式会社,https://www.nagaseki.jp,〒408-0021 山梨県北杜市長坂町長坂上条2,0551-32-3511,,https://www.nagaseki.jp/contact/,,,,,,,,,,,ナガセキトーヨー住器株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.nagaseki.jp
287,287,(C) GALLERIA NISM Inc. All Rights Reserved.,https://www.galleria-nism.com,〒370-0035 群馬県高崎市柴崎町1,027-381-8211,,https://www.galleria-nism.com/contact/,,,,,,,,,,,株式会社ギャレリア・ニズム,company_label,exclude,target_service_unconfirmed,,,https://www.galleria-nism.com
288,288,株式会社壱福,https://www.ichi-fuku.jp,〒277-0872 千葉県柏市十余二3,0471-97-5399,,https://www.ichi-fuku.jp/contact,,,,,,,,,,,株式会社壱福,company_label,exclude,target_service_unconfirmed,,,https://www.ichi-fuku.jp
289,289,運営：株式会社ファングリー（〒150-0036 東京都渋谷区南平台町15-13 帝都渋谷ビル 5F）,https://enpreth.jp,〒150-0036 東京都渋谷区南平台町1,,,https://enpreth.jp/contact/,,,,,,,,,,,株式会社ファングリー,existing,exclude,weak_incidental_keyword,,,https://enpreth.jp
290,290,株式会社アサプリ ルースター事業部,https://www.rooster.co.jp,〒103-0012 東京都中央区日本橋堀留町2,03-3669-3790,,https://www.rooster.co.jp#Contact,,,,,,,,,,,株式会社アサプリ,company_label,exclude,target_service_unconfirmed,,,https://www.rooster.co.jp
291,291,株式会社ドゥ・ハウス,https://newscast.jp,〒105-0004 東京都港区新橋1,,,,,,,,,,,,,,株式会社ドゥ・ハウス,existing,exclude,target_service_unconfirmed,,,https://newscast.jp
292,292,(C) 2020 ECOLA inc.,https://ecola.co.jp,〒980-0821 宮城県仙台市青葉区春日町9,022-395-4131,,https://ecola.co.jp/contact/,,,,,,,,,,,株式会社エコラ,company_label,exclude,target_service_unconfirmed,,,https://ecola.co.jp
293,293,株式会社 グロースアーキテクト,https://growth-architect.co.jp,〒370-0813 群馬県高崎市本町4,027-395-0506,,https://growth-architect.co.jp/inquiry/,,,,,,,,,,,株式会社 グロースアーキテクト,company_label,exclude,target_service_unconfirmed,,,https://growth-architect.co.jp
294,294,株式会社佐野組,https://sanogumi.net,〒919-1513 福井県三方上中郡若狭町三田2,0770-64-1752,,https://sanogumi.net/publics/index/73/,,,,,,,,,,,株式会社佐野組,company_jsonld,exclude,target_service_unconfirmed,,,https://sanogumi.net
295,295,株式会社LOCAS,https://locas.co.jp,〒380-0928 長野県長野市若里2,026-217-4502,,https://locas.co.jp/contact,,,,,,,,,,,株式会社LOCAS,existing,exclude,weak_incidental_keyword,,,https://locas.co.jp
296,296,株式会社ジャパンヘナ,https://j-henna.com,〒150-0022 東京都渋谷区恵比寿南 1,03-3794-6992,,,,,,,,,,,,,株式会社ジャパンヘナ,existing,exclude,target_service_unconfirmed,,,https://j-henna.com
297,297,晃南印刷株式会社,https://tochigi.job-start.jp,〒163-0523 東京都新宿区西新宿1,028-612-7530,,https://tochigi.job-start.jp/published/#form,,,,,,,,,,,晃南印刷株式会社,existing_english,exclude,target_service_unconfirmed,,,https://tochigi.job-start.jp
298,298,株式会社 光美容化学,http://www.hikari-b.co.jp,〒036-8001 青森県弘前市代官町2,0172-36-1234,,http://www.hikari-b.co.jp/contact/,,,,,,,,,,,株式会社 光美容化学,company_label,exclude,target_service_unconfirmed,,,http://www.hikari-b.co.jp
299,299,MEホールディングス株式会社,https://www.megroup-2.jp,〒330-0063 埼玉県さいたま市浦和区高砂1,0120-530-077,,https://www.megroup-2.jp/inquiry.php,,,,,,,,,,,MEホールディングス株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.megroup-2.jp
300,300,株式会社アクティバル,https://1969actival.jp,〒343-0845 埼玉県越谷市南越谷5,048-985-0390,,https://1969actival.jp/inquiry?inquiry_id=1&inquiry_type=contents,,,,,,,,,,,株式会社アクティバル,company_label,exclude,target_service_unconfirmed,,,https://1969actival.jp
301,301,山見インテグレーター株式会社,https://yico.co.jp,〒227-0048 神奈川県横浜市青葉区 柿の木台1,090-3206-8335,,https://yico.co.jp/contact/,,,,,,,,,,,山見インテグレーター株式会社,existing_english,exclude,target_service_unconfirmed,,,https://yico.co.jp
302,302,株式会社NENGO,https://nengo.jp,〒213-0001 神奈川県川崎市高津区溝口2,,,https://nengo.jp/contact/owner/,,,,,,,,,,,,,exclude,non_official_host,,,
303,303,株式会社ウェルビーイングラボ,https://be-readysapporo.com,〒064-0824 北海道札幌市中央区北4,,,https://be-readysapporo.com/contact/,,,,,,,,,,,株式会社ウェルビーイングラボ,existing,exclude,target_service_unconfirmed,,,https://be-readysapporo.com
304,304,株式会社e-デザイン空間福島ギャラリー 〒969-1404 福島県二本松市油井字八軒45（株）鐵扇屋内,https://esthome.jp,〒969-1404 福島県二本松市油井字八軒4,0243-24-1600,,https://esthome.jp/contact/,,,,,,,,,,,株式会社e-デザイン空間福島ギャラリー,existing,exclude,target_service_unconfirmed,,,https://esthome.jp
305,305,株式会社IDEAL(イデアル). All rights reserved.,https://ideal-co.jp,〒950-0087 新潟県新潟市中央区東大通2,025-250-5339,,https://ideal-co.jp/contact/,,,,,,,,,,,株式会社 イデアル,company_label,exclude,target_service_unconfirmed,,,https://ideal-co.jp
306,306,株式会社横倉本店 All Rights Reserved.,https://yokokura-uc.jp,〒321-0911 栃木県宇都宮市問屋町3,028-656-7777,,https://yokokura-uc.jp/contact/,,,,,,,,,,,株式会社横倉本店,company_jsonld,exclude,target_service_unconfirmed,,,https://yokokura-uc.jp
307,307,株式会社アスクリエイト,https://www.asuxcreate.co.jp,〒002-0854 北海道札幌市北区屯田4,,,https://www.asuxcreate.co.jp/corporate/contact-corp.html,,,,,,,,,,,株式会社アスクリエイト,company_label,exclude,target_service_unconfirmed,,,https://www.asuxcreate.co.jp
308,308,1974年 5月 資本金2千万円に増資、商号を伊豆商事株式会社に変更,http://www.izus.co.jp,〒130-0023 東京都墨田区立川3,03-3634-1531,,http://www.izus.co.jp/contact/,,,,,,,,,,,年 5月 資本金2千万円に増資、商号を伊豆商事株式会社に変更,existing_english,exclude,target_service_unconfirmed,,,http://www.izus.co.jp
309,309,"Crypton Future Media, INC.",https://www.crypton.co.jp,〒060-0003 北海道札幌市中央区北三条西4,,,https://www.crypton.co.jp/cfm/inquiry-aboutus_en,,,,,,,,,,,"Crypton Future Media, INC",existing_english,exclude,target_service_unconfirmed,,,https://www.crypton.co.jp
310,310,株式会社システムサポートホールディングス,https://www.sts-hd.co.jp,〒920-0853 石川県金沢市本町1,,,https://www.sts-hd.co.jp/ir/inquiry/,,,,,,,,,,,株式会社システムサポートホールディングス,existing,exclude,target_service_unconfirmed,,,https://www.sts-hd.co.jp
311,311,ナイスモバイル株式会社,https://nicemobile.jp,〒399-0033 長野県松本市笹賀5,0263-87-2298,,https://nicemobile.jp/contact/,,,,,,,,,,,ナイスモバイル株式会社,existing_english,exclude,target_service_unconfirmed,,,https://nicemobile.jp
312,312,2026 casane tsumugu LLC,https://casane-tsumugu.jp,〒016-0831 秋田県能代市元町4,,,https://casane-tsumugu.jp/contact/,,,,,,,,,,,casane tsumugu LLC,existing_english,exclude,target_service_unconfirmed,,,https://casane-tsumugu.jp
313,313,エックスモバイル株式会社,https://www.x-repair.jp,〒963-8812 福島県郡山市松木町2,024-955-6656,,https://www.x-repair.jp/contact/,,,,,,,,,,,エックスモバイル株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.x-repair.jp
314,314,京福不動産株式会社,https://www.keifuku-re.com,〒910-0859 福井県福井市日之出3,0776-22-1890,,https://www.keifuku-re.com/contact/,,,,,,,,,,,株式会社 旧社名,company_label,exclude,target_service_unconfirmed,,,https://www.keifuku-re.com
315,315,TAKASAKI TERMINAL BUILDING 高崎ターミナルビル株式会社,https://www.takasakitb.co.jp,〒370-0849 群馬県高崎市八島町2,,,https://www.takasakitb.co.jp/underpass/,,,,,,,,,,,TAKASAKI TERMINAL BUILDING 高崎ターミナルビル株式会社,existing_english,exclude,weak_incidental_keyword,,,https://www.takasakitb.co.jp
316,316,株式会社ROA,https://roa-estate.com,〒070-8011 北海道旭川市神居１,0166-73-5217,,,,,,,,,,,,,株式会社ROA,existing,exclude,target_service_unconfirmed,,,https://roa-estate.com
317,317,シナジーメディア株式会社,https://www.synergymedia.co.jp,〒158-0094 東京都世田谷区玉川2,03-6432-7513,,https://www.synergymedia.co.jp/contact.html,,,,,,,,,,,シナジーメディア株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.synergymedia.co.jp
318,318,エクナ株式会社,https://www.echna.co.jp,〒020-0122 岩手県盛岡市みたけ三丁目,019-618-1234,,https://www.echna.co.jp/info/,,,,,,,,,,,エクナ株式会社,existing_english,exclude,target_service_unconfirmed,,,https://www.echna.co.jp
319,319,株式会社ソレイユ財産管理,https://soleil-creative-consulting.co.jp,〒943-0805 新潟県上越市木田2,025-546-7637,,https://soleil-creative-consulting.co.jp/contact,,,,,,,,,,,株式会社ソレイユ財産管理,existing,exclude,target_service_unconfirmed,,,https://soleil-creative-consulting.co.jp
320,320,CHEERS株式会社,https://100will100cheer.com,〒153-0051 東京都目黒区上目黒1,,,https://docs.google.com/forms/d/e/1FAIpQLSdqdBdK09E9CBxnDNZQ8339K8tJa1_uESGtOI_GuAxyiyg_zg/viewform,,,,,,,,,,,CHEERS株式会社,existing_english,exclude,weak_incidental_keyword,,,https://100will100cheer.com
321,321,（法人名称） 株式会社つなぐ,https://www.home.saitama-tsunagu.com,〒330-0063 埼玉県さいたま市浦和区高砂２,048-711-6852,,https://www.home.saitama-tsunagu.com/support/,,,,,,,,,,,株式会社つなぐ,existing,exclude,target_service_unconfirmed,,,https://www.home.saitama-tsunagu.com
322,322,株式会社ＴＡＫＵＭＩマネジメント,https://www.takumini-m.com,〒982-0032 宮城県仙台市太白区富沢西5,022-796-3466,,https://www.takumini-m.com/お問い合わせ/,,,,,,,,,,,株式会社ＴＡＫＵＭＩマネジメント,existing,exclude,weak_incidental_keyword,,,https://www.takumini-m.com
323,323,株式会社トライコード,https://tricode.co.jp,〒252-0205 神奈川県 相模原市中央区小山1,042-812-7728,,https://tricode.co.jp#ancInquiry,,,,,,,,,,,株式会社トライコード,company_label,exclude,weak_incidental_keyword,,,https://tricode.co.jp
324,324,シリウス株式会社,https://sirius2020.com,〒220-0012 神奈川県横浜市西区みなとみらい３,,,https://sirius2020.com/?page_id=250,,,,,,,,,,,シリウス株式会社,existing_english,exclude,target_service_unconfirmed,,,https://sirius2020.com
325,325,群栄興産株式会社 生・損保法人代理店,https://www.gunei.jp,〒370-0071 群馬県高崎市小八木町3,027-370-1077,,https://www.gunei.jp/contact,,,,,,,,,,,株式会社 生・損保法人代理店,company_label,exclude,target_service_unconfirmed,,,https://www.gunei.jp
326,326,株式会社Sensible Advisor ( センシブルアドバイザー),https://sensible-advisor.com,〒277-0005 千葉県柏市柏1,04-7114-3133,,https://sensible-advisor.com/contact/,,,,,,,,,,,株式会社Sensible,company_label,exclude,weak_incidental_keyword,,,https://sensible-advisor.com
327,327,(c)2024 CREAD Inc. All Rights Reserved.,https://www.gleam-grain-premium.com,〒105-0022 東京都港区海岸1,03-6857-0820,,https://www.gleam-grain-premium.com/contact/,,,,,,,,,,,株式会社クリード,company_label,exclude,target_service_unconfirmed,,,https://www.gleam-grain-premium.com
328,328,合同会社BPRサービス,https://bpr-s.jp,〒340-0155 埼玉県幸手市上高野2,050-3126-3226,,https://bpr-s.jp/contact/request/,,,,,,,,,,,合同会社BPRサービス,company_label,exclude,target_service_unconfirmed,,,https://bpr-s.jp
329,329,株式会社ローカルワイズ,https://www.localwise.co.jp,〒158-0083 東京都世田谷区奥沢6,03-3702-8980,,https://www.localwise.co.jp/contact,,,,,,,,,,,株式会社ローカルワイズ,company_label,exclude,target_service_unconfirmed,,,https://www.localwise.co.jp
