company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,,
株式会社スクロール,https://www.scroll360.jp,〒140-0002 東京都品川区東品川二丁目,,,https://www.scroll360.jp/inquiry/service/,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「スクロール」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.scroll360.jp | source:Webマーケ!2562,,,除外確定（上場企業）,,,
コムチュア株式会社,https://www.comture.com,〒550-0001 大阪府大阪市西区土佐堀2-2-4 土佐堀ダイビル9F,03-5745-9700,,https://www.comture.com/inquiry,"コムチュア株式会社
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

クラウドやAI、業務システム、セキュリティまで、
企業活動を支える領域の広さに圧倒されました。

特に、技術を導入するだけでなく、
顧客接点や業務改革、意思決定までつなげている点に、
長年の知見の厚みを感じます。

複雑な仕組みを現場で使える形へ落とし込む仕事に、
制作者として強い関心を持ちました。

サイト制作後も、
できれば継続してご支援を続けていきたい。
  
けれど今の社内リソースでは正直むずかしい。
そうしたお悩みはございませんでしょうか。
  
  
先に、この連絡の目的だけ申し上げます。
制作後の運用を担う外部パートナーとして、
一度ご検討いただけないかというご相談です。
  
お読みいただいたうえで、ご興味があれば
ご連絡いただけますと幸いです。
ピンとこなければ、そのまま閉じていただいて構いません。
  
  
私は制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を
専門にしております。
  
クリニックや飲食店、士業事務所など10社以上を、
継続してご支援させていただいております。
  
  
元システムエンジニアで、以前は制作会社様から年単位で
コーディングなどを受託させていただいておりました。
そのため制作現場の進め方も一通り分かるつもりです。
  
サイトが公開されてからの長いお付き合いを前提とした支援に、
現在は力を入れています。
  
  
制作会社様の「運用担当」として、実際にお引き受けしているのは以下です。
  
・ご提案資料の作成と、商談への同席・ご説明
・Googleビジネスプロフィールの日々の運用
　（投稿・口コミ対応・店舗情報の最適化）
・月次レポートの作成とご報告
・事業者さんからのご質問・ご相談への対応
  
  
ご提案の段階から同席し、運用が始まってからの
事業者さんとのやり取りも、責任を持って対応いたします。
  
必ずしも御社で専任の担当を立てていただかなくても、
進めていくこともできます。
  
あくまでも御社のご案件として、私が携わらせていただく形です。
  
  
また、運用を続けていると
「このページを追加したい」
「キャンペーン用のLPがほしい」
「LINEへの導線をつくりたい」といった
制作のご相談が実際に出てきます。
  
そうしたご相談も、すべて御社にお戻しします。
日々のやり取りの延長で、自然と生まれてくるご依頼です。
  
  
▼ ご支援先の事例
  
【歯科クリニック／関西】
オーナー確認がされておらず、低評価の口コミが入ったことをきっかけに
ご相談をいただきました。情報の最適化と口コミへの対応を進め、
最寄り駅＋業種の検索で上位表示を獲得しています。
  
・電話でのお問い合わせ　月71回 → 100回
・検索での表示回数　　　月384回 → 554回
・サイトへの遷移　　　　月49回 → 80回
（対策3ヶ月／前年同月比）
  
口コミ数と評価点も上がり、現在は予約が取りづらい状態が続いています。
  
  
【士業事務所／関西】
マップ上に「閉業」と表示されたままの状態からのご相談でした。
Googleへの修正申請と設定の最適化、定期的な情報更新を行っています。
  
・プロフィールの閲覧　月97回 → 142回
・ルート検索　　　　　月30回 → 70回
（対策2ヶ月）
  
  
その他の事例、対応内容、価格について、以下にてご確認いただけます。
https://jet-produce.com/lp/partner01/
  
  
ここまでお読みいただき、少しでもご興味をお持ちいただけましたら、
ご連絡いただけますと幸いです。
メッセージでも、Zoomでも、ご都合の良い方で対応いたします。
  
ご多用のところ、最後までお読みいただきありがとうございました。
何卒よろしくお願いいたします。
  
ーーーーー
  
ジェットプロデュース
代表：田中 克章
Email ：kansha@jet-produce.com
  
ーーーーー
  
追伸
事業者さんを、長い目で応援していける伴走者でありたいと思っています。
  
長くご一緒させていただくほど、その事業の伸びしろが分かってきますし、
困ったときにすぐ聞いていただける距離でいられれば、
お役に立てる場面もその分増えていきます。
  
Googleマップの運用は毎月少しずつ積み上げ、資産化していく仕事なので、
そうした関わり方がしやすい。そう考えて取り組んでいます。",2026-07-30T09:11:16.949185,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「コムチュア」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.comture.com/ir/stockinfo/ | source:シート1!16 | original_status:failed,,none,除外確定（上場企業）,,,
株式会社ジオコード,https://www.geo-code.co.jp,〒530-0011 大阪府大阪市北区大深町4-20 グランフロント大阪 タワーA 24F,03‐6274‐8081,,https://www.geo-code.co.jp/contact/,"株式会社ジオコード
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

SEOや広告、Web制作だけでなく、
SFAや勤怠管理まで、集客から受注後の業務を
一社で支えておられる点に圧倒されました。

マーケティングとセールステックを分けず、
企業活動の流れ全体を見て解決策を組み立てている。
その視野の広さが印象に残っています。

技術を点ではなく事業の流れとして扱う姿勢に、
強く惹かれました。

サイト制作後も、
できれば継続してご支援を続けていきたい。
  
けれど今の社内リソースでは正直むずかしい。
そうしたお悩みはございませんでしょうか。
  
  
先に、この連絡の目的だけ申し上げます。
制作後の運用を担う外部パートナーとして、
一度ご検討いただけないかというご相談です。
  
お読みいただいたうえで、ご興味があれば
ご連絡いただけますと幸いです。
ピンとこなければ、そのまま閉じていただいて構いません。
  
  
私は制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を
専門にしております。
  
クリニックや飲食店、士業事務所など10社以上を、
継続してご支援させていただいております。
  
  
元システムエンジニアで、以前は制作会社様から年単位で
コーディングなどを受託させていただいておりました。
そのため制作現場の進め方も一通り分かるつもりです。
  
サイトが公開されてからの長いお付き合いを前提とした支援に、
現在は力を入れています。
  
  
制作会社様の「運用担当」として、実際にお引き受けしているのは以下です。
  
・ご提案資料の作成と、商談への同席・ご説明
・Googleビジネスプロフィールの日々の運用
　（投稿・口コミ対応・店舗情報の最適化）
・月次レポートの作成とご報告
・事業者さんからのご質問・ご相談への対応
  
  
ご提案の段階から同席し、運用が始まってからの
事業者さんとのやり取りも、責任を持って対応いたします。
  
必ずしも御社で専任の担当を立てていただかなくても、
進めていくこともできます。
  
あくまでも御社のご案件として、私が携わらせていただく形です。
  
  
また、運用を続けていると
「このページを追加したい」
「キャンペーン用のLPがほしい」
「LINEへの導線をつくりたい」といった
制作のご相談が実際に出てきます。
  
そうしたご相談も、すべて御社にお戻しします。
日々のやり取りの延長で、自然と生まれてくるご依頼です。
  
  
▼ ご支援先の事例
  
【歯科クリニック／関西】
オーナー確認がされておらず、低評価の口コミが入ったことをきっかけに
ご相談をいただきました。情報の最適化と口コミへの対応を進め、
最寄り駅＋業種の検索で上位表示を獲得しています。
  
・電話でのお問い合わせ　月71回 → 100回
・検索での表示回数　　　月384回 → 554回
・サイトへの遷移　　　　月49回 → 80回
（対策3ヶ月／前年同月比）
  
口コミ数と評価点も上がり、現在は予約が取りづらい状態が続いています。
  
  
【士業事務所／関西】
マップ上に「閉業」と表示されたままの状態からのご相談でした。
Googleへの修正申請と設定の最適化、定期的な情報更新を行っています。
  
・プロフィールの閲覧　月97回 → 142回
・ルート検索　　　　　月30回 → 70回
（対策2ヶ月）
  
  
その他の事例、対応内容、価格について、以下にてご確認いただけます。
https://jet-produce.com/lp/partner01/
  
  
ここまでお読みいただき、少しでもご興味をお持ちいただけましたら、
ご連絡いただけますと幸いです。
メッセージでも、Zoomでも、ご都合の良い方で対応いたします。
  
ご多用のところ、最後までお読みいただきありがとうございました。
何卒よろしくお願いいたします。
  
ーーーーー
  
ジェットプロデュース
代表：田中 克章
Email ：kansha@jet-produce.com
  
ーーーーー
  
追伸
事業者さんを、長い目で応援していける伴走者でありたいと思っています。
  
長くご一緒させていただくほど、その事業の伸びしろが分かってきますし、
困ったときにすぐ聞いていただける距離でいられれば、
お役に立てる場面もその分増えていきます。
  
Googleマップの運用は毎月少しずつ積み上げ、資産化していく仕事なので、
そうした関わり方がしやすい。そう考えて取り組んでいます。",2026-07-30T10:15:29.560157,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「ジオコード」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.geo-code.co.jp/ir/stock/ | source:シート1!41 | original_status:failed,,none,除外確定（上場企業）,,,
株式会社GENOVA,https://genova.co.jp/,東京都渋谷区宇田川町10-3　Daiwa SHIBUYA EDGEビル5F（受付）、6F,,,https://genova.co.jp/contactform/,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「ＧＥＮＯＶＡ」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://genova.co.jp/ | source:シート1!521,,,除外確定（上場企業）,,,
GMOメイクショップ株式会社,https://www.makeshop.jp/,東京都渋谷区桜丘町26-1 セルリアンタワー,,,https://www.makeshop.jp/main/support/consult/,,,excluded,enterprise_audit:大手グループ | 公式サイトで管理語「GMO」に対応する大手グループ会社・ブランドであることを確認。個人事業主の提携候補から除外。 | evidence:https://www.makeshop.jp/ | source:シート1!542,,,除外確定（大手グループ）,,,
株式会社メディカルネット,https://www.medical-net.com/,東京都渋谷区幡ヶ谷1丁目34番14号宝ビル3F,,,https://www.medical-net.com/contact/,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「メディカルネット」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.medical-net.com/ir/stock/info/ | source:シート1!613,,,除外確定（上場企業）,,,
株式会社 ASJ,https://www.asj.ad.jp,埼玉県川口市栄町3-2-16,,,https://www.asj.ad.jp/ascgi-bin/ir_inquiry.cgi,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「ＡＳＪ」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.asj.ad.jp/aboutus/company.html | source:シート1!731,,,除外確定（上場企業）,,,
株式会社フューチャーリンクネットワーク,https://www.futurelink.co.jp,千葉県船橋市,,,https://www.futurelink.co.jp/inquiry/#tel,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「フューチャーリンクネットワーク」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.futurelink.co.jp/ir/stock/ | source:シート1!1095,,,除外確定（上場企業）,,,
GMOグローバルEC株式会社,https://www.gmo-globalec.co.jp,〒150-8512 東京都渋谷区桜丘町26-1 セルリアンタワー,03-5728-2095,,https://www.gmo-globalec.co.jp/contact/,,,excluded,enterprise_audit:大手グループ | 公式サイトで管理語「GMO」に対応する大手グループ会社・ブランドであることを確認。個人事業主の提携候補から除外。 | evidence:https://www.gmo-globalec.co.jp | source:シート1!1252,,,除外確定（大手グループ）,,,
株式会社インターファクトリー,https://www.interfactory.co.jp/,東京都千代田区富士見2-10-2 飯田橋グラン・ブルーム4階,,https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E5%AF%8C%E5%A3%AB%E8%A6%8B2-10-2%20%E9%A3%AF%E7%94%B0%E6%A9%8B%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%BB%E3%83%96%E3%83%AB%E3%83%BC%E3%83%A04%E9%9A%8E,https://www.interfactory.co.jp/ext/contact.html,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「インターファクトリー」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.interfactory.co.jp/ | source:シート1!1281,,,除外確定（上場企業）,,,
株式会社Ｊストリーム,https://www.stream.co.jp,〒541-0058 大阪府大阪市中央南久宝寺町4,06-6120-2895,,https://www.stream.co.jp/contact/contact-32226/,,,excluded,enterprise_audit:上場企業 | 公式情報でJPX上場会社名「Ｊストリーム」と候補サイトの同一性を確認。個人事業主の提携候補から除外。 | evidence:https://www.stream.co.jp/investor/stock/ | source:シート1!1995,,,除外確定（上場企業）,,,
アイガー株式会社,https://eiger-inc.co.jp/,,,,https://eiger-inc.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:送信済み251127!561,,,除外確定（上場企業・大手グループ）,,,
株式会社メンタルヘルステクノロジーズ,https://www.mh-tec.co.jp/,,,,https://www.mh-tec.co.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード9218を確認。 | source:送信済み251127!568,,,除外確定（上場企業・大手グループ）,,,
株式会社イノベーション,https://www.corpinnovation.jp/,,,,https://www.corpinnovation.jp/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:送信済み251127!647,,,除外確定（上場企業・大手グループ）,,,
株式会社ベーシック,https://basicinc.jp/,,,,https://form.run/@basic-contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:送信済み251127!652,,,除外確定（上場企業・大手グループ）,,,
ラストワンマイル株式会社,http://www.lastonemile.jp/,,,,https://lastonemile.jp/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:送信済み251127!654,,,除外確定（上場企業・大手グループ）,,,
株式会社アクトビ,https://actbe.co.jp/,,,,https://actbe.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード439Aを確認。 | source:送信済み251127!888,,,除外確定（上場企業・大手グループ）,,,
メディエア株式会社,https://www.mediair.net/,,,,https://www.mediair.net/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:送信済み251222!174,,,除外確定（上場企業・大手グループ）,,,
GMOイーネットワークス株式会社,https://www.enetworks.jp/,,,,https://www.enetworks.jp/contact?form,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:送信済み251222!643,,,除外確定（上場企業・大手グループ）,,,
シュンビン株式会社,https://www.web-works.shun-bin.com/,,,,https://www.web-works.shun-bin.com/platform/ec-cube/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!104,,,除外確定（上場企業・大手グループ）,,,
GMOデザインワン株式会社,https://www.designone.jp/,,,,https://www.designone.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!264,,,除外確定（上場企業・大手グループ）,,,
ネットイヤーグループ株式会社,https://www.netyear.net/,,,,https://www.netyear.net/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!275,,,除外確定（上場企業・大手グループ）,,,
AnyMind Group株式会社,https://anymindgroup.com/ja/news/?category=case-study,,,,https://anymindgroup.com/ja/products/anyai,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!285,,,除外確定（上場企業・大手グループ）,,,
株式会社いつも,https://itsumo365.co.jp/voice/,,,,https://itsumo365.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード7694を確認。 | source:Web幹事済み!373,,,除外確定（上場企業・大手グループ）,,,
株式会社CINC,https://www.cinc-j.co.jp/,,,,https://corp.cinc-j.co.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!468,,,除外確定（上場企業・大手グループ）,,,
株式会社CARTA COMMUNICATIONS,https://www.cci.co.jp/,,,,https://www.cartazero.co.jp/ja/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内でCARTAグループ所属を確認。 | source:Web幹事済み!523,,,除外確定（上場企業・大手グループ）,,,
株式会社セラク,https://www.seraku.co.jp/,,,,https://www.seraku.co.jp/ir/information/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!618,,,除外確定（上場企業・大手グループ）,,,
株式会社エクストリーム,http://extreme-inc.jp/works/,,,,https://extreme-inc.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!645,,,除外確定（上場企業・大手グループ）,,,
NE株式会社,https://consulting.ne-inc.jp,,,,https://consulting.ne-inc.jp/form/material/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!732,,,除外確定（上場企業・大手グループ）,,,
株式会社シーズ・クリエイト,https://seeds-create.co.jp/category/case/,,,,https://seeds-create.co.jp/contact-us/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!787,,,除外確定（上場企業・大手グループ）,,,
日本情報クリエイト株式会社,https://www.n-create.co.jp/pr/product/wmp3/,,,,https://www.n-create.co.jp/contact/download/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!983,,,除外確定（上場企業・大手グループ）,,,
TOPPANクロレ株式会社,https://digital.toppan-colorer.co.jp/,,,,https://digital.toppan-colorer.co.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内でTOPPANグループ所属を確認。 | source:Web幹事済み!1250,,,除外確定（上場企業・大手グループ）,,,
アプライド株式会社,http://www.applied.ne.jp/web/,,,,https://applied-g.jp/web_development/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!1252,,,除外確定（上場企業・大手グループ）,,,
GMOデジタルラボ株式会社,https://digitallab.jp/index.html,,,,https://digitallab.jp/information/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!1256,,,除外確定（上場企業・大手グループ）,,,
taneCREATIVE 株式会社,https://tane-creative.co.jp/,,,,https://tane-creative.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!1497,,,除外確定（上場企業・大手グループ）,,,
株式会社インフォネット,https://www.e-infonet.jp/,,,,https://contact.e-infonet.jp/public/application/add/109,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード4444を確認。 | source:Web幹事済み!1750,,,除外確定（上場企業・大手グループ）,,,
株式会社ファインズ,https://www.e-tenki.co.jp/voice/,,,,https://e-tenki.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード5125を確認。 | source:Web幹事済み!1762,,,除外確定（上場企業・大手グループ）,,,
株式会社No.1,https://www.number-1.co.jp/,,,,https://www.number-1.co.jp/contact/mail/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード3562を確認。 | source:Web幹事済み!1942,,,除外確定（上場企業・大手グループ）,,,
株式会社ライトアップ,https://www.writeup.jp/,,,,https://www.writeup.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード6580を確認。 | source:Web幹事済み!2970,,,除外確定（上場企業・大手グループ）,,,
ドーン株式会社,http://www.dawn.co.jp/,,,,http://www.dawn.co.jp/recruit/apply/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!2972,,,除外確定（上場企業・大手グループ）,,,
株式会社アイル,http://www.ill.co.jp/ill/,,,,https://www.ill.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード3854を確認。 | source:Web幹事済み!3017,,,除外確定（上場企業・大手グループ）,,,
株式会社サイバーエージェント,https://www.cyberagent-adagency.com/works/,,,,https://www.cyberagent-adagency.com/contact.php,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3078,,,除外確定（上場企業・大手グループ）,,,
株式会社クリエイト,https://www.create-group.co.jp/,,,,https://www.create-group.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3126,,,除外確定（上場企業・大手グループ）,,,
ソーシャルワイヤー株式会社,https://www.socialwire.net/,,,,https://www.socialwire.net/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3200,,,除外確定（上場企業・大手グループ）,,,
あさかわシステムズ株式会社,http://www.a-sk.co.jp,,,,http://www.a-sk.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード5249を確認。 | source:Web幹事済み!3201,,,除外確定（上場企業・大手グループ）,,,
株式会社アイドママーケティングコミュニケーション,https://www.e-aidma.co.jp/,,,,https://www.e-aidma.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3268,,,除外確定（上場企業・大手グループ）,,,
株式会社エスアイイー,https://www.ssie.jp/,,,,https://sie.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3287,,,除外確定（上場企業・大手グループ）,,,
株式会社プロネクサス,https://www.pronexus.co.jp/,,,,https://www.pronexus.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード7893を確認。 | source:Web幹事済み!3399,,,除外確定（上場企業・大手グループ）,,,
株式会社博報堂プロダクツ,https://www.h-products.co.jp/,,,,https://www.h-products.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3419,,,除外確定（上場企業・大手グループ）,,,
弁護士ドットコム株式会社,https://www.bengo4.com/lawyer/hpService/,,,,https://www.bengo4.com/#form,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3426,,,除外確定（上場企業・大手グループ）,,,
株式会社テンダ,https://www.tenda.co.jp/,,,,https://www.tenda.co.jp/ir/financial/performance.html,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード4198を確認。 | source:Web幹事済み!3491,,,除外確定（上場企業・大手グループ）,,,
株式会社システムインテグレータ,https://corporate.sint.co.jp/,,,,https://corporate.sint.co.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3577,,,除外確定（上場企業・大手グループ）,,,
東北新社,https://www.tfc.co.jp/,,,,https://www.tfc.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補公式サイト内で証券コード2329を確認。 | source:Web幹事済み!3657,,,除外確定（上場企業・大手グループ）,,,
BIRDMAN,http://www.birdman.ne.jp/main.html#portfolio/index,,,,http://www.birdman.ne.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3663,,,除外確定（上場企業・大手グループ）,,,
株式会社ビューティガレージ,https://www.shukyaku.jp/,,,,https://www.shukyaku.jp/consultation,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3683,,,除外確定（上場企業・大手グループ）,,,
株式会社メンバーズ,http://www.members.co.jp/,,,,https://www.members.co.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3716,,,除外確定（上場企業・大手グループ）,,,
株式会社アイビス,https://i-bis.jp/,,,,https://i-bis.jp/contact,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3742,,,除外確定（上場企業・大手グループ）,,,
株式会社大塚商会,https://www.otsuka-shokai.co.jp/,,,,https://www.otsuka-shokai.co.jp/contact/,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3749,,,除外確定（上場企業・大手グループ）,,,
株式会社コックス,https://coxltd.co.jp/,,,,,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3929,,,除外確定（上場企業・大手グループ）,,,
株式会社ソフトテックス,http://www.softteks.com/index.html,,,,,,,excluded,enterprise_audit:上場企業・大手グループ | 候補URLの公式情報・公式ドメイン照合により、上場会社または大手グループ会社との同一性を確認。 | source:Web幹事済み!3964,,,除外確定（上場企業・大手グループ）,,,
株式会社ITreat,https://itreat.co.jp/,,,,https://itreat.co.jp/contact,,,excluded,sales_prohibited:同業のWeb制作会社・フリーランスからの連絡を公式問い合わせページで明示的に禁止。 | source:第0波_歯科医療,,,除外確定（営業禁止）,,,
Kurumi株式会社,https://kurumi.co.jp/,,,,https://kurumi.co.jp/contact_sales/,,,excluded,sales_prohibited:営業・協業の相談を公式サイトで明示的に全面拒否。 | source:第0波_歯科医療,,,除外確定（営業禁止）,,,
株式会社ゼロメディカル,https://zeromedical.tv/,,,,https://zeromedical.tv/zeromedical-web/inquiry/,,,excluded,enterprise_audit:上場会社リミックスポイントの完全子会社であることを公式会社情報で確認。 | source:第0波_歯科医療,,,除外確定（上場企業・大手グループ）,,,
